Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;174;129,6;10858;8088,2;0;;480;357,6
Anjou;0;46;107,5;3618;8454,1;0;;78;182,3
Baie D'urfé;0;0;;95;2485;0;;< 5;n.p.
Beaconsfield;0;14;* 72,4;508;2628,9;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;20;198;118,9;12228;7343,3;0;;369;221,6
Côte-Saint-Luc;5;35;* 107,9;2877;8866,5;0;;119;366,7
Dollard-des-Ormeaux;< 5;38;77,7;2896;5922,4;0;;125;255,6
Dorval;< 5;9;n.p.;839;4420,4;0;;68;358,3
Hampstead;< 5;9;* 129,1;412;5908,5;0;;6;n.p.
Kirkland;0;9;* 44,7;790;3920,4;0;;33;* 163,8
Lachine;5;30;* 67,4;3000;6743,2;0;;170;382,1
LaSalle;16;94;122,3;5835;7592,4;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;0;11;* 59,7;1096;5952,3;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;11;137;100,7;9075;6671,6;0;;446;327,9
Montréal Est;0;11;* 285,7;287;7454,5;0;;9;* 233,8
Montréal-Nord;13;126;149,6;9355;11106;0;;336;398,9
Montréal-Ouest;0;0;;192;3802;0;;< 5;n.p.
Mont-Royal;< 5;18;* 88,8;1146;5652;0;;93;458,7
Outremont;< 5;12;* 50,1;1292;5393,7;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;70;101;4380;6320,6;0;;84;121,2
Plateau Mont-Royal;10;87;83,7;4930;4740,4;0;;172;165,4
Pointe-Claire;< 5;15;* 47,8;1105;3521,4;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;22;128;119,9;9214;8631,9;0;;314;294,2
Rosemont–La Petite Patrie;11;119;85,2;7293;5224,6;0;;324;232,1
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;148;2985,1;0;;12;* 242
Saint-Laurent;9;137;138,6;8600;8702;0;;155;156,8
Saint-Léonard;19;116;148,1;7986;10198,6;0;;144;183,9
Senneville;0;< 5;n.p.;24;* 2605,9;0;;0;
Sud-Ouest;12;94;120,3;4128;5282,1;0;;206;263,6
Verdun;7;74;106,9;3281;4739,3;0;;198;286
Ville-Marie;15;136;152,5;5133;5756,4;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;19;193;134,2;11564;8038,8;0;;198;137,6
Westmount;< 5;17;* 83,7;763;3756,4;0;;58;285,5
Territoire à confirmer;-1;84;;2012;;0;;25;
Total à Montréal;227;2246;108,7;136960;6630,3;0;;4775;231,2
