Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;37;281;209,3;9852;7338,8;< 5;n.p.;476;354,6
Anjou;6;87;203,3;3359;7848,9;0;;74;172,9
Baie D'urfé;0;< 5;n.p.;84;2197,2;0;;< 5;n.p.
Beaconsfield;0;20;* 103,5;435;2251,1;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;17;339;203,6;11296;6783,6;6;n.p.;360;216,2
Côte-Saint-Luc;< 5;65;200,3;2657;8188,5;0;;112;345,2
Dollard-des-Ormeaux;7;117;239,3;2614;5345,7;0;;120;245,4
Dorval;0;26;* 137;774;4078;0;;67;353
Hampstead;< 5;14;* 200,8;377;5406,6;0;;5;n.p.
Kirkland;< 5;32;* 158,8;681;3379,5;0;;33;* 163,8
Lachine;6;63;141,6;2844;6392,6;< 5;n.p.;170;382,1
LaSalle;17;259;337;5255;6837,7;0;;238;309,7
L'Île-Bizard–Sainte-Geneviève;< 5;43;233,5;1021;5545;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;10;252;185,3;8358;6144,5;< 5;n.p.;443;325,7
Montréal Est;< 5;7;n.p.;263;6831,2;0;;9;* 233,8
Montréal-Nord;19;192;227,9;8614;10226,3;< 5;n.p.;328;389,4
Montréal-Ouest;< 5;< 5;n.p.;167;3306,9;0;;< 5;n.p.
Mont-Royal;< 5;35;* 172,6;1092;5385,7;< 5;n.p.;93;458,7
Outremont;< 5;37;154,5;1223;5105,6;< 5;n.p.;24;* 100,2
Pierrefonds–Roxboro;8;179;258,3;3951;5701,5;< 5;n.p.;83;119,8
Plateau Mont-Royal;15;216;207,7;4386;4217,3;< 5;n.p.;172;165,4
Pointe-Claire;5;37;117,9;1009;3215,4;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;8;198;185,5;8601;8057,7;< 5;n.p.;313;293,2
Rosemont–La Petite Patrie;9;199;142,6;6749;4834,9;< 5;n.p.;322;230,7
Sainte-Anne-de-Bellevue;0;< 5;n.p.;132;2662,4;0;;12;* 242
Saint-Laurent;18;409;413,9;7738;7829,8;0;;151;152,8
Saint-Léonard;13;239;305,2;7437;9497,5;< 5;n.p.;134;171,1
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;12;120;153,5;3620;4632,1;0;;204;261
Verdun;6;61;88,1;3024;4368,1;0;;192;277,3
Ville-Marie;9;133;149,2;4466;5008,4;< 5;n.p.;117;131,2
Villeray–Saint-Michel–Parc-Extension;33;314;218,3;10367;7206,7;< 5;n.p.;191;132,8
Westmount;< 5;15;* 73,8;692;3406,9;0;;58;285,5
Territoire à confirmer;< 5;43;;1839;;0;;26;
Total à Montréal;273;4042;195,7;124999;6051,3;28;*1,4;4679;226,5
