No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,572,73,20742,2757.69,352.59
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1117,176,34840,3206.08,504.59
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,338,70,19055.5,1773.77,368.54
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,151,67,8507,1775.01,789.63
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,777,35,57728,1345.97,60.53
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,164,5,17948.5,913.73,27.90
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,239,n.d.,20658.5,1156.91,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,71,n.d.,17455,406.76,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),3454,434,196934.5,1753.88,220.53
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,730,13,31025,2352.94,41.97
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,956,31,25019.5,3821.02,124.12
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2637,18,52281,5043.90,34.44
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2279,68,67384,3382.11,100.96
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3071,31,79237.5,3875.69,39.10
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,791,18,22558,3506.52,79.85
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),10474,180,277505,3774.35,64.89
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1956,79,55121,3548.56,142.74
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,14183,255,321832.5,4406.95,79.03
