Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;39;1021;760,5;6871;5118,3;19;*14,2;408;303,9
Anjou;19;307;717,4;2209;5161,7;< 5;n.p.;61;142,5
Baie D'urfé;0;5;n.p.;63;1647,9;0;;< 5;n.p.
Beaconsfield;< 5;40;207;289;1495,5;< 5;n.p.;12;* 62,1
Côte-des-Neiges–Notre-Dame-de-Grâce;50;1047;628,8;7659;4599,4;6;n.p.;320;192,2
Côte-Saint-Luc;12;183;564;1834;5652,1;< 5;n.p.;102;314,3
Dollard-des-Ormeaux;6;257;525,6;1733;3544;< 5;n.p.;105;214,7
Dorval;8;43;226,6;544;2866,2;< 5;n.p.;68;358,3
Hampstead;< 5;44;631;262;3757,3;0;;< 5;n.p.
Kirkland;0;56;277,9;459;2277,8;0;;30;* 148,9
Lachine;5;187;420,3;2017;4533,7;6;n.p.;159;357,4
LaSalle;< 5;553;719,6;3760;4892,5;7;n.p.;207;269,3
L'Île-Bizard–Sainte-Geneviève;-1;109;592;728;3953,7;< 5;n.p.;66;358,4
Mercier–Hochelaga-Maisonneuve;30;729;535,9;5954;4377,2;11;*8,1;406;298,5
Montréal Est;< 5;40;1039;189;4909,1;0;;5;n.p.
Montréal-Nord;37;752;892,8;6498;7714,2;11;*13,1;289;343,1
Montréal-Ouest;< 5;25;* 495;112;2217,8;0;;< 5;n.p.
Mont-Royal;< 5;76;374,8;803;3960,3;0;;91;448,8
Outremont;< 5;55;229,6;922;3849;< 5;n.p.;19;* 79,3
Pierrefonds–Roxboro;10;356;513,7;2580;3723,1;< 5;n.p.;71;102,5
Plateau Mont-Royal;27;392;376,9;3091;2972,1;10;*9,6;148;142,3
Pointe-Claire;-2;79;251,8;738;2351,8;< 5;n.p.;46;146,6
Rivière-des-Prairies–Pointe-aux-Trembles;42;852;798,2;6109;5723,1;13;*12,2;281;263,2
Rosemont–La Petite Patrie;24;562;402,6;5031;3604,1;11;*7,9;285;204,2
Sainte-Anne-de-Bellevue;0;9;n.p.;93;1875,8;0;;12;* 242
Saint-Laurent;37;619;626,3;4689;4744,6;< 5;n.p.;118;119,4
Saint-Léonard;38;768;980,8;4961;6335,5;20;*25,5;93;118,8
Senneville;0;< 5;n.p.;20;* 2171,6;0;;0;
Sud-Ouest;17;327;418,4;2748;3516,3;< 5;n.p.;196;250,8
Verdun;8;208;300,5;2151;3107,1;< 5;n.p.;181;261,5
Ville-Marie;30;444;497,9;3324;3727,7;6;n.p.;103;115,5
Villeray–Saint-Michel–Parc-Extension;37;883;613,8;7190;4998,2;10;*7;151;105
Westmount;< 5;43;211,7;520;2560,1;< 5;n.p.;53;260,9
Territoire à confirmer;-12;232;;1467;;0;;21;
Total à Montréal;479;11304;547,2;87618;4241,7;166;8;4114;199,2
