No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,153,7,20704,      738.99,       33.81
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,257,5,34880,      736.81,       14.33
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,82,n.d.,18994,      431.72,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,28,0,8485,      329.99,        0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,579,26,57826,     1001.28,       44.96
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,77,n.d.,17919,      429.71,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,206,0,20591,     1000.44,        0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,48,n.d.,17396,      275.93,n.d.
01,01 - Bas-Saint-Laurent,,Total,1437,48,196795,      730.20,       24.39
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,287,30,30972,      926.64,       96.86
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,644,101,24975,     2578.58,      404.40
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2296,30,52264,     4393.08,       57.40
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2001,79,67351,     2971.00,      117.30
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2758,56,79274,     3479.07,       70.64
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,611,14,22542,     2710.50,       62.11
02,02 - Saguenay–Lac-Saint-Jean,,Total,8611,311,277378,     3104.43,      112.12
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1315,125,55347,     2375.92,      225.85
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,9538,841,322649,     2956.15,      260.65
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9045,482,354139,     2554.08,      136.10
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,502,25,28012,     1792.09,       89.25
03,03 - Capitale-Nationale,,Total,20576,1481,760147,     2706.84,      194.83
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,289,55,14984,     1928.72,      367.06
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,374,14,25621,     1459.74,       54.64
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,503,17,22978,     2189.05,       73.98
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1264,36,64719,     1953.06,       55.63
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3293,209,143998,     2286.84,      145.14
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,699,42,44729,     1562.74,       93.90
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,2972,389,108632,     2735.84,      358.09
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2151,125,98661,     2180.19,      126.70
04,04 - Mauricie et Centre-du-Québec,,Total,11611,889,524322,     2214.48,      169.55
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,753,70,56601,     1330.37,      123.67
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,2648,207,106843,     2478.40,      193.74
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,583,77,52941,     1101.23,      145.44
05,05 - Estrie,0514,0514 - RLS de Coaticook,373,30,18776,     1986.58,      159.78
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,3581,258,171643,     2086.31,      150.31
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,495,50,31629,     1565.02,      158.08
