Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;16;98;73;21928;16334,3;< 5;n.p.;537;400
Anjou;0;26;* 60,8;7388;17263,3;0;;87;203,3
Baie D'urfé;< 5;5;n.p.;363;9495,2;0;;< 5;n.p.
Beaconsfield;0;23;* 119;1879;9723,7;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;15;159;95,5;26204;15736,2;0;;417;250,4
Côte-Saint-Luc;7;45;138,7;6084;18750;0;;131;403,7
Dollard-des-Ormeaux;< 5;48;98,2;6882;14073,9;0;;134;274
Dorval;< 5;39;205,5;2394;12613,3;0;;70;368,8
Hampstead;< 5;11;* 157,8;1356;19446,4;0;;7;n.p.
Kirkland;< 5;17;* 84,4;2281;11319,5;0;;40;198,5
Lachine;6;39;87,7;6949;15619,6;< 5;n.p.;197;442,8
LaSalle;< 5;64;83,3;12118;15767,8;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;0;10;* 54,3;2641;14343,1;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;12;101;74,3;21336;15685,5;0;;518;380,8
Montréal Est;< 5;< 5;n.p.;751;19506,5;0;;12;* 311,7
Montréal-Nord;< 5;37;43,9;16087;19098;0;;398;472,5
Montréal-Ouest;< 5;8;n.p.;655;12970,3;0;;< 5;n.p.
Mont-Royal;< 5;34;* 167,7;2984;14716,9;0;;95;468,5
Outremont;0;27;* 112,7;3213;13413,2;0;;31;* 129,4
Pierrefonds–Roxboro;8;47;67,8;9767;14094,4;0;;105;151,5
Plateau Mont-Royal;5;72;69,2;14035;13495,2;0;;202;194,2
Pointe-Claire;< 5;23;* 73,3;3295;10500,3;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;8;81;75,9;19201;17988,1;< 5;n.p.;361;338,2
Rosemont–La Petite Patrie;14;117;83,8;19857;14225,2;0;;365;261,5
Sainte-Anne-de-Bellevue;0;8;n.p.;539;10871,3;0;;16;* 322,7
Saint-Laurent;10;90;91,1;15902;16090,6;0;;174;176,1
Saint-Léonard;6;42;53,6;15199;19410;< 5;n.p.;174;222,2
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;5;69;88,3;10879;13920,5;0;;235;300,7
Verdun;9;57;82,3;8610;12437;0;;220;317,8
Ville-Marie;11;136;152,5;13616;15269,7;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;10;92;64;23393;16261,7;0;;253;175,9
Westmount;< 5;33;* 162,5;2485;12234,1;0;;66;324,9
Territoire à confirmer;6;83;;8590;;0;;31;
Total à Montréal;171;1744;84,4;308958;14956,9;5;n.p.;5479;265,2
