Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-02-07;294825;259188
2021-02-06;294825;257659
2021-02-05;294825;254519
2021-02-04;256625;249 539
2021-02-03;256 625;244 579
2021-02-02;256 625;241 742
2021-02-01;256 625;241 114
