Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;45;471;350,9;20914;15579;< 5;n.p.;530;394,8
Anjou;12;119;278,1;7095;16578,7;< 5;n.p.;86;201
Baie D'urfé;0;12;* 313,9;323;8448,9;0;;< 5;n.p.
Beaconsfield;7;69;357,1;1682;8704,2;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;47;555;333,3;24928;14970;< 5;n.p.;414;248,6
Côte-Saint-Luc;13;176;542,4;5688;17529,6;0;;129;397,6
Dollard-des-Ormeaux;14;175;357,9;6486;13264,1;0;;131;267,9
Dorval;< 5;87;458,4;2229;11743,9;0;;70;368,8
Hampstead;9;97;1391,1;1236;17725,5;0;;6;n.p.
Kirkland;6;85;421,8;2085;10346,9;0;;40;198,5
Lachine;28;184;413,6;6587;14805,9;0;;192;431,6
LaSalle;40;261;339,6;11549;15027,4;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;45;244,4;2504;13599,1;0;;79;429
Mercier–Hochelaga-Maisonneuve;75;507;372,7;20317;14936,3;0;;505;371,3
Montréal Est;< 5;11;* 285,7;683;17740,3;0;;11;* 285,7
Montréal-Nord;35;186;220,8;15609;18530,5;< 5;n.p.;389;461,8
Montréal-Ouest;< 5;28;* 554,5;606;12000;0;;< 5;n.p.
Mont-Royal;5;113;557,3;2770;13661,5;0;;95;468,5
Outremont;6;117;488,4;3035;12670,1;0;;31;* 129,4
Pierrefonds–Roxboro;17;213;307,4;9329;13462,3;< 5;n.p.;104;150,1
Plateau Mont-Royal;37;470;451,9;13328;12815,4;< 5;n.p.;195;187,5
Pointe-Claire;11;107;341;3054;9732,3;< 5;n.p.;66;210,3
Rivière-des-Prairies–Pointe-aux-Trembles;20;314;294,2;18305;17148,7;0;;355;332,6
Rosemont–La Petite Patrie;55;602;431,3;18712;13405;< 5;n.p.;357;255,7
Sainte-Anne-de-Bellevue;< 5;26;* 524,4;506;10205,7;0;;15;* 302,5
Saint-Laurent;30;279;282,3;15256;15436,9;< 5;n.p.;173;175,1
Saint-Léonard;18;166;212;14708;18783;0;;169;215,8
Senneville;0;0;;91;9880,6;0;;0;
Sud-Ouest;28;311;397,9;10267;13137,4;< 5;n.p.;233;298,1
Verdun;22;227;327,9;8016;11579;< 5;n.p.;212;306,2
Ville-Marie;43;434;486,7;12607;14138,2;< 5;n.p.;155;173,8
Villeray–Saint-Michel–Parc-Extension;34;443;308;22573;15691,7;0;;245;170,3
Westmount;16;165;812,3;2273;11190,4;0;;64;315,1
Territoire à confirmer;36;405;;7983;;0;;31;
Total à Montréal;717;7460;361,1;293335;14200,6;16;*0,8;5374;260,2
