No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,673,0,20742,3244.62,0.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1347,n.d.,34840,3866.25,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,389,0,19055.5,2041.41,0.00
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,214,n.d.,8507,2515.58,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,823,0,57728,1425.65,0.00
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,178,0,17948.5,991.73,0.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,252,n.d.,20658.5,1219.84,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,84,n.d.,17455,481.24,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),3960,6,196934.5,2010.82,3.05
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,778,0,31025,2507.66,0.00
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1001,0,25019.5,4000.88,0.00
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2814,0,52281,5382.45,0.00
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2439,n.d.,67384,3619.55,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3158,0,79237.5,3985.49,0.00
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,817,0,22558,3621.77,0.00
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11019,n.d.,277505,3970.74,n.d.
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2094,n.d.,55121,3798.92,n.d.
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,14510,24,321832.5,4508.56,7.44
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,15268,7,352784,4327.86,1.98
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,649,0,28065.5,2312.45,0.00
03,03 - Capitale-Nationale,,Total (incluant inconnus),32804,33,757803,4328.83,4.34
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,426,n.d.,15002,2839.62,n.d.
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,501,n.d.,25591.5,1957.68,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,656,n.d.,22969.5,2855.96,n.d.
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1548,n.d.,64680,2393.32,n.d.
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3909,n.d.,143710,2720.06,n.d.
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,967,0,44674,2164.57,0.00
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4108,n.d.,108252,3794.85,n.d.
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2976,n.d.,98452.5,3022.78,n.d.
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),15202,18,523331.5,2904.85,3.43
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1221,n.d.,56363,2166.31,n.d.
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3481,14,106352,3273.09,13.10
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,937,0,52727.5,1777.06,0.00
05,05 - Estrie,0514,0514 - RLS de Coaticook,617,n.d.,18758.5,3289.18,n.d.
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,5082,n.d.,170859,2974.38,n.d.
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,809,0,31559.5,2563.41,0.00
05,05 - Estrie,0517,0517 - RLS d'Asbestos,669,n.d.,14238.5,4698.53,n.d.
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,518,n.d.,22777.5,2274.17,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,1574,n.d.,21331,7378.93,n.d.
05,05 - Estrie,,Total (incluant inconnus),14910,23,494966.5,3012.33,4.63
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,10607,33,224851,4717.35,14.66
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,9438,15,149985,6292.63,9.97
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,7025,14,131806.5,5329.78,10.59
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,16044,30,246803,6500.73,12.10
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,7413,25,166781,4444.75,14.94
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,7170,21,162162,4421.50,12.88
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,12960,53,162793,7961.03,32.38
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,14975,42,172965.5,8657.80,24.22
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,5280,11,115764,4561.00,9.48
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,13048,30,139539.5,9350.76,21.44
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,15831,31,209153.5,7569.08,14.79
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,10494,11,189456.5,5539.00,5.80
06,06 - Montréal,,Total (incluant inconnus),132917,320,2072060.5,6414.73,15.40
07,07 - Outaouais,0711,0711 - RLS du Pontiac,392,0,20175.5,1942.95,0.00
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,567,n.d.,20531.5,2761.61,n.d.
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,763,n.d.,39071.5,1952.83,n.d.
