Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;9;188;140;3277;2441,1;0;;372;277,1
Anjou;7;91;212,6;1028;2402,1;0;;49;114,5
Baie D'urfé;0;< 5;n.p.;37;967,8;0;;< 5;n.p.
Beaconsfield;0;14;* 72,4;110;569,2;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;35;391;234,8;3648;2190,7;< 5;n.p.;274;164,5
Côte-Saint-Luc;16;136;419,1;953;2937;0;;62;191,1
Dollard-des-Ormeaux;5;80;163,6;736;1505,1;< 5;n.p.;89;182
Dorval;< 5;17;* 89,6;313;1649,1;0;;61;321,4
Hampstead;0;< 5;n.p.;117;1677,9;0;;< 5;n.p.
Kirkland;< 5;21;* 104,2;205;1017,3;0;;27;* 134
Lachine;< 5;82;184,3;895;2011,7;0;;108;242,8
LaSalle;19;130;169,2;1735;2257,6;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;0;9;* 48,9;284;1542,4;0;;49;266,1
Mercier–Hochelaga-Maisonneuve;11;188;138,2;3321;2441,5;0;;389;286
Montréal Est;0;6;n.p.;66;1714,3;0;;< 5;n.p.
Montréal-Nord;11;195;231,5;3497;4151,5;< 5;n.p.;253;300,4
Montréal-Ouest;< 5;< 5;n.p.;44;871,3;0;;< 5;n.p.
Mont-Royal;< 5;33;* 162,8;468;2308,1;0;;90;443,9
Outremont;< 5;21;* 87,7;562;2346,2;0;;11;* 45,9
Pierrefonds–Roxboro;9;138;199,1;937;1352,2;< 5;n.p.;39;56,3
Plateau Mont-Royal;< 5;61;58,7;1672;1607,7;0;;129;124
Pointe-Claire;< 5;21;* 66,9;293;933,7;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;7;152;142,4;2966;2778,6;0;;253;237
Rosemont–La Petite Patrie;10;231;165,5;2558;1832,5;0;;240;171,9
Sainte-Anne-de-Bellevue;0;0;;24;* 484,1;0;;< 5;n.p.
Saint-Laurent;15;220;222,6;1934;1956,9;< 5;n.p.;105;106,2
Saint-Léonard;7;179;228,6;1833;2340,8;0;;52;66,4
Senneville;0;< 5;n.p.;7;n.p.;0;;0;
Sud-Ouest;12;106;135,6;1494;1911,7;< 5;n.p.;180;230,3
Verdun;< 5;69;99,7;1312;1895,2;< 5;n.p.;166;239,8
Ville-Marie;10;156;174,9;1824;2045,5;< 5;n.p.;84;94,2
Villeray–Saint-Michel–Parc-Extension;17;349;242,6;3505;2436,5;5;n.p.;134;93,2
Westmount;0;15;* 73,8;272;1339,1;< 5;n.p.;38;187,1
Territoire à confirmer;6;43;;948;;0;;37;
Total à Montréal;224;3351;162,2;42875;2075,6;18;*0,9;3529;170,8
