date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,308,0,0,0,308,0,0,0,308,308,0.002806609,0.0,0.0004850929,243.0,0.0,243.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1496,0,0,0,1188,1496,0.0157077708,0.0,0.0015707771,1117.0,0.0,1360.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,964,0,0,0,2460,0,0,0,964,2460,0.0270843548,0.0,0.0023677154,985.0,0.0,2345.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,908,0,0,0,3368,0,0,0,908,3368,0.0378718974,0.0,0.0030376057,934.0,0.0,3279.0,0.0,706.0
2020-12-18,Région,RSS99,Ensemble du Québec,740,0,0,0,4108,0,0,0,740,4108,0.0468576662,0.0,0.0040077915,778.0,0.0,4057.0,0.0,735.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4826,0,0,0,718,4826,0.0552197442,0.0,0.0047354309,724.0,0.0,4781.0,0.0,855.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4940,0,0,0,114,4940,0.0567096725,0.0,0.0049086784,129.0,0.0,4910.0,0.0,1255.0
2020-12-21,Région,RSS99,Ensemble du Québec,513,0,0,0,5453,0,0,0,513,5453,0.0625192377,0.0,0.0058673144,503.0,0.0,5413.0,0.0,1557.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,0,7478,0,0,0,2025,7478,0.0832511852,0.0,0.0092167655,1795.0,0.0,7208.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11244,0,0,0,3766,11244,0.1256390666,0.0,0.0136750004,3670.0,0.0,10878.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14268,0,0,0,3024,14268,0.1592721758,0.0,0.0164123105,2912.0,0.0,13790.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14268,0,0,0,0,14268,0.1594107738,0.0,0.0164123105,12.0,0.0,13802.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3131,0,0,0,17399,0,0,0,3131,17399,0.1949034059,0.0,0.0197848613,3073.0,0.0,16875.0,0.0,2442.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,0,19683,0,0,0,2284,19683,0.2215142176,0.0,0.0223720235,2304.0,0.0,19179.0,0.0,2342.0
2020-12-28,Région,RSS99,Ensemble du Québec,2523,1,0,0,22206,1,0,0,2524,22207,0.2510933359,0.0,0.0257561242,2561.0,0.0,21740.0,0.0,1959.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24570,1,0,0,2364,24571,0.2794135227,0.0,0.028504984,2452.0,0.0,24192.0,0.0,1960.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,0,0,0,27634,1,0,0,3064,27635,0.3156915433,0.0,0.0322586793,3141.0,0.0,27333.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,0,27980,1,0,0,346,27981,0.3203807748,0.0,0.0324088271,406.0,0.0,27739.0,0.0,1498.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,27989,1,0,0,9,27990,0.3212816617,0.0,0.0324319267,78.0,0.0,27817.0,0.0,1537.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28625,1,0,0,636,28626,0.329412743,0.0,0.0332173153,704.0,0.0,28521.0,0.0,2055.0
2021-01-03,Région,RSS99,Ensemble du Québec,1543,0,0,0,30168,1,0,0,1543,30169,0.3482389683,0.0,0.0346956937,1630.0,0.0,30151.0,0.0,3157.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,14,0,0,32949,15,0,0,2795,32964,0.3803705994,0.0001732475,0.0385302377,2782.0,15.0,32933.0,15.0,5076.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,15,0,0,38928,30,0,0,5994,38958,0.4456271472,0.0004157939,0.0477932026,5650.0,21.0,38583.0,36.0,6992.0
2021-01-06,Région,RSS99,Ensemble du Québec,10763,16,0,0,49691,46,0,0,10779,49737,0.5627193385,0.000820038,0.0599320754,10138.0,35.0,48721.0,71.0,8156.0
2021-01-07,Région,RSS99,Ensemble du Québec,13772,4,0,0,63463,50,0,0,13776,63513,0.7059025991,0.0011318835,0.0795436893,12397.0,27.0,61118.0,98.0,8948.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,18,0,0,76863,68,0,0,13418,76931,0.8494439045,0.0016400761,0.0957019035,12428.0,44.0,73546.0,142.0,9604.0
2021-01-09,Région,RSS99,Ensemble du Québec,8785,1,0,0,85648,69,0,0,8786,85717,0.9463700901,0.0017671242,0.1051034663,8392.0,11.0,81938.0,153.0,9888.0
2021-01-10,Région,RSS99,Ensemble du Québec,7086,2,0,0,92734,71,0,0,7088,92805,1.0259484288,0.0018248734,0.1113172756,6890.0,5.0,88828.0,158.0,9659.0
2021-01-11,Région,RSS99,Ensemble du Québec,7382,2,0,0,100116,73,0,0,7384,100189,1.1072592423,0.0021020693,0.1193906078,7040.0,24.0,95868.0,182.0,9386.0
2021-01-12,Région,RSS99,Ensemble du Québec,7981,4,0,0,108097,77,0,0,7985,108174,1.1965394395,0.0023099663,0.1257430151,7730.0,18.0,103598.0,200.0,9070.0
2021-01-13,Région,RSS99,Ensemble du Québec,9174,5,0,0,117271,82,0,0,9179,117353,1.3001760772,0.0025409629,0.1334583025,8973.0,20.0,112571.0,220.0,9022.0
2021-01-14,Région,RSS99,Ensemble du Québec,11858,2,0,0,129129,84,0,0,11860,129213,1.4345237167,0.0027604097,0.1427328172,11632.0,19.0,124203.0,239.0,9030.0
2021-01-15,Région,RSS99,Ensemble du Québec,11201,8,0,0,140330,92,0,0,11209,140422,1.5644477708,0.0034649494,0.1510602457,11249.0,61.0,135452.0,300.0,9496.0
2021-01-16,Région,RSS99,Ensemble du Québec,8447,5,0,0,148777,97,0,0,8452,148874,1.6606001177,0.0043080871,0.1577822476,8325.0,73.0,143777.0,373.0,9835.0
2021-01-17,Région,RSS99,Ensemble du Québec,7139,1,0,0,155916,98,0,0,7140,156014,1.7380417376,0.0044351353,0.1635687131,6705.0,11.0,150482.0,384.0,10163.0
2021-01-18,Région,RSS99,Ensemble du Québec,10636,12,0,0,166552,110,0,0,10648,166662,1.8524659179,0.005001077,0.1725313823,9907.0,49.0,160389.0,433.0,10441.0
2021-01-19,Région,RSS99,Ensemble du Québec,10354,3,0,0,176906,113,0,0,10357,177019,1.9693155628,0.005416871,0.1807202128,10117.0,36.0,170506.0,469.0,10544.0
