date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,2212,0,2212,0,2212,2212,0.0257009404,0.0,0.000566152,2179.0,0.0,2179.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,2964,1,5176,1,2965,5177,0.0601772362,0.0,0.0018046094000000001,2923.0,0.0,5102.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,2625,7,7801,8,2632,7809,0.0911504668,0.0,0.002606658,2626.0,0.0,7728.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,2625,7,10426,15,2632,10441,0.1221944664,0.0,0.0033261428,2632.0,0.0,10360.0,0.0,2411.0
2020-12-18,Région,RSS99,Ensemble du Québec,2629,5,13055,20,2634,13075,0.1532502608,0.0,0.0043287036,2633.0,0.0,12993.0,0.0,2479.0
2020-12-19,Région,RSS99,Ensemble du Québec,2165,11,15220,31,2176,15251,0.1787860735,0.0,0.005071778,2165.0,0.0,15158.0,0.0,2660.0
2020-12-20,Région,RSS99,Ensemble du Québec,1618,10,16838,41,1628,16879,0.19789370239999998,0.0,0.0052722902,1620.0,0.0,16778.0,0.0,3142.0
2020-12-21,Région,RSS99,Ensemble du Québec,2670,14,19508,55,2684,19563,0.2291971883,0.0,0.0063338251,2654.0,0.0,19432.0,0.0,3422.0
2020-12-22,Région,RSS99,Ensemble du Québec,4206,25,23714,80,4231,23794,0.277709335,0.0,0.0103086837,4113.0,0.0,23545.0,0.0,3222.0
2020-12-23,Région,RSS99,Ensemble du Québec,5992,15,29706,95,6007,29801,0.34778243579999996,0.0,0.0151327703,5941.0,0.0,29486.0,0.0,3599.0
2020-12-24,Région,RSS99,Ensemble du Québec,4586,8,34292,103,4594,34395,0.40129559159999995,0.0,0.0180107095,4537.0,0.0,34023.0,0.0,3945.0
2020-12-25,Région,RSS99,Ensemble du Québec,1219,14,35511,117,1233,35628,0.41568528740000005,0.0,0.018034299099999998,1220.0,0.0,35243.0,0.0,4285.0
2020-12-26,Région,RSS99,Ensemble du Québec,4795,24,40306,141,4819,40447,0.4719702289,0.0,0.0214665954,4772.0,0.0,40015.0,0.0,4406.0
2020-12-27,Région,RSS99,Ensemble du Québec,4026,20,44332,161,4046,44493,0.5194798149000001,0.0,0.024108637999999998,4028.0,0.0,44043.0,0.0,4341.0
2020-12-28,Région,RSS99,Ensemble du Québec,5034,32,49366,193,5066,49559,0.5788667973,0.0,0.027599908399999998,5035.0,0.0,49078.0,0.0,4022.0
2020-12-29,Région,RSS99,Ensemble du Québec,5046,28,54412,221,5074,54633,0.6387137782,0.0,0.0303952838,5074.0,0.0,54152.0,0.0,4071.0
2020-12-30,Région,RSS99,Ensemble du Québec,5520,33,59932,254,5553,60186,0.7039392028,0.0,0.0341696302,5530.0,0.0,59682.0,0.0,3760.0
2020-12-31,Région,RSS99,Ensemble du Québec,2316,44,62248,298,2360,62546,0.7313739835999999,0.0,0.0343583475,2326.0,0.0,62008.0,0.0,3690.0
2021-01-01,Région,RSS99,Ensemble du Québec,1564,17,63812,315,1581,64127,0.7500216140000001,0.0,0.0344055269,1581.0,0.0,63589.0,0.0,3756.0
2021-01-02,Région,RSS99,Ensemble du Québec,2617,21,66429,336,2638,66765,0.7811363826000001,1.1794800000000001e-05,0.0351957807,2638.0,1.0,66227.0,1.0,4233.0
2021-01-03,Région,RSS99,Ensemble du Québec,3492,66,69921,402,3558,70323,0.8225480401,0.0002594863,0.0369768004,3511.0,21.0,69738.0,22.0,5283.0
2021-01-04,Région,RSS99,Ensemble du Québec,5484,47,75405,449,5531,75854,0.887042185,0.0003066656,0.041305504,5468.0,4.0,75206.0,26.0,7225.0
2021-01-05,Région,RSS99,Ensemble du Québec,8329,82,83734,531,8411,84265,0.9842551958,0.0004953830000000001,0.0518500844,8242.0,16.0,83448.0,42.0,9176.0
2021-01-06,Région,RSS99,Ensemble du Québec,12755,148,96489,679,12903,97168,1.1322685509000001,0.0009907658999999999,0.0653669626,12549.0,42.0,95997.0,84.0,10284.0
2021-01-07,Région,RSS99,Ensemble du Québec,15823,128,112312,807,15951,113119,1.3140033325,0.0013682006,0.08760022220000001,15408.0,32.0,111405.0,116.0,10990.0
2021-01-08,Région,RSS99,Ensemble du Québec,15094,148,127406,955,15242,128361,1.4887319835,0.0019225576999999999,0.10601195599999999,14814.0,47.0,126219.0,163.0,11523.0
2021-01-09,Région,RSS99,Ensemble du Québec,10255,134,137661,1089,10389,138750,1.6082844074,0.0023235820000000003,0.11658012599999999,10136.0,34.0,136355.0,197.0,11698.0
2021-01-10,Région,RSS99,Ensemble du Québec,8438,65,146099,1154,8503,147253,1.707620488,0.0024533251999999998,0.12338574449999999,8422.0,11.0,144777.0,208.0,11412.0
