Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;9;286;213;11519;8580,6;6;n.p.;487;362,8
Anjou;< 5;102;238,3;3819;8923,7;0;;78;182,3
Baie D'urfé;0;9;n.p.;107;2798,8;0;;< 5;n.p.
Beaconsfield;< 5;18;* 93,1;553;2861,7;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;< 5;180;108,1;12679;7614,1;< 5;n.p.;370;222,2
Côte-Saint-Luc;5;55;169,5;3001;9248,6;0;;119;366,7
Dollard-des-Ormeaux;< 5;54;110,4;3034;6204,6;0;;125;255,6
Dorval;0;16;* 84,3;880;4636,5;0;;68;358,3
Hampstead;< 5;11;* 157,8;448;6424,8;0;;6;n.p.
Kirkland;< 5;20;* 99,3;835;4143,7;0;;33;* 163,8
Lachine;7;74;166,3;3165;7114,1;0;;170;382,1
LaSalle;8;136;177;6124;7968,5;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;13;* 70,6;1142;6202,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;16;219;161;9622;7073,8;< 5;n.p.;450;330,8
Montréal Est;< 5;5;n.p.;302;7844,2;0;;9;* 233,8
Montréal-Nord;14;220;261,2;9917;11773,2;0;;336;398,9
Montréal-Ouest;< 5;27;* 534,7;234;4633,7;0;;< 5;n.p.
Mont-Royal;0;21;* 103,6;1190;5869;0;;93;458,7
Outremont;< 5;13;* 54,3;1326;5535,6;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;88;127;4604;6643,9;0;;84;121,2
Plateau Mont-Royal;5;74;71,2;5177;4977,9;0;;172;165,4
Pointe-Claire;0;20;* 63,7;1155;3680,7;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;17;254;238;9904;9278,4;< 5;n.p.;317;297
Rosemont–La Petite Patrie;9;179;128,2;7733;5539,8;0;;324;232,1
Sainte-Anne-de-Bellevue;0;6;n.p.;178;3590,2;< 5;n.p.;13;* 262,2
Saint-Laurent;6;198;200,3;9046;9153,3;< 5;n.p.;157;158,9
Saint-Léonard;15;232;296,3;8556;10926,5;< 5;n.p.;146;186,5
Senneville;0;< 5;n.p.;31;* 3365,9;0;;0;
Sud-Ouest;13;121;154,8;4460;5706,9;0;;206;263,6
Verdun;< 5;60;86,7;3399;4909,8;0;;198;286
Ville-Marie;5;84;94,2;5440;6100,7;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;22;237;164,8;12170;8460;< 5;n.p.;202;140,4
Westmount;< 5;27;* 132,9;816;4017,3;0;;57;280,6
Territoire à confirmer;< 5;56;;2141;;0;;25;
Total à Montréal;187;3118;150,9;144707;7005,4;16;*0,8;4799;232,3
