date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8845633,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8845633,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8845633,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8845633,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8845633,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8845633,858
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8845633,1258
2020-12-21,Région,RSS99,Ensemble du Québec,520,0,0,0,5478,0,0,0,520,5478,0,,0,0,0,0,8845633,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7508,0,0,0,2030,7508,0,,0,0,0,0,8845633,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3765,0,0,0,11273,0,0,0,3765,11273,0,,0,0,0,0,8845633,1797
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14297,0,0,0,3024,14297,0,,0,0,0,0,8845633,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14297,0,0,0,0,14297,0,,0,0,0,0,8845633,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17424,0,0,0,3127,17424,0,,0,0,0,0,8845633,2441
2020-12-27,Région,RSS99,Ensemble du Québec,2281,0,0,0,19705,0,0,0,2281,19705,0,,0,0,0,0,8845633,2341
2020-12-28,Région,RSS99,Ensemble du Québec,2532,0,0,0,22237,0,0,0,2532,22237,0,,0,0,0,0,8845633,1958
2020-12-29,Région,RSS99,Ensemble du Québec,2360,0,0,0,24597,0,0,0,2360,24597,0,,0,0,0,0,8845633,1959
2020-12-30,Région,RSS99,Ensemble du Québec,3062,0,0,0,27659,0,0,0,3062,27659,0,,0,0,0,0,8845633,1602
2020-12-31,Région,RSS99,Ensemble du Québec,342,0,0,0,28001,0,0,0,342,28001,0,,0,0,0,0,8845633,1496
2021-01-01,Région,RSS99,Ensemble du Québec,7,0,0,0,28008,0,0,0,7,28008,0,,0,0,0,0,8845633,1534
2021-01-02,Région,RSS99,Ensemble du Québec,631,0,0,0,28639,0,0,0,631,28639,0.000011305,,0,1,0,0,8845633,2052
2021-01-03,Région,RSS99,Ensemble du Québec,1539,0,0,0,30178,0,0,0,1539,30178,0.000011305,,0,1,0,0,8845633,3154
2021-01-04,Région,RSS99,Ensemble du Québec,2779,17,0,0,32957,17,0,0,2796,32974,0.000011305,,0,1,0,0,8845633,5072
2021-01-05,Région,RSS99,Ensemble du Québec,5973,15,0,0,38930,32,0,0,5988,38962,0.00002261,,0,2,0,0,8845633,6988
2021-01-06,Région,RSS99,Ensemble du Québec,10759,19,0,0,49689,51,0,0,10778,49740,0.0000791351,,0,7,0,0,8845633,8151
2021-01-07,Région,RSS99,Ensemble du Québec,13757,7,0,0,63446,58,0,0,13764,63504,0.0001356602,,0,12,0,0,8845633,8942
2021-01-08,Région,RSS99,Ensemble du Québec,13395,22,0,0,76841,80,0,0,13417,76921,0.0002374053,,0,21,0,0,8845633,9596
