date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2040733,
2020-12-15,Région,RSS06,06 - Montréal,375,0,0,0,522,0,0,0,375,522,0,,0,0,0,0,2040733,
2020-12-16,Région,RSS06,06 - Montréal,318,0,0,0,840,0,0,0,318,840,0,,0,0,0,0,2040733,
2020-12-17,Région,RSS06,06 - Montréal,292,0,0,0,1132,0,0,0,292,1132,0,,0,0,0,0,2040733,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1276,0,0,0,144,1276,0,,0,0,0,0,2040733,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1359,0,0,0,83,1359,0,,0,0,0,0,2040733,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1439,0,0,0,80,1439,0,,0,0,0,0,2040733,
2020-12-21,Région,RSS06,06 - Montréal,319,0,0,0,1758,0,0,0,319,1758,0,,0,0,0,0,2040733,
2020-12-22,Région,RSS06,06 - Montréal,580,0,0,0,2338,0,0,0,580,2338,0,,0,0,0,0,2040733,
2020-12-23,Région,RSS06,06 - Montréal,488,0,0,0,2826,0,0,0,488,2826,0,,0,0,0,0,2040733,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3008,0,0,0,182,3008,0,,0,0,0,0,2040733,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3008,0,0,0,0,3008,0,,0,0,0,0,2040733,
2020-12-26,Région,RSS06,06 - Montréal,221,0,0,0,3229,0,0,0,221,3229,0,,0,0,0,0,2040733,
2020-12-27,Région,RSS06,06 - Montréal,202,0,0,0,3431,0,0,0,202,3431,0,,0,0,0,0,2040733,
2020-12-28,Région,RSS06,06 - Montréal,590,0,0,0,4021,0,0,0,590,4021,0,,0,0,0,0,2040733,
2020-12-29,Région,RSS06,06 - Montréal,559,0,0,0,4580,0,0,0,559,4580,0,,0,0,0,0,2040733,
2020-12-30,Région,RSS06,06 - Montréal,583,0,0,0,5163,0,0,0,583,5163,0,,0,0,0,0,2040733,
2020-12-31,Région,RSS06,06 - Montréal,32,0,0,0,5195,0,0,0,32,5195,0,,0,0,0,0,2040733,
2021-01-01,Région,RSS06,06 - Montréal,4,0,0,0,5199,0,0,0,4,5199,0,,0,0,0,0,2040733,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,0,5213,0,0,0,14,5213,0.000049002,,0,1,0,0,2040733,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5227,0,0,0,14,5227,0.000049002,,0,1,0,0,2040733,
2021-01-04,Région,RSS06,06 - Montréal,560,4,0,0,5787,4,0,0,564,5791,0.000049002,,0,1,0,0,2040733,
2021-01-05,Région,RSS06,06 - Montréal,1895,6,0,0,7682,10,0,0,1901,7692,0.000049002,,0,1,0,0,2040733,
2021-01-06,Région,RSS06,06 - Montréal,2744,7,0,0,10426,17,0,0,2751,10443,0.000098004,,0,2,0,0,2040733,
2021-01-07,Région,RSS06,06 - Montréal,4118,0,0,0,14544,17,0,0,4118,14561,0.000196008,,0,4,0,0,2040733,
2021-01-08,Région,RSS06,06 - Montréal,3788,4,0,0,18332,21,0,0,3792,18353,0.000196008,,0,4,0,0,2040733,
2021-01-09,Région,RSS06,06 - Montréal,2038,0,0,0,20370,21,0,0,2038,20391,0.000196008,,0,4,0,0,2040733,
2021-01-10,Région,RSS06,06 - Montréal,1411,1,0,0,21781,22,0,0,1412,21803,0.000196008,,0,4,0,0,2040733,
2021-01-11,Région,RSS06,06 - Montréal,1605,2,0,0,23386,24,0,0,1607,23410,0.00024501,,0,5,0,0,2040733,
2021-01-12,Région,RSS06,06 - Montréal,1094,1,0,0,24480,25,0,0,1095,24505,0.00024501,,0,5,0,0,2040733,
2021-01-13,Région,RSS06,06 - Montréal,1281,0,0,0,25761,25,0,0,1281,25786,0.00024501,,0,5,0,0,2040733,
2021-01-14,Région,RSS06,06 - Montréal,1887,1,0,0,27648,26,0,0,1888,27674,0.00024501,,0,5,0,0,2040733,
2021-01-15,Région,RSS06,06 - Montréal,1768,1,0,0,29416,27,0,0,1769,29443,0.000294012,,0,6,0,0,2040733,
2021-01-16,Région,RSS06,06 - Montréal,1150,1,0,0,30566,28,0,0,1151,30594,0.000294012,,0,6,0,0,2040733,
2021-01-17,Région,RSS06,06 - Montréal,962,0,0,0,31528,28,0,0,962,31556,0.000294012,,0,6,0,0,2040733,
2021-01-18,Région,RSS06,06 - Montréal,1098,7,0,0,32626,35,0,0,1105,32661,0.000343014,,0,7,0,0,2040733,
2021-01-19,Région,RSS06,06 - Montréal,1297,0,0,0,33923,35,0,0,1297,33958,0.000392016,,0,8,0,0,2040733,
2021-01-20,Région,RSS06,06 - Montréal,1583,1,0,0,35506,36,0,0,1584,35542,0.000441018,,0,9,0,0,2040733,
2021-01-21,Région,RSS06,06 - Montréal,1961,5,0,0,37467,41,0,0,1966,37508,0.000588024,,0,12,0,0,2040733,
2021-01-22,Région,RSS06,06 - Montréal,2207,4,0,0,39674,45,0,0,2211,39719,0.000637026,,0,13,0,0,2040733,
2021-01-23,Région,RSS06,06 - Montréal,1266,3,0,0,40940,48,0,0,1269,40988,0.000686028,,0,14,0,0,2040733,
2021-01-24,Région,RSS06,06 - Montréal,386,1,0,0,41326,49,0,0,387,41375,0.000686028,,0,14,0,0,2040733,
2021-01-25,Région,RSS06,06 - Montréal,633,3,0,0,41959,52,0,0,636,42011,0.000833034,,0,17,0,0,2040733,
2021-01-26,Région,RSS06,06 - Montréal,768,21,0,0,42727,73,0,0,789,42800,0.001029042,,0,21,0,0,2040733,
2021-01-27,Région,RSS06,06 - Montréal,704,7,0,0,43431,80,0,0,711,43511,0.00122505,,0,25,0,0,2040733,
2021-01-28,Région,RSS06,06 - Montréal,850,19,0,0,44281,99,0,0,869,44380,0.001372056,,0,28,0,0,2040733,
2021-01-29,Région,RSS06,06 - Montréal,204,12,0,0,44485,111,0,0,216,44596,0.001666068,,0,34,0,0,2040733,
2021-01-30,Région,RSS06,06 - Montréal,34,26,0,0,44519,137,0,0,60,44656,0.002009082,,0,41,0,0,2040733,
2021-01-31,Région,RSS06,06 - Montréal,6,7,0,0,44525,144,0,0,13,44669,0.00220509,,0,45,0,0,2040733,
2021-02-01,Région,RSS06,06 - Montréal,19,15,0,0,44544,159,0,0,34,44703,0.002597106,,0,53,0,0,2040733,
2021-02-02,Région,RSS06,06 - Montréal,73,46,0,0,44617,205,0,0,119,44822,0.003136128,,0,64,0,0,2040733,
2021-02-03,Région,RSS06,06 - Montréal,2193,33,0,0,46810,238,0,0,2226,47048,0.003234132,,0,66,0,0,2040733,
2021-02-04,Région,RSS06,06 - Montréal,3382,18,0,0,50192,256,0,0,3400,50448,0.0036261481,,0,74,0,0,2040733,
2021-02-05,Région,RSS06,06 - Montréal,3418,31,0,0,53610,287,0,0,3449,53897,0.0040181641,,0,82,0,0,2040733,
2021-02-06,Région,RSS06,06 - Montréal,1482,11,0,0,55092,298,0,0,1493,55390,0.0041161681,,0,84,0,0,2040733,
2021-02-07,Région,RSS06,06 - Montréal,458,3,0,0,55550,301,0,0,461,55851,0.0043611781,,0,89,0,0,2040733,
2021-02-08,Région,RSS06,06 - Montréal,1138,25,0,0,56688,326,0,0,1163,57014,0.0049002001,,0,100,0,0,2040733,
2021-02-09,Région,RSS06,06 - Montréal,530,13,0,0,57218,339,0,0,543,57557,0.0051452101,,0,105,0,0,2040733,
2021-02-10,Région,RSS06,06 - Montréal,1155,20,0,0,58373,359,0,0,1175,58732,0.0054882241,,0,112,0,0,2040733,
2021-02-11,Région,RSS06,06 - Montréal,1783,23,0,0,60156,382,0,0,1806,60538,0.0061742521,,0,126,0,0,2040733,
2021-02-12,Région,RSS06,06 - Montréal,1826,19,0,0,61982,401,0,0,1845,62383,0.0066152701,,0,135,0,0,2040733,
2021-02-13,Région,RSS06,06 - Montréal,77,6,0,0,62059,407,0,0,83,62466,0.0066642721,,0,136,0,0,2040733,
2021-02-14,Région,RSS06,06 - Montréal,56,5,0,0,62115,412,0,0,61,62527,0.0067622761,,0,138,0,0,2040733,
2021-02-15,Région,RSS06,06 - Montréal,834,16,0,0,62949,428,0,0,850,63377,0.0069092821,,0,141,0,0,2040733,
2021-02-16,Région,RSS06,06 - Montréal,165,20,0,0,63114,448,0,0,185,63562,0.0072522961,,0,148,0,0,2040733,
2021-02-17,Région,RSS06,06 - Montréal,409,11,0,0,63523,459,0,0,420,63982,0.0074483041,,0,152,0,0,2040733,
2021-02-18,Région,RSS06,06 - Montréal,2414,17,0,0,65937,476,0,0,2431,66413,0.0076933141,,0,157,0,0,2040733,
2021-02-19,Région,RSS06,06 - Montréal,3897,8,0,0,69834,484,0,0,3905,70318,0.0082813381,,0,169,0,0,2040733,
2021-02-20,Région,RSS06,06 - Montréal,2542,6,0,0,72376,490,0,0,2548,72866,0.0083793421,,0,171,0,0,2040733,
2021-02-21,Région,RSS06,06 - Montréal,1938,6,0,0,74314,496,0,0,1944,74810,0.0085753501,,0,175,0,0,2040733,
2021-02-22,Région,RSS06,06 - Montréal,2169,20,0,0,76483,516,0,0,2189,76999,0.0088203601,,0,180,0,0,2040733,
2021-02-23,Région,RSS06,06 - Montréal,1607,21,0,0,78090,537,0,0,1628,78627,0.0092613781,,0,189,0,0,2040733,
2021-02-24,Région,RSS06,06 - Montréal,1900,15,0,0,79990,552,0,0,1915,80542,0.0097513981,,0,199,0,0,2040733,
2021-02-25,Région,RSS06,06 - Montréal,3625,14,0,0,83615,566,0,0,3639,84181,0.0100454102,,0,205,0,0,2040733,
2021-02-26,Région,RSS06,06 - Montréal,4621,18,0,0,88236,584,0,0,4639,88820,0.0100944122,,0,206,0,0,2040733,
2021-02-27,Région,RSS06,06 - Montréal,3488,16,0,0,91724,600,0,0,3504,92324,0.0102904202,,0,210,0,0,2040733,
