Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;62;661;492,4;4868;3626,2;5;n.p.;381;283,8
Anjou;19;259;605,2;1551;3624,2;< 5;n.p.;50;116,8
Baie D'urfé;< 5;11;* 287,7;54;1412,5;0;;< 5;n.p.
Beaconsfield;6;53;274,3;210;1086,7;0;;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;97;836;502;5559;3338,3;12;*7,2;301;180,8
Côte-Saint-Luc;19;147;453;1413;4354,7;7;n.p.;91;280,4
Dollard-des-Ormeaux;16;216;441,7;1187;2427,5;< 5;n.p.;100;204,5
Dorval;6;53;279,2;419;2207,6;0;;64;337,2
Hampstead;< 5;22;* 315,5;181;2595,7;0;;< 5;n.p.
Kirkland;7;55;272,9;336;1667,4;< 5;n.p.;29;* 143,9
Lachine;19;180;404,6;1442;3241,3;< 5;n.p.;120;269,7
LaSalle;38;316;411,2;2743;3569,2;< 5;n.p.;189;245,9
L'Île-Bizard–Sainte-Geneviève;11;98;532,2;435;2362,5;< 5;n.p.;55;298,7
Mercier–Hochelaga-Maisonneuve;53;453;333;4436;3261,2;< 5;n.p.;389;286
Montréal Est;< 5;22;* 571,4;112;2909,1;0;;< 5;n.p.
Montréal-Nord;47;666;790,7;4877;5789,8;< 5;n.p.;256;303,9
Montréal-Ouest;< 5;8;n.p.;70;1386,1;0;;< 5;n.p.
Mont-Royal;< 5;39;192,3;637;3141,6;0;;91;448,8
Outremont;27;67;279,7;708;2955,7;< 5;n.p.;14;* 58,4
Pierrefonds–Roxboro;41;400;577,2;1759;2538,3;10;*14,4;61;88
Plateau Mont-Royal;44;306;294,2;2282;2194,2;0;;133;127,9
Pointe-Claire;5;143;455,7;531;1692,2;< 5;n.p.;36;* 114,7
Rivière-des-Prairies–Pointe-aux-Trembles;73;670;627,7;4417;4138;< 5;n.p.;261;244,5
Rosemont–La Petite Patrie;38;470;336,7;3774;2703,6;8;n.p.;262;187,7
Sainte-Anne-de-Bellevue;< 5;12;* 242;72;1452,2;5;n.p.;9;n.p.
Saint-Laurent;49;561;567,7;3302;3341,2;< 5;n.p.;111;112,3
Saint-Léonard;53;633;808,4;3245;4144,1;< 5;n.p.;61;77,9
Senneville;-1;9;n.p.;18;* 1954,4;0;;0;
Sud-Ouest;25;244;312,2;2099;2685,8;0;;183;234,2
Verdun;17;173;249,9;1713;2474,4;0;;173;249,9
Ville-Marie;22;254;284,8;2391;2681,4;< 5;n.p.;92;103,2
Villeray–Saint-Michel–Parc-Extension;76;739;513,7;5229;3635;0;;137;95,2
Westmount;< 5;51;251,1;427;2102,2;< 5;n.p.;48;236,3
Territoire à confirmer;5;129;;1224;;< 5;;46;
Total à Montréal;893;8956;433,6;63721;3084,8;80;3,9;3764;182,2
