Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;27;605;450,7;7855;5851,2;16;*11,9;443;330
Anjou;15;228;532,8;2595;6063,7;< 5;n.p.;67;156,6
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;25;* 129,4;336;1738,8;< 5;n.p.;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;43;596;357,9;8655;5197,6;< 5;n.p.;331;198,8
Côte-Saint-Luc;11;89;274,3;1960;6040,4;< 5;n.p.;105;323,6
Dollard-des-Ormeaux;7;152;310,8;1993;4075,7;< 5;n.p.;117;239,3
Dorval;6;31;* 163,3;608;3203,4;0;;67;353
Hampstead;< 5;13;* 186,4;297;4259,3;< 5;n.p.;< 5;n.p.
Kirkland;< 5;23;* 114,1;499;2476,3;< 5;n.p.;31;* 153,8
Lachine;30;182;409,1;2288;5142,8;< 5;n.p.;162;364,1
LaSalle;10;220;286,3;4127;5370;< 5;n.p.;227;295,4
L'Île-Bizard–Sainte-Geneviève;< 5;26;* 141,2;807;4382,8;< 5;n.p.;71;385,6
Mercier–Hochelaga-Maisonneuve;14;484;355,8;6693;4920,5;< 5;n.p.;422;310,2
Montréal Est;< 5;13;* 337,7;206;5350,6;0;;6;n.p.
Montréal-Nord;21;427;506,9;7256;8614,1;8;n.p.;317;376,3
Montréal-Ouest;0;< 5;n.p.;120;2376,2;0;;< 5;n.p.
Mont-Royal;10;62;305,8;880;4340,1;0;;91;448,8
Outremont;5;47;196,2;990;4132,9;< 5;n.p.;20;* 83,5
Pierrefonds–Roxboro;8;209;301,6;2944;4248,4;< 5;n.p.;76;109,7
Plateau Mont-Royal;9;168;161,5;3400;3269,2;7;n.p.;167;160,6
Pointe-Claire;5;34;* 108,3;793;2527,1;< 5;n.p.;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;21;571;534,9;6965;6525;6;n.p.;299;280,1
Rosemont–La Petite Patrie;12;303;217,1;5529;3960,9;9;n.p.;309;221,4
Sainte-Anne-de-Bellevue;0;5;n.p.;106;2138;0;;12;* 242
Saint-Laurent;20;512;518,1;5474;5538,9;< 5;n.p.;127;128,5
Saint-Léonard;36;514;656,4;5768;7366,1;7;n.p.;113;144,3
Senneville;0;0;;21;* 2280,1;0;;0;
Sud-Ouest;6;128;163,8;3002;3841,3;< 5;n.p.;200;255,9
Verdun;6;122;176,2;2379;3436,4;< 5;n.p.;185;267,2
Ville-Marie;12;224;251,2;3718;4169,6;5;n.p.;109;122,2
Villeray–Saint-Michel–Parc-Extension;38;650;451,9;8223;5716,3;11;*7,6;167;116,1
Westmount;0;38;187,1;590;2904,7;0;;54;265,9
Territoire à confirmer;< 5;82;;1625;;< 5;;23;
Total à Montréal;381;6786;328,5;98769;4781,5;109;5,3;4395;212,8
