Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-06-19;8285035;7325411
2021-06-18;8121799;7255120
2021-06-17;7789859;7165523
2021-06-16;7632639;7063663
2021-06-15;7632639;6965897
2021-06-14;7632639;6879276
2021-06-13;7086249;6788551
