"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-27;23074695;18617904
2022-03-26;23074695;18613018
2022-03-25;23074695;18600434
2022-03-24;23074695;18591547
2022-03-23;23074695;18583421
2022-03-22;23074695;18577730
2022-03-21;23074695;18574165
