Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;297;221,2;10224;7615,9;< 5;n.p.;477;355,3
Anjou;n.d.;86;201;3465;8096,6;0;;76;177,6
Baie D'urfé;n.d.;< 5;n.p.;91;2380,3;0;;< 5;n.p.
Beaconsfield;n.d.;15;* 77,6;458;2370,1;< 5;n.p.;20;* 103,5
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;219;131,5;11602;6967,3;< 5;n.p.;361;216,8
Côte-Saint-Luc;n.d.;71;218,8;2744;8456,6;< 5;n.p.;114;351,3
Dollard-des-Ormeaux;n.d.;78;159,5;2744;5611,6;< 5;n.p.;122;249,5
Dorval;n.d.;6;n.p.;786;4141,2;0;;67;353
Hampstead;n.d.;6;n.p.;383;5492,6;0;;5;n.p.
Kirkland;n.d.;35;* 173,7;732;3632,6;0;;33;* 163,8
Lachine;n.d.;45;101,1;2902;6523;0;;169;379,9
LaSalle;n.d.;182;236,8;5507;7165,6;< 5;n.p.;239;311
L'Île-Bizard–Sainte-Geneviève;n.d.;23;* 124,9;1050;5702,5;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;n.d.;161;118,4;8567;6298,2;0;;445;327,1
Montréal Est;n.d.;< 5;n.p.;268;6961;0;;9;* 233,8
Montréal-Nord;n.d.;205;243,4;8866;10525,4;< 5;n.p.;332;394,1
Montréal-Ouest;n.d.;10;* 198;177;3505;0;;< 5;n.p.
Mont-Royal;n.d.;13;* 64,1;1109;5469,5;0;;93;458,7
Outremont;n.d.;14;* 58,4;1252;5226,7;< 5;n.p.;28;* 116,9
Pierrefonds–Roxboro;n.d.;122;176,1;4136;5968,5;< 5;n.p.;83;119,8
Plateau Mont-Royal;n.d.;130;125;4585;4408,7;0;;172;165,4
Pointe-Claire;n.d.;34;* 108,3;1062;3384,3;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;153;143,3;8797;8241,3;0;;313;293,2
Rosemont–La Petite Patrie;n.d.;126;90,3;6919;4956,7;< 5;n.p.;322;230,7
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;135;2722,9;0;;12;* 242
Saint-Laurent;n.d.;302;305,6;8120;8216,3;< 5;n.p.;153;154,8
Saint-Léonard;n.d.;130;166;7619;9729,9;< 5;n.p.;139;177,5
Senneville;n.d.;< 5;n.p.;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;128;163,8;3790;4849,6;< 5;n.p.;205;262,3
Verdun;n.d.;48;69,3;3079;4447,6;< 5;n.p.;195;281,7
Ville-Marie;n.d.;152;170,5;4670;5237,2;< 5;n.p.;121;135,7
Villeray–Saint-Michel–Parc-Extension;n.d.;278;193,3;10788;7499,3;< 5;n.p.;193;134,2
Westmount;n.d.;23;* 113,2;718;3534,9;0;;58;285,5
Territoire à confirmer;n.d.;30;;1876;;0;;25;
Total à Montréal;173;3133;151,7;129244;6256,8;30;*1,5;4714;228,2
