Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;108;80,4;10416;7758,9;< 5;n.p.;479;356,8
Anjou;n.d.;29;* 67,8;3511;8204;< 5;n.p.;77;179,9
Baie D'urfé;n.d.;0;;95;2485;0;;< 5;n.p.
Beaconsfield;n.d.;13;* 67,3;477;2468,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;86;51,6;11837;7108,5;< 5;n.p.;368;221
Côte-Saint-Luc;n.d.;18;* 55,5;2809;8656,9;0;;116;357,5
Dollard-des-Ormeaux;n.d.;32;* 65,4;2806;5738,4;0;;123;251,5
Dorval;n.d.;< 5;n.p.;803;4230,8;< 5;n.p.;68;358,3
Hampstead;n.d.;< 5;n.p.;390;5593;0;;6;n.p.
Kirkland;n.d.;8;n.p.;761;3776,5;0;;33;* 163,8
Lachine;n.d.;22;* 49,5;2943;6615,1;0;;170;382,1
LaSalle;n.d.;60;78,1;5640;7338,7;0;;239;311
L'Île-Bizard–Sainte-Geneviève;n.d.;< 5;n.p.;1062;5767,7;0;;75;407,3
Mercier–Hochelaga-Maisonneuve;n.d.;48;35,3;8684;6384,2;0;;446;327,9
Montréal Est;n.d.;< 5;n.p.;272;7064,9;0;;9;* 233,8
Montréal-Nord;n.d.;102;121,1;9023;10711,8;< 5;n.p.;336;398,9
Montréal-Ouest;n.d.;< 5;n.p.;186;3683,2;0;;< 5;n.p.
Mont-Royal;n.d.;6;n.p.;1116;5504;0;;93;458,7
Outremont;n.d.;5;n.p.;1264;5276,8;< 5;n.p.;29;* 121,1
Pierrefonds–Roxboro;n.d.;26;* 37,5;4203;6065,2;0;;83;119,8
Plateau Mont-Royal;n.d.;57;54,8;4700;4519,2;0;;172;165,4
Pointe-Claire;n.d.;< 5;n.p.;1071;3413;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;67;62,8;8917;8353,7;0;;314;294,2
Rosemont–La Petite Patrie;n.d.;38;27,2;7021;5029,7;0;;323;231,4
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;140;2823,7;0;;12;* 242
Saint-Laurent;n.d.;66;66,8;8296;8394,4;0;;155;156,8
Saint-Léonard;n.d.;64;81,7;7730;9871,7;< 5;n.p.;143;182,6
Senneville;n.d.;0;;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;44;56,3;3913;5007;< 5;n.p.;206;263,6
Verdun;n.d.;31;* 44,8;3142;4538,6;0;;196;283,1
Ville-Marie;n.d.;49;55;4846;5434,6;< 5;n.p.;124;139,1
Villeray–Saint-Michel–Parc-Extension;n.d.;161;111,9;11101;7716,9;< 5;n.p.;194;134,9
Westmount;n.d.;10;* 49,2;735;3618,6;0;;58;285,5
Territoire à confirmer;n.d.;20;;1914;;0;;25;
Total à Montréal;52;1193;57,8;131847;6382,8;13;*0,6;4753;230,1
