Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;16;347;258,5;9724;7243,5;< 5;n.p.;476;354,6
Anjou;7;105;245,4;3311;7736,7;0;;74;172,9
Baie D'urfé;0;6;n.p.;82;2144,9;0;;< 5;n.p.
Beaconsfield;0;17;* 88;425;2199,3;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;19;474;284,7;11180;6713,9;< 5;n.p.;356;213,8
Côte-Saint-Luc;7;77;237,3;2632;8111,4;0;;112;345,2
Dollard-des-Ormeaux;13;131;267,9;2565;5245,5;0;;120;245,4
Dorval;6;37;194,9;766;4035,8;0;;67;353
Hampstead;0;9;* 129,1;366;5248,8;0;;5;n.p.
Kirkland;0;33;* 163,8;667;3310;0;;33;* 163,8
Lachine;< 5;99;222,5;2817;6331,9;0;;170;382,1
LaSalle;27;254;330,5;5141;6689,4;< 5;n.p.;238;309,7
L'Île-Bizard–Sainte-Geneviève;< 5;55;298,7;1002;5441,8;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;32;352;258,8;8281;6087,9;< 5;n.p.;443;325,7
Montréal Est;< 5;10;* 259,7;260;6753,2;0;;9;* 233,8
Montréal-Nord;0;147;174,5;8500;10090,9;< 5;n.p.;328;389,4
Montréal-Ouest;0;6;n.p.;166;3287,1;0;;< 5;n.p.
Mont-Royal;0;34;* 167,7;1077;5311,7;< 5;n.p.;93;458,7
Outremont;< 5;40;167;1208;5043;0;;22;* 91,8
Pierrefonds–Roxboro;18;207;298,7;3869;5583,2;< 5;n.p.;81;116,9
Plateau Mont-Royal;22;187;179,8;4258;4094,2;< 5;n.p.;171;164,4
Pointe-Claire;0;34;* 108,3;988;3148,5;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;13;290;271,7;8526;7987,4;< 5;n.p.;312;292,3
Rosemont–La Petite Patrie;18;245;175,5;6665;4774,7;0;;321;230
Sainte-Anne-de-Bellevue;0;5;n.p.;131;2642,2;0;;12;* 242
Saint-Laurent;32;406;410,8;7533;7622,3;0;;151;152,8
Saint-Léonard;16;270;344,8;7344;9378,7;< 5;n.p.;133;169,8
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;8;144;184,3;3568;4565,5;0;;204;261
Verdun;< 5;87;125,7;2993;4323,3;0;;192;277,3
Ville-Marie;12;170;190,6;4411;4946,7;0;;116;130,1
Villeray–Saint-Michel–Parc-Extension;32;356;247,5;10218;7103,1;< 5;n.p.;189;131,4
Westmount;< 5;20;* 98,5;688;3387,2;0;;58;285,5
Territoire à confirmer;-2;56;;1825;;0;;26;
Total à Montréal;307;4710;228;123209;5964,6;22;*1,1;4664;225,8
