Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;20;348;259,2;8494;6327,2;5;n.p.;456;339,7
Anjou;10;134;313,1;2847;6652,5;< 5;n.p.;70;163,6
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;0;15;* 77,6;363;1878,5;0;;18;* 93,1
Côte-des-Neiges–Notre-Dame-de-Grâce;38;471;282,8;9449;5674,4;< 5;n.p.;345;207,2
Côte-Saint-Luc;20;194;597,9;2220;6841,7;< 5;n.p.;109;335,9
Dollard-des-Ormeaux;6;105;214,7;2150;4396,8;0;;118;241,3
Dorval;< 5;18;* 94,8;653;3440,5;0;;67;353
Hampstead;< 5;7;n.p.;317;4546,1;< 5;n.p.;5;n.p.
Kirkland;0;20;* 99,3;530;2630,1;0;;31;* 153,8
Lachine;< 5;78;175,3;2473;5558,7;< 5;n.p.;168;377,6
LaSalle;10;193;251,1;4470;5816,3;< 5;n.p.;234;304,5
L'Île-Bizard–Sainte-Geneviève;0;30;* 162,9;853;4632,6;0;;72;391
Mercier–Hochelaga-Maisonneuve;20;279;205,1;7230;5315,2;< 5;n.p.;432;317,6
Montréal Est;0;5;n.p.;220;5714,3;< 5;n.p.;8;n.p.
Montréal-Nord;15;335;397,7;7838;9305;< 5;n.p.;321;381,1
Montréal-Ouest;0;< 5;n.p.;123;2435,6;0;;< 5;n.p.
Mont-Royal;< 5;26;* 128,2;931;4591,6;0;;92;453,7
Outremont;-2;56;233,8;1070;4466,9;0;;21;* 87,7
Pierrefonds–Roxboro;< 5;186;268,4;3227;4656,8;0;;76;109,7
Plateau Mont-Royal;17;159;152,9;3729;3585,6;< 5;n.p.;168;161,5
Pointe-Claire;0;39;124,3;845;2692,8;0;;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;22;353;330,7;7609;7128,3;5;n.p.;306;286,7
Rosemont–La Petite Patrie;18;214;153,3;5916;4238,1;0;;314;224,9
Sainte-Anne-de-Bellevue;< 5;6;n.p.;115;2319,5;0;;12;* 242
Saint-Laurent;26;459;464,4;6218;6291,7;6;n.p.;142;143,7
Saint-Léonard;20;352;449,5;6467;8258,7;5;n.p.;123;157,1
Senneville;0;< 5;n.p.;22;* 2388,7;0;;0;
Sud-Ouest;5;72;92,1;3163;4047,3;0;;203;259,8
Verdun;13;102;147,3;2579;3725,3;< 5;n.p.;192;277,3
Ville-Marie;12;113;126,7;3921;4397,2;< 5;n.p.;113;126,7
Villeray–Saint-Michel–Parc-Extension;33;437;303,8;9000;6256,4;0;;175;121,7
Westmount;< 5;14;* 68,9;611;3008,1;0;;56;275,7
Territoire à confirmer;< 5;35;;1685;;< 5;;25;
Total à Montréal;319;4858;235,2;107405;5199,6;46;2,2;4529;219,3
