Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;< 5;150;111,7;21859;16282,9;< 5;n.p.;535;398,5
Anjou;< 5;44;102,8;7373;17228,2;0;;87;203,3
Baie D'urfé;0;< 5;n.p.;361;9442,8;0;;< 5;n.p.
Beaconsfield;< 5;37;191,5;1872;9687,4;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;8;168;100,9;26112;15681;< 5;n.p.;417;250,4
Côte-Saint-Luc;< 5;60;184,9;6056;18663,7;< 5;n.p.;131;403,7
Dollard-des-Ormeaux;0;60;122,7;6851;14010,5;< 5;n.p.;134;274
Dorval;< 5;35;* 184,4;2375;12513,2;0;;70;368,8
Hampstead;0;10;* 143,4;1351;19374,7;0;;7;n.p.
Kirkland;< 5;29;* 143,9;2272;11274,9;0;;40;198,5
Lachine;< 5;38;85,4;6924;15563,4;< 5;n.p.;196;440,6
LaSalle;< 5;80;104,1;12084;15723,5;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;16;* 86,9;2635;14310,5;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;9;147;108,1;21271;15637,7;< 5;n.p.;517;380,1
Montréal Est;0;< 5;n.p.;748;19428,6;0;;12;* 311,7
Montréal-Nord;< 5;61;72,4;16065;19071,9;< 5;n.p.;398;472,5
Montréal-Ouest;0;7;n.p.;649;12851,5;0;;< 5;n.p.
Mont-Royal;< 5;26;* 128,2;2963;14613,3;0;;95;468,5
Outremont;< 5;29;* 121,1;3200;13358,9;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;53;76,5;9731;14042,5;0;;105;151,5
Plateau Mont-Royal;< 5;98;94,2;13990;13451,9;0;;202;194,2
Pointe-Claire;< 5;31;* 98,8;3282;10458,9;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;84;78,7;19145;17935,6;< 5;n.p.;360;337,3
Rosemont–La Petite Patrie;6;126;90,3;19781;14170,8;< 5;n.p.;365;261,5
Sainte-Anne-de-Bellevue;< 5;11;* 221,9;536;10810,8;0;;16;* 322,7
Saint-Laurent;6;112;113,3;15864;16052,1;0;;174;176,1
Saint-Léonard;< 5;58;74,1;15174;19378,1;< 5;n.p.;173;220,9
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;< 5;80;102,4;10831;13859,1;0;;235;300,7
Verdun;< 5;86;124,2;8569;12377,8;< 5;n.p.;220;317,8
Ville-Marie;6;155;173,8;13522;15164,3;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;5;96;66,7;23331;16218,6;0;;253;175,9
Westmount;< 5;25;* 123,1;2461;12116;< 5;n.p.;66;324,9
Territoire à confirmer;6;78;;8536;;0;;31;
Total à Montréal;91;2095;101,4;307871;14904,3;15;*0,7;5473;265
