"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-23;23083695;19852705
2022-05-22;23083695;19850404
2022-05-21;23083695;19847137
2022-05-20;23083695;19836667
2022-05-19;23083695;19825058
2022-05-18;23083695;19812220
2022-05-17;23083695;19797666
