date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0.0026957087,0.0,0.0004473729,235.0,0.0,235.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1189,0,0,0,1500,0,0,0,1189,1500,0.0153368621,0.0,0.0015027142,1102.0,0.0,1337.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2471,0,0,0,971,2471,0.0267391365,0.0,0.0023056913,994.0,0.0,2331.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3385,0,0,0,914,3385,0.0375105004,0.0,0.0029710152,939.0,0.0,3270.0,0.0,708.0
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4127,0,0,0,742,4127,0.0464809014,0.0,0.0039345877,782.0,0.0,4052.0,0.0,739.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4845,0,0,0,718,4845,0.0547745074,0.0,0.004657267,723.0,0.0,4775.0,0.0,859.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4959,0,0,0,114,4959,0.0562542794,0.0,0.0048293335,129.0,0.0,4904.0,0.0,1258.0
2020-12-21,Région,RSS99,Ensemble du Québec,522,0,0,0,5481,0,0,0,522,5481,0.0620701277,0.0,0.0057814349,507.0,0.0,5411.0,0.0,1559.0
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7511,0,0,0,2030,7511,0.0820298434,0.0,0.0089130455,1740.0,0.0,7151.0,0.0,1453.0
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11277,0,0,0,3766,11277,0.1235896425,0.0,0.0132950061,3623.0,0.0,10774.0,0.0,1798.0
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14301,0,0,0,3024,14301,0.1564314047,0.0,0.0159563015,2863.0,0.0,13637.0,0.0,2108.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14301,0,0,0,0,14301,0.1565690579,0.0,0.0159563015,12.0,0.0,13649.0,0.0,2395.0
2020-12-26,Région,RSS99,Ensemble du Québec,3129,0,0,0,17430,0,0,0,3129,17430,0.1916362138,0.0,0.0192943919,3057.0,0.0,16706.0,0.0,2443.0
2020-12-27,Région,RSS99,Ensemble du Québec,2283,0,0,0,19713,0,0,0,2283,19713,0.2180541594,0.0,0.0218639186,2303.0,0.0,19009.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2533,0,0,0,22246,0,0,0,2533,22246,0.247523418,0.0,0.0252249512,2569.0,0.0,21578.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24610,0,0,0,2364,24610,0.2757079132,0.0,0.0279550732,2457.0,0.0,24035.0,0.0,1962.0
2020-12-30,Région,RSS99,Ensemble du Québec,3068,0,0,0,27678,0,0,0,3068,27678,0.3117845259,0.0,0.031683181,3145.0,0.0,27180.0,0.0,1606.0
