"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-02-06;22290795;17992280
2022-02-05;22290795;17970532
2022-02-04;22290795;17932751
2022-02-03;22290795;17885706
2022-02-02;22289625;17840898
2022-02-01;22289625;17792162
2022-01-31;22241655;17742355
