Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;21;639;476;19680;14659,8;8;n.p.;521;388,1
Anjou;9;160;373,9;6768;15814,6;< 5;n.p.;83;193,9
Baie D'urfé;0;10;* 261,6;285;7454,9;0;;< 5;n.p.
Beaconsfield;< 5;62;320,8;1467;7591,6;< 5;n.p.;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;38;643;386,1;23429;14069,8;5;n.p.;397;238,4
Côte-Saint-Luc;8;171;527;5197;16016,4;< 5;n.p.;126;388,3
Dollard-des-Ormeaux;7;214;437,6;5951;12170;< 5;n.p.;131;267,9
Dorval;5;95;500,5;2017;10627;0;;70;368,8
Hampstead;< 5;41;588;990;14197,6;0;;6;n.p.
Kirkland;< 5;59;292,8;1875;9304,7;0;;39;193,5
Lachine;12;202;454;6130;13778,7;5;n.p.;185;415,8
LaSalle;21;282;366,9;10903;14186,8;< 5;n.p.;257;334,4
L'Île-Bizard–Sainte-Geneviève;< 5;99;537,7;2286;12415,1;< 5;n.p.;79;429
Mercier–Hochelaga-Maisonneuve;20;507;372,7;18966;13943,1;16;*11,8;495;363,9
Montréal Est;0;16;* 415,6;636;16519,5;< 5;n.p.;12;* 311,7
Montréal-Nord;25;372;441,6;15031;17844,3;13;*15,4;377;447,6
Montréal-Ouest;< 5;16;* 316,8;529;10475,2;0;;< 5;n.p.
Mont-Royal;5;97;478,4;2462;12142,4;0;;95;468,5
Outremont;5;87;363,2;2710;11313,4;< 5;n.p.;30;* 125,2
Pierrefonds–Roxboro;18;278;401,2;8755;12634;< 5;n.p.;99;142,9
Plateau Mont-Royal;17;392;376,9;12128;11661,5;< 5;n.p.;190;182,7
Pointe-Claire;14;133;423,8;2746;8750,8;0;;63;200,8
Rivière-des-Prairies–Pointe-aux-Trembles;20;411;385;17382;16284;< 5;n.p.;348;326
Rosemont–La Petite Patrie;15;458;328,1;17208;12327,5;6;n.p.;348;249,3
Sainte-Anne-de-Bellevue;< 5;10;* 201,7;422;8511,5;0;;14;* 282,4
Saint-Laurent;26;359;363,3;14418;14589;< 5;n.p.;168;170
Saint-Léonard;9;299;381,8;14134;18049,9;< 5;n.p.;165;210,7
Senneville;0;< 5;n.p.;79;8577,6;0;;0;
Sud-Ouest;18;285;364,7;9519;12180,3;7;n.p.;226;289,2
Verdun;10;226;326,5;7358;10628,5;5;n.p.;211;304,8
Ville-Marie;18;365;409,3;11536;12937,1;5;n.p.;147;164,9
Villeray–Saint-Michel–Parc-Extension;22;495;344,1;21449;14910,4;6;n.p.;236;164,1
Westmount;< 5;116;571,1;1832;9019,3;0;;63;310,2
Territoire à confirmer;< 5;357;;7336;;< 5;;30;
Total à Montréal;381;7958;385,3;273615;13245,9;102;4,9;5243;253,8
