date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,292,0,292,0,292,292,0.003059287,0.0,0.00055516,259.0,0.0,259.0,0.0,42.0
2020-12-15,Région,RSS99,Ensemble du Québec,1168,0,1460,0,1168,1460,0.016371319,0.0,0.0017599760000000001,1127.0,0.0,1386.0,0.0,209.0
2020-12-16,Région,RSS99,Ensemble du Québec,948,0,2408,0,948,2408,0.027592642,0.0,0.002563186,950.0,0.0,2336.0,0.0,344.0
2020-12-17,Région,RSS99,Ensemble du Québec,901,0,3309,0,901,3309,0.038258805,0.0,0.003248278,903.0,0.0,3239.0,0.0,473.0
2020-12-18,Région,RSS99,Ensemble du Québec,721,0,4030,0,721,4030,0.04678701,0.0,0.004228667,722.0,0.0,3961.0,0.0,576.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4750,0,720,4750,0.055291592,0.0,0.004961006,720.0,0.0,4681.0,0.0,679.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4865,0,115,4865,0.056649963,0.0,0.005138185,115.0,0.0,4796.0,0.0,695.0
2020-12-21,Région,RSS99,Ensemble du Québec,503,0,5368,0,503,5368,0.062366930999999994,0.0,0.006201257,484.0,0.0,5280.0,0.0,725.0
2020-12-22,Région,RSS99,Ensemble du Québec,2018,0,7386,0,2018,7386,0.08509306300000001,0.0,0.010181874,1924.0,0.0,7204.0,0.0,847.0
2020-12-23,Région,RSS99,Ensemble du Québec,3759,0,11145,0,3759,11145,0.12889165800000002,0.0,0.015001137,3708.0,0.0,10912.0,0.0,1248.0
2020-12-24,Région,RSS99,Ensemble du Québec,3020,0,14165,0,3020,14165,0.164008493,0.0,0.017847809,2973.0,0.0,13885.0,0.0,1551.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14165,0,0,14165,0.164008493,0.0,0.017847809,0.0,0.0,13885.0,0.0,1448.0
2020-12-26,Région,RSS99,Ensemble du Québec,3125,0,17290,0,3125,17290,0.200660877,0.0,0.021273266000000002,3103.0,0.0,16988.0,0.0,1791.0
2020-12-27,Région,RSS99,Ensemble du Québec,2279,0,19569,0,2279,19569,0.22758024,0.0,0.023919136,2279.0,0.0,19267.0,0.0,2101.0
2020-12-28,Région,RSS99,Ensemble du Québec,2515,0,22084,0,2515,22084,0.257275404,0.0,0.027380027999999997,2514.0,0.0,21781.0,0.0,2388.0
2020-12-29,Région,RSS99,Ensemble du Québec,2357,0,24441,0,2357,24441,0.285246028,0.0,0.030167641000000002,2368.0,0.0,24149.0,0.0,2436.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,1,27505,1,3065,27506,0.32148499399999997,0.0,0.033900207,3068.0,0.0,27217.0,0.0,2337.0
2020-12-31,Région,RSS99,Ensemble du Québec,344,0,27849,1,344,27850,0.32560735399999996,0.0,0.034053762,349.0,0.0,27566.0,0.0,1955.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,27858,1,9,27859,0.325819969,0.0,0.034077386,18.0,0.0,27584.0,0.0,1956.0
2021-01-02,Région,RSS99,Ensemble du Québec,629,0,28487,1,629,28488,0.33346228,0.0,0.034856972,647.0,0.0,28231.0,0.0,1600.0
2021-01-03,Région,RSS99,Ensemble du Québec,1537,0,30024,1,1537,30025,0.351758942,0.0,0.036357086000000004,1549.0,0.0,29780.0,0.0,1494.0
2021-01-04,Région,RSS99,Ensemble du Québec,2763,1,32787,2,2764,32789,0.384099976,0.0,0.040680247999999995,2738.0,0.0,32518.0,0.0,1529.0
2021-01-05,Région,RSS99,Ensemble du Québec,5963,0,38750,2,5963,38752,0.45338869200000004,3.54358e-05,0.051263728,5866.0,3.0,38384.0,3.0,2044.0
2021-01-06,Région,RSS99,Ensemble du Québec,10720,2,49470,4,10722,49474,0.577732761,7.08715e-05,0.06475293900000001,10527.0,3.0,48911.0,6.0,3138.0
2021-01-07,Région,RSS99,Ensemble du Québec,13742,0,63212,4,13742,63216,0.73537463,0.000118119,0.08704203,13346.0,4.0,62257.0,10.0,5052.0
2021-01-08,Région,RSS99,Ensemble du Québec,13377,2,76589,6,13379,76595,0.890063519,0.000141743,0.105444999,13096.0,2.0,75353.0,12.0,6962.0
2021-01-09,Région,RSS99,Ensemble du Québec,8775,1,85364,7,8776,85371,0.992272052,0.000153555,0.116063914,8653.0,1.0,84006.0,13.0,8126.0
2021-01-10,Région,RSS99,Ensemble du Québec,7054,1,92418,8,7055,92426,1.075227158,0.000165367,0.12286758,7023.0,1.0,91029.0,14.0,8914.0
2021-01-11,Région,RSS99,Ensemble du Québec,7336,1,99754,9,7337,99763,1.160509212,0.00018899099999999998,0.131502092,7220.0,2.0,98249.0,16.0,9568.0
2021-01-12,Région,RSS99,Ensemble du Québec,7971,3,107725,12,7974,107737,1.254118668,0.000212615,0.138400253,7925.0,2.0,106174.0,18.0,9855.0
2021-01-13,Région,RSS99,Ensemble du Québec,9120,4,116845,16,9124,116861,1.3615008219999998,0.000259862,0.146656784,9091.0,4.0,115265.0,22.0,9627.0
2021-01-14,Région,RSS99,Ensemble du Québec,11809,1,128654,17,11810,128671,1.500184561,0.000271674,0.15637799300000002,11741.0,1.0,127006.0,23.0,9351.0
2021-01-15,Région,RSS99,Ensemble du Québec,11148,6,139802,23,11154,139825,1.632289061,0.00035435800000000004,0.164445534,11184.0,7.0,138190.0,30.0,9033.0
2021-01-16,Région,RSS99,Ensemble du Québec,8423,2,148225,25,8425,148250,1.731898973,0.000425229,0.170942089,8433.0,6.0,146623.0,36.0,8983.0
