date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,292,0,292,0,292,292,0.0030506309000000002,0.0,0.0005535894,259.0,0.0,259.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1169,0,1461,0,1169,1461,0.016348555,0.0,0.0017667747,1129.0,0.0,1388.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,2411,0,950,2411,0.027608798900000002,0.0,0.0025677125,956.0,0.0,2344.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,905,0,3316,0,905,3316,0.0384096814,0.0,0.0032508653999999996,917.0,0.0,3261.0,0.0,696.0
2020-12-18,Région,RSS99,Ensemble du Québec,726,0,4042,0,726,4042,0.047078655700000006,0.0,0.0042402592,736.0,0.0,3997.0,0.0,727.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,4760,0,718,4760,0.0555473957,0.0,0.0049705261,719.0,0.0,4716.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4875,0,115,4875,0.056937258399999996,0.0,0.0051472035,118.0,0.0,4834.0,0.0,1250.0
2020-12-21,Région,RSS99,Ensemble du Québec,504,0,5379,0,504,5379,0.0627322793,0.0,0.0062072683,492.0,0.0,5326.0,0.0,1553.0
2020-12-22,Région,RSS99,Ensemble du Québec,2023,0,7402,0,2023,7402,0.08565323609999999,0.0,0.0101412866,1946.0,0.0,7272.0,0.0,1449.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,11162,0,3760,11162,0.1295634759,0.0,0.0149351352,3728.0,0.0,11000.0,0.0,1793.0
2020-12-24,Région,RSS99,Ensemble du Québec,3022,0,14184,0,3022,14184,0.1646398424,0.0,0.0177737532,2978.0,0.0,13978.0,0.0,2103.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14184,0,0,14184,0.1646751779,0.0,0.0177737532,3.0,0.0,13981.0,0.0,2390.0
2020-12-26,Région,RSS99,Ensemble du Québec,3130,0,17314,0,3130,17314,0.2012827491,0.0,0.0211895176,3108.0,0.0,17089.0,0.0,2439.0
2020-12-27,Région,RSS99,Ensemble du Québec,2282,0,19596,0,2282,19596,0.2282555091,0.0,0.0238279011,2290.0,0.0,19379.0,0.0,2341.0
2020-12-28,Région,RSS99,Ensemble du Québec,2516,0,22112,0,2516,22112,0.257996216,0.0,0.0272790009,2525.0,0.0,21904.0,0.0,1959.0
2020-12-29,Région,RSS99,Ensemble du Québec,2363,0,24475,0,2363,24475,0.2862528323,0.0,0.030058726400000003,2399.0,0.0,24303.0,0.0,1960.0
2020-12-30,Région,RSS99,Ensemble du Québec,3075,0,27550,0,3075,27550,0.32280151100000004,0.0,0.0338396242,3103.0,0.0,27406.0,0.0,1603.0
2020-12-31,Région,RSS99,Ensemble du Québec,344,0,27894,0,344,27894,0.32705354870000003,0.0,0.0339927447,361.0,0.0,27767.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,8,0,27902,0,8,27902,0.3274304606,0.0,0.0340163017,32.0,0.0,27799.0,0.0,1532.0
2021-01-02,Région,RSS99,Ensemble du Québec,633,0,28535,0,633,28535,0.3352278262,0.0,0.034805461,662.0,0.0,28461.0,0.0,2048.0
2021-01-03,Région,RSS99,Ensemble du Québec,1540,0,30075,0,1540,30075,0.3537436247,0.0,0.0363013303,1572.0,0.0,30033.0,0.0,3142.0
2021-01-04,Région,RSS99,Ensemble du Québec,2762,1,32837,1,2763,32838,0.38631117119999997,1.1778499999999999e-05,0.040588703500000003,2765.0,1.0,32798.0,1.0,5059.0
2021-01-05,Région,RSS99,Ensemble du Québec,5970,1,38807,2,5971,38809,0.4559338717,5.88925e-05,0.051106902,5911.0,4.0,38709.0,5.0,6972.0
2021-01-06,Région,RSS99,Ensemble du Québec,10734,3,49541,5,10737,49546,0.5803030301,0.000164899,0.0645815035,10559.0,9.0,49268.0,14.0,8136.0
2021-01-07,Région,RSS99,Ensemble du Québec,13758,0,63299,5,13758,63304,0.7377344319,0.0003062409,0.0868075289,13366.0,12.0,62634.0,26.0,8925.0
2021-01-08,Région,RSS99,Ensemble du Québec,13398,4,76697,9,13402,76706,0.8928454695,0.00047113989999999996,0.10526443490000001,13169.0,14.0,75803.0,40.0,9580.0
2021-01-09,Région,RSS99,Ensemble du Québec,8778,1,85475,10,8779,85485,0.9952241725,0.0004946969000000001,0.1157826335,8692.0,2.0,84495.0,42.0,9867.0
2021-01-10,Région,RSS99,Ensemble du Québec,7062,1,92537,11,7063,92548,1.0784157025,0.0005300324,0.1225906052,7063.0,3.0,91558.0,45.0,9641.0
2021-01-11,Région,RSS99,Ensemble du Québec,7347,1,99884,12,7348,99896,1.1641278311,0.0006007034,0.1312831366,7277.0,6.0,98835.0,51.0,9366.0
2021-01-12,Région,RSS99,Ensemble du Québec,7981,3,107865,15,7984,107880,1.2580613511,0.0006713744,0.1381971148,7975.0,6.0,106810.0,57.0,9050.0
2021-01-13,Région,RSS99,Ensemble du Québec,9146,5,117011,20,9151,117031,1.3658699416,0.0007420453999999999,0.1465009558,9153.0,6.0,115963.0,63.0,9004.0
