Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;14;321;239,1;21533;16040,1;< 5;n.p.;532;396,3
Anjou;6;96;224,3;7262;16968,9;< 5;n.p.;87;203,3
Baie D'urfé;< 5;13;* 340;348;9102,8;0;;< 5;n.p.
Beaconsfield;< 5;55;284,6;1811;9371,8;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;37;446;267,8;25729;15451;0;;414;248,6
Côte-Saint-Luc;12;144;443,8;5954;18349,4;0;;130;400,6
Dollard-des-Ormeaux;< 5;98;200,4;6693;13687,4;< 5;n.p.;132;269,9
Dorval;< 5;47;247,6;2309;12165,4;0;;70;368,8
Hampstead;< 5;27;* 387,2;1319;18915,8;0;;7;n.p.
Kirkland;0;55;272,9;2208;10957,3;0;;40;198,5
Lachine;14;125;281;6813;15313,9;0;;192;431,6
LaSalle;16;188;244,6;11908;15494,5;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;51;277;2589;14060,7;< 5;n.p.;82;445,3
Mercier–Hochelaga-Maisonneuve;16;328;241,1;20951;15402,4;5;n.p.;512;376,4
Montréal Est;< 5;43;1116,9;741;19246,8;0;;11;* 285,7
Montréal-Nord;10;167;198,3;15916;18895;< 5;n.p.;394;467,7
Montréal-Ouest;< 5;13;* 257,4;634;12554,5;0;;< 5;n.p.
Mont-Royal;5;74;365;2905;14327,3;0;;95;468,5
Outremont;0;44;183,7;3147;13137,7;0;;31;* 129,4
Pierrefonds–Roxboro;15;151;217,9;9604;13859,2;< 5;n.p.;105;151,5
Plateau Mont-Royal;19;257;247,1;13789;13258,7;< 5;n.p.;199;191,3
Pointe-Claire;6;84;267,7;3208;10223,1;< 5;n.p.;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;18;321;300,7;18918;17722,9;< 5;n.p.;358;335,4
Rosemont–La Petite Patrie;17;402;288;19458;13939,4;< 5;n.p.;361;258,6
Sainte-Anne-de-Bellevue;0;12;* 242;523;10548,6;< 5;n.p.;16;* 322,7
Saint-Laurent;19;211;213,5;15648;15833,6;0;;173;175,1
Saint-Léonard;12;200;255,4;15038;19204,4;0;;169;215,8
Senneville;0;< 5;n.p.;94;10206,3;0;;0;
Sud-Ouest;14;210;268,7;10643;13618,5;0;;234;299,4
Verdun;11;210;303,3;8383;12109,1;< 5;n.p.;216;312
Ville-Marie;32;342;383,5;13186;14787,5;< 5;n.p.;158;177,2
Villeray–Saint-Michel–Parc-Extension;24;307;213,4;23113;16067,1;< 5;n.p.;250;173,8
Westmount;< 5;49;241,2;2406;11845,2;0;;65;320
Territoire à confirmer;10;178;;8370;;< 5;;32;
Total à Montréal;353;5271;255,2;303152;14675,8;27;*1,3;5427;262,7
