Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;82;61,1;10428;7767,9;< 5;n.p.;480;357,6
Anjou;n.d.;22;* 51,4;3516;8215,7;< 5;n.p.;77;179,9
Baie D'urfé;n.d.;0;;95;2485;0;;< 5;n.p.
Beaconsfield;n.d.;6;n.p.;478;2473,6;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;60;36;11857;7120,5;< 5;n.p.;368;221
Côte-Saint-Luc;n.d.;10;* 30,8;2809;8656,9;0;;116;357,5
Dollard-des-Ormeaux;n.d.;14;* 28,6;2802;5730,2;0;;123;251,5
Dorval;n.d.;7;n.p.;807;4251,8;< 5;n.p.;68;358,3
Hampstead;n.d.;5;n.p.;391;5607,3;0;;6;n.p.
Kirkland;n.d.;6;n.p.;766;3801,3;0;;33;* 163,8
Lachine;n.d.;10;* 22,5;2946;6621,9;0;;170;382,1
LaSalle;n.d.;32;* 41,6;5646;7346,5;0;;240;312,3
L'Île-Bizard–Sainte-Geneviève;n.d.;< 5;n.p.;1063;5773,1;0;;75;407,3
Mercier–Hochelaga-Maisonneuve;n.d.;77;56,6;8732;6419,5;0;;446;327,9
Montréal Est;n.d.;< 5;n.p.;273;7090,9;0;;9;* 233,8
Montréal-Nord;n.d.;75;89;9044;10736,8;< 5;n.p.;336;398,9
Montréal-Ouest;n.d.;< 5;n.p.;186;3683,2;0;;< 5;n.p.
Mont-Royal;n.d.;5;n.p.;1118;5513,9;0;;93;458,7
Outremont;n.d.;< 5;n.p.;1264;5276,8;< 5;n.p.;29;* 121,1
Pierrefonds–Roxboro;n.d.;15;* 21,6;4205;6068,1;0;;83;119,8
Plateau Mont-Royal;n.d.;40;38,5;4707;4526;0;;172;165,4
Pointe-Claire;n.d.;< 5;n.p.;1071;3413;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;58;54,3;8934;8369,6;0;;314;294,2
Rosemont–La Petite Patrie;n.d.;41;29,4;7040;5043,3;< 5;n.p.;324;232,1
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;141;2843,9;0;;12;* 242
Saint-Laurent;n.d.;44;44,5;8308;8406,5;0;;155;156,8
Saint-Léonard;n.d.;42;53,6;7743;9888,3;< 5;n.p.;144;183,9
Senneville;n.d.;0;;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;30;* 38,4;3926;5023,6;< 5;n.p.;206;263,6
Verdun;n.d.;30;* 43,3;3152;4553;0;;196;283,1
Ville-Marie;n.d.;42;47,1;4853;5442,4;0;;124;139,1
Villeray–Saint-Michel–Parc-Extension;n.d.;126;87,6;11135;7740,5;< 5;n.p.;194;134,9
Westmount;n.d.;5;n.p.;736;3623,5;0;;58;285,5
Territoire à confirmer;n.d.;16;;1914;;0;;25;
Total à Montréal;26;915;44,3;132109;6395,5;14;*0,7;4757;230,3
