Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;6;170;126,6;11593;8635,7;< 5;n.p.;489;364,3
Anjou;9;77;179,9;3854;9005,5;0;;78;182,3
Baie D'urfé;0;5;n.p.;108;2825;0;;< 5;n.p.
Beaconsfield;< 5;20;* 103,5;559;2892,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;11;152;91,3;12766;7666,3;< 5;n.p.;371;222,8
Côte-Saint-Luc;6;69;212,6;3040;9368,8;0;;119;366,7
Dollard-des-Ormeaux;< 5;54;110,4;3061;6259,8;0;;125;255,6
Dorval;0;11;* 58;884;4657,5;0;;68;358,3
Hampstead;< 5;15;* 215,1;456;6539,5;0;;6;n.p.
Kirkland;< 5;18;* 89,3;840;4168,5;< 5;n.p.;34;* 168,7
Lachine;< 5;55;123,6;3184;7156,8;0;;170;382,1
LaSalle;6;107;139,2;6174;8033,5;< 5;n.p.;243;316,2
L'Île-Bizard–Sainte-Geneviève;0;5;n.p.;1144;6213;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;9;166;122;9686;7120,8;< 5;n.p.;450;330,8
Montréal Est;0;7;n.p.;306;7948,1;0;;9;* 233,8
Montréal-Nord;7;168;199,4;9998;11869,3;0;;336;398,9
Montréal-Ouest;< 5;22;* 435,6;235;4653,5;0;;< 5;n.p.
Mont-Royal;0;7;n.p.;1191;5873,9;0;;93;458,7
Outremont;< 5;22;* 91,8;1346;5619,1;0;;29;* 121,1
Pierrefonds–Roxboro;8;84;121,2;4653;6714,6;0;;84;121,2
Plateau Mont-Royal;7;50;48,1;5197;4997,1;0;;172;165,4
Pointe-Claire;< 5;10;* 31,9;1158;3690,2;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;12;190;178;9978;9347,7;< 5;n.p.;318;297,9
Rosemont–La Petite Patrie;9;132;94,6;7795;5584,2;0;;324;232,1
Sainte-Anne-de-Bellevue;0;< 5;n.p.;180;3630,5;< 5;n.p.;13;* 262,2
Saint-Laurent;6;124;125,5;9091;9198,8;< 5;n.p.;158;159,9
Saint-Léonard;9;196;250,3;8655;11052,9;< 5;n.p.;147;187,7
Senneville;0;< 5;n.p.;31;* 3365,9;0;;0;
Sud-Ouest;7;90;115,2;4493;5749,1;0;;206;263,6
Verdun;< 5;49;70,8;3424;4945,9;0;;198;286
Ville-Marie;< 5;64;71,8;5464;6127,6;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;10;204;141,8;12272;8530,9;< 5;n.p.;203;141,1
Westmount;< 5;26;* 128;827;4071,5;0;;57;280,6
Territoire à confirmer;< 5;35;;2057;;0;;25;
Total à Montréal;147;2409;116,6;145700;7053,4;16;*0,8;4808;232,8
