No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,743,n.d.,20742,3582.10,n.d.
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1378,n.d.,34840,3955.22,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,429,n.d.,19055.5,2251.32,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,223,n.d.,8507,2621.37,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,919,21,57728,1591.95,36.32
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,215,n.d.,17948.5,1197.87,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,289,12,20658.5,1398.94,58.28
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,403,30,17455,2308.79,172.45
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),4599,75,196934.5,2335.29,38.11
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,821,7,31025,2646.25,22.60
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1150,n.d.,25019.5,4596.41,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2864,n.d.,52281,5478.09,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2581,28,67384,3830.29,41.57
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3292,21,79237.5,4154.60,26.49
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,830,n.d.,22558,3679.40,n.d.
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11548,64,277505,4161.37,23.07
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2195,5,55121,3982.15,9.03
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,15789,137,321832.5,4905.97,42.46
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,16906,191,352784,4792.17,53.93
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,711,5,28065.5,2533.36,17.85
03,03 - Capitale-Nationale,,Total (incluant inconnus),35884,342,757803,4735.27,44.99
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,489,13,15002,3259.57,86.76
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,590,9,25591.5,2305.45,35.13
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,826,30,22969.5,3596.07,130.56
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1820,28,64680,2813.85,43.26
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,4960,137,143710,3451.40,95.14
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,1332,90,44674,2981.60,201.21
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4643,72,108252,4289.07,66.28
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,4086,98,98452.5,4150.22,99.33
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),18832,478,523331.5,3598.48,91.17
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1502,33,56363,2664.87,58.30
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,4353,97,106352,4093.01,90.79
