Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;55;671;499,8;4923;3667,2;6;n.p.;382;284,6
Anjou;22;274;640,2;1573;3675,6;< 5;n.p.;51;119,2
Baie D'urfé;< 5;11;* 287,7;55;1438,7;0;;< 5;n.p.
Beaconsfield;< 5;55;284,6;213;1102,3;< 5;n.p.;11;* 56,9
Côte-des-Neiges–Notre-Dame-de-Grâce;60;838;503,2;5619;3374,4;10;*6;301;180,8
Côte-Saint-Luc;17;154;474,6;1430;4407,1;8;n.p.;93;286,6
Dollard-des-Ormeaux;22;215;439,7;1209;2472,4;< 5;n.p.;100;204,5
Dorval;5;53;279,2;424;2233,9;0;;64;337,2
Hampstead;< 5;22;* 315,5;183;2624,4;0;;< 5;n.p.
Kirkland;< 5;55;272,9;339;1682,3;< 5;n.p.;29;* 143,9
Lachine;13;185;415,8;1455;3270,5;6;n.p.;122;274,2
LaSalle;23;322;419;2766;3599,1;< 5;n.p.;190;247,2
L'Île-Bizard–Sainte-Geneviève;8;104;564,8;443;2405,9;< 5;n.p.;55;298,7
Mercier–Hochelaga-Maisonneuve;45;461;338,9;4481;3294,3;< 5;n.p.;389;286
Montréal Est;5;27;* 701,3;117;3039;< 5;n.p.;5;n.p.
Montréal-Nord;52;676;802,5;4929;5851,6;< 5;n.p.;256;303,9
Montréal-Ouest;< 5;9;n.p.;71;1405,9;0;;< 5;n.p.
Mont-Royal;9;46;226,9;646;3186;0;;91;448,8
Outremont;< 5;68;283,9;712;2972,4;< 5;n.p.;15;* 62,6
Pierrefonds–Roxboro;37;413;596;1796;2591,7;13;*18,8;65;93,8
Plateau Mont-Royal;31;326;313,5;2313;2224;< 5;n.p.;134;128,8
Pointe-Claire;5;139;443;536;1708,1;< 5;n.p.;37;117,9
Rivière-des-Prairies–Pointe-aux-Trembles;58;694;650,2;4475;4192,3;< 5;n.p.;261;244,5
Rosemont–La Petite Patrie;47;494;353,9;3821;2737,3;8;n.p.;264;189,1
Sainte-Anne-de-Bellevue;0;12;* 242;72;1452,2;< 5;n.p.;9;n.p.
Saint-Laurent;53;580;586,9;3355;3394,8;< 5;n.p.;112;113,3
Saint-Léonard;57;655;836,5;3302;4216,8;5;n.p.;63;80,5
Senneville;0;9;n.p.;18;* 1954,4;0;;0;
Sud-Ouest;28;257;328,9;2127;2721,7;0;;183;234,2
Verdun;8;167;241,2;1721;2486;0;;173;249,9
Ville-Marie;30;262;293,8;2421;2715;< 5;n.p.;92;103,2
Villeray–Saint-Michel–Parc-Extension;79;789;548,5;5308;3689,9;0;;137;95,2
Westmount;< 5;48;236,3;428;2107,1;7;n.p.;51;251,1
Territoire à confirmer;15;135;;1239;;< 5;;46;
Total à Montréal;799;9226;446,6;64520;3123,5;96;4,6;3788;183,4
