Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;23;446;332,2;21309;15873,2;0;;530;394,8
Anjou;5;113;264;7193;16807,6;0;;86;201
Baie D'urfé;< 5;14;* 366,2;337;8815,1;0;;< 5;n.p.
Beaconsfield;< 5;95;491,6;1771;9164,8;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;33;568;341,1;25420;15265,4;0;;414;248,6
Côte-Saint-Luc;7;183;564;5849;18025,8;0;;130;400,6
Dollard-des-Ormeaux;6;165;337,4;6625;13548,3;0;;131;267,9
Dorval;< 5;46;242,4;2270;11960;0;;70;368,8
Hampstead;< 5;79;1132,9;1299;18629;< 5;n.p.;7;n.p.
Kirkland;< 5;100;496,3;2172;10778,6;0;;40;198,5
Lachine;15;179;402,3;6724;15113,8;0;;192;431,6
LaSalle;10;261;339,6;11766;15309,7;< 5;n.p.;261;339,6
L'Île-Bizard–Sainte-Geneviève;5;55;298,7;2554;13870,6;< 5;n.p.;80;434,5
Mercier–Hochelaga-Maisonneuve;25;491;361;20721;15233,3;< 5;n.p.;508;373,5
Montréal Est;0;35;* 909,1;716;18597,4;0;;11;* 285,7
Montréal-Nord;13;232;275,4;15799;18756,1;< 5;n.p.;392;465,4
Montréal-Ouest;< 5;19;* 376,2;624;12356,4;0;;< 5;n.p.
Mont-Royal;7;89;438,9;2854;14075,8;0;;95;468,5
Outremont;7;90;375,7;3113;12995,7;0;;31;* 129,4
Pierrefonds–Roxboro;7;200;288,6;9494;13700,4;< 5;n.p.;104;150,1
Plateau Mont-Royal;17;340;326,9;13611;13087,5;< 5;n.p.;199;191,3
Pointe-Claire;7;111;353,7;3152;10044,6;0;;66;210,3
Rivière-des-Prairies–Pointe-aux-Trembles;24;453;424,4;18715;17532,8;< 5;n.p.;357;334,4
Rosemont–La Petite Patrie;42;569;407,6;19195;13751;< 5;n.p.;359;257,2
Sainte-Anne-de-Bellevue;0;7;n.p.;511;10306,6;0;;15;* 302,5
Saint-Laurent;22;283;286,4;15506;15689,9;0;;173;175,1
Saint-Léonard;16;209;266,9;14891;19016,7;0;;169;215,8
Senneville;0;< 5;n.p.;92;9989,1;0;;0;
Sud-Ouest;16;263;336,5;10493;13426,6;< 5;n.p.;234;299,4
Verdun;15;260;375,6;8241;11904;< 5;n.p.;215;310,6
Ville-Marie;19;394;441,9;12931;14501,5;< 5;n.p.;157;176,1
Villeray–Saint-Michel–Parc-Extension;26;378;262,8;22903;15921,1;< 5;n.p.;249;173,1
Westmount;< 5;120;590,8;2368;11658,1;0;;65;320
Territoire à confirmer;< 5;327;;8250;;0;;31;
Total à Montréal;385;7175;347,3;299470;14497,6;24;*1,2;5403;261,6
