No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2083,117,20859.333333,9985.94,561.91
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4303,253,35045.666667,12278.27,718.61
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1812,163,19215,9430.13,850.82
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,822,51,8566.3333333,9595.70,597.89
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5392,386,57767,9334.05,666.62
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1560,70,17995,8669.07,390.69
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1618,113,20715.666667,7810.51,547.80
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1665,76,17574.333333,9474.04,434.36
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),19260,1230,197738.33333,9740.14,622.27
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2806,111,31025.333333,9044.22,358.83
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2514,73,25032.333333,10043.01,292.80
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,5900,225,52510,11235.96,428.23
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,6887,350,67904,10142.26,515.78
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,7956,310,79539,10002.64,388.77
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2065,72,22589.333333,9141.48,318.70
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),28618,1161,278600,10272.07,416.73
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5258,110,55481.666667,9477.00,196.81
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,36232,1153,323240,11209.01,353.82
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,39356,1120,354000,11117.51,314.24
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2656,178,28382,9358.04,626.78
03,03 - Capitale-Nationale,,Total (incluant inconnus),84422,2603,761103.66667,11092.05,339.56
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2102,91,15084,13935.30,603.25
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2030,107,25787,7872.18,414.18
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2090,54,22901,9126.24,235.90
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6137,435,65575.666667,9358.65,659.67
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,15957,776,145489,10967.84,530.34
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4516,173,45106,10011.97,381.61
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,10537,403,108908.66667,9675.08,367.63
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,12529,425,98815.333333,12679.21,428.18
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),56138,2467,527666.66667,10638.91,465.22
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,3521,157,57842,6087.27,267.91
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,8756,280,108135.33333,8097.26,255.51
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,4461,249,53546.333333,8331.10,460.28
05,05 - Estrie,0514,0514 - RLS de Coaticook,1691,50,18951.333333,8922.86,262.43
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,18123,645,172853,10484.63,368.33
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2641,99,31930.333333,8271.13,308.04
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1944,29,14436.666667,13465.71,200.36
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,2093,78,23079,9068.85,335.66
05,05 - Estrie,0519,0519 - RLS du Granit,3729,35,21632,17238.35,161.44
05,05 - Estrie,,Total (incluant inconnus),47020,1629,502406,9358.96,320.68
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,25541,499,225064.66667,11348.29,221.57
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,20621,360,148454,13890.50,241.79
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,16564,347,130942.66667,12649.81,263.56
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,33786,544,245354.66667,13770.27,219.65
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,19719,396,166358.66667,11853.30,237.38
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,20068,417,160840.33333,12476.97,256.31
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,24345,379,162591,14973.15,230.45
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,28295,403,171685.66667,16480.70,234.40
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,15633,260,114860.33333,13610.44,225.88
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,24595,248,138146.33333,17803.59,179.05
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,33545,600,209253,16030.83,285.49
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,25797,566,188116,13713.35,300.47
06,06 - Montréal,,Total (incluant inconnus),299470,5266,2061667.3333,14525.62,254.21
07,07 - Outaouais,0711,0711 - RLS du Pontiac,1313,33,20219.666667,6493.68,162.45
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,1674,36,20714.333333,8081.36,173.37
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,3028,79,39670.333333,7632.91,196.88
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,26837,604,266422,10073.12,224.05
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,5206,161,58352.333333,8921.67,273.08
07,07 - Outaouais,,Total (incluant inconnus),38265,932,405378.66667,9439.32,227.46
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,1213,44,20550.666667,5902.48,213.95
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,1743,70,24771.666667,7036.26,282.85
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,2648,118,43076,6147.27,273.79
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,3324,179,43711,7604.49,408.81
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,1215,42,15767,7705.97,266.79
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),10177,455,147876.33333,6882.10,307.56
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,293,10,3274.3333333,8948.39,303.49
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,3185,224,40371,7889.33,558.70
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,508,35,7338.3333333,6922.55,479.12
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,2258,122,27446.333333,8226.96,445.78
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,649,47,6413,10120.07,735.52
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,626,69,4587,13647.26,1515.48
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,77,n.d.,652.33333333,11803.78,n.d.
09,09 - Côte-Nord,,Total (incluant inconnus),7711,515,90082.333333,8559.95,574.34
