date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,301,0,0,0,301,0,0,0,301,301,0.0027270387,0.0,0.0004853204,236.0,0.0,236.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1183,0,0,0,1484,0,0,0,1183,1484,0.0155764752,0.0,0.0015715138,1112.0,0.0,1348.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,958,0,0,0,2442,0,0,0,958,2442,0.0268890636,0.0,0.002368826,979.0,0.0,2327.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,908,0,0,0,3350,0,0,0,908,3350,0.0376816658,0.0,0.0030390304,934.0,0.0,3261.0,0.0,702.0
2020-12-18,Région,RSS99,Ensemble du Québec,732,0,0,0,4082,0,0,0,732,4082,0.0465676521,0.0,0.0040096713,769.0,0.0,4030.0,0.0,732.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4800,0,0,0,718,4800,0.0549452073,0.0,0.0047376519,725.0,0.0,4755.0,0.0,852.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4914,0,0,0,114,4914,0.0564358344,0.0,0.0049109807,129.0,0.0,4884.0,0.0,1252.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,0,0,5424,0,0,0,510,5424,0.0622134587,0.0,0.0058700663,500.0,0.0,5384.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,0,7449,0,0,0,2025,7449,0.08295513,0.0,0.0092210884,1795.0,0.0,7179.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,0,0,11209,0,0,0,3760,11209,0.1252935611,0.0,0.0136814144,3664.0,0.0,10843.0,0.0,1795.0
