Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;98;772;575,1;13212;9841,7;0;;493;367,2
Anjou;41;301;703,3;4539;10606,1;< 5;n.p.;80;186,9
Baie D'urfé;0;7;n.p.;121;3165,1;0;;< 5;n.p.
Beaconsfield;8;57;295;700;3622,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;127;823;494,2;14867;8928,1;0;;372;223,4
Côte-Saint-Luc;28;229;705,7;3594;11076,2;0;;120;369,8
Dollard-des-Ormeaux;41;169;345,6;3596;7353,9;0;;125;255,6
Dorval;16;57;300,3;1022;5384,6;0;;69;363,5
Hampstead;5;62;889,1;604;8662;0;;6;n.p.
Kirkland;12;68;337,5;992;4922,8;0;;36;* 178,7
Lachine;27;157;352,9;3616;8127,9;< 5;n.p.;172;386,6
LaSalle;53;429;558,2;7031;9148,6;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;10;59;320,4;1298;7049,4;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;123;810;595,5;11370;8358,8;0;;452;332,3
Montréal Est;< 5;54;1402,6;416;10805,2;0;;9;* 233,8
Montréal-Nord;40;312;370,4;10878;12914;0;;338;401,3
Montréal-Ouest;5;33;* 653,5;296;5861,4;0;;< 5;n.p.
Mont-Royal;21;114;562,2;1436;7082,3;0;;94;463,6
Outremont;18;185;772,3;1681;7017,6;0;;29;* 121,1
Pierrefonds–Roxboro;27;218;314,6;5351;7721,8;0;;88;127
Plateau Mont-Royal;139;933;897,1;6700;6442,3;< 5;n.p.;173;166,3
Pointe-Claire;23;150;478;1434;4569,8;< 5;n.p.;58;184,8
Rivière-des-Prairies–Pointe-aux-Trembles;75;564;528,4;11617;10883,1;< 5;n.p.;324;303,5
Rosemont–La Petite Patrie;176;1118;800,9;9752;6986,2;< 5;n.p.;329;235,7
Sainte-Anne-de-Bellevue;< 5;25;* 504,2;219;4417,1;0;;13;* 262,2
Saint-Laurent;55;500;505,9;10285;10407;0;;159;160,9
Saint-Léonard;65;410;523,6;10019;12794,8;< 5;n.p.;151;192,8
Senneville;0;6;n.p.;40;4343,1;0;;0;
Sud-Ouest;91;537;687,1;5400;6909,7;< 5;n.p.;210;268,7
Verdun;47;400;577,8;4215;6088,5;0;;202;291,8
Ville-Marie;111;641;718,9;6617;7420,7;< 5;n.p.;133;149,2
Villeray–Saint-Michel–Parc-Extension;123;751;522,1;13954;9700,2;< 5;n.p.;207;143,9
Westmount;16;97;477,6;1016;5002;0;;57;280,6
Territoire à confirmer;31;222;;2464;;0;;27;
Total à Montréal;1656;11270;545,6;170352;8246,9;12;*0,6;4876;236,1
