Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2022-04-20;23082195;19215824
2022-04-19;23082195;19172754
2022-04-18;23082195;19138693
2022-04-17;23082195;19124621
2022-04-16;23082195;19123402
2022-04-15;23082195;19095165
2022-04-14;23082195;19061376
