Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;240;178,8;21694;16160;0;;534;397,8
Anjou;< 5;79;184,6;7317;17097,4;0;;87;203,3
Baie D'urfé;0;13;* 340;356;9312,1;0;;< 5;n.p.
Beaconsfield;< 5;39;201,8;1837;9506,3;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;13;323;194;25939;15577,1;< 5;n.p.;415;249,2
Côte-Saint-Luc;5;91;280,4;5998;18485;0;;130;400,6
Dollard-des-Ormeaux;< 5;118;241,3;6793;13891,9;< 5;n.p.;133;272
Dorval;< 5;39;205,5;2335;12302,4;0;;70;368,8
Hampstead;< 5;34;* 487,6;1343;19260;0;;7;n.p.
Kirkland;< 5;46;228,3;2242;11126;0;;40;198,5
Lachine;< 5;102;229,3;6879;15462,2;< 5;n.p.;193;433,8
LaSalle;6;154;200,4;12002;15616,8;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;42;228,1;2617;14212,8;< 5;n.p.;82;445,3
Mercier–Hochelaga-Maisonneuve;11;244;179,4;21118;15525,2;< 5;n.p.;514;377,9
Montréal Est;0;10;* 259,7;746;19376,6;0;;12;* 311,7
Montréal-Nord;7;117;138,9;15994;18987,6;< 5;n.p.;397;471,3
Montréal-Ouest;0;12;* 237,6;642;12712,9;0;;< 5;n.p.
Mont-Royal;< 5;48;236,7;2933;14465,4;0;;95;468,5
Outremont;< 5;29;* 121,1;3170;13233,7;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;128;184,7;9686;13977,5;0;;105;151,5
Plateau Mont-Royal;6;160;153,8;13884;13350;< 5;n.p.;201;193,3
Pointe-Claire;< 5;66;210,3;3254;10369,7;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;202;189,2;19055;17851,3;< 5;n.p.;359;336,3
Rosemont–La Petite Patrie;10;266;190,6;19636;14066,9;< 5;n.p.;362;259,3
Sainte-Anne-de-Bellevue;0;8;n.p.;525;10588,9;0;;16;* 322,7
Saint-Laurent;7;160;161,9;15743;15929,7;0;;173;175,1
Saint-Léonard;< 5;112;143;15112;19298,9;< 5;n.p.;170;217,1
Senneville;0;< 5;n.p.;96;10423,5;0;;0;
Sud-Ouest;6;155;198,3;10745;13749;< 5;n.p.;235;300,7
Verdun;6;140;202,2;8474;12240,5;< 5;n.p.;218;314,9
Ville-Marie;11;253;283,7;13349;14970,3;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;5;198;137,6;23230;16148,4;< 5;n.p.;252;175,2
Westmount;< 5;46;226,5;2438;12002,8;0;;65;320
Territoire à confirmer;7;157;;8477;;0;;31;
Total à Montréal;151;3833;185,6;305660;14797,2;19;*0,9;5448;263,7
