date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSSND_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSSHQ_DOSE_Numero1_cumu,RSSAL_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSSND_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSSHQ_DOSE_Numero1_jour,RSSAL_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSSND_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSSHQ_DOSE_Numero2_cumu,RSSAL_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSSND_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSSHQ_DOSE_Numero2_jour,RSSAL_DOSE_Numero2_jour,RSS01_DOSE_Numero3_cumu,RSS02_DOSE_Numero3_cumu,RSS03_DOSE_Numero3_cumu,RSS04_DOSE_Numero3_cumu,RSS05_DOSE_Numero3_cumu,RSS06_DOSE_Numero3_cumu,RSS07_DOSE_Numero3_cumu,RSS08_DOSE_Numero3_cumu,RSS09_DOSE_Numero3_cumu,RSS10_DOSE_Numero3_cumu,RSS11_DOSE_Numero3_cumu,RSS12_DOSE_Numero3_cumu,RSS13_DOSE_Numero3_cumu,RSS14_DOSE_Numero3_cumu,RSS15_DOSE_Numero3_cumu,RSS16_DOSE_Numero3_cumu,RSS17_DOSE_Numero3_cumu,RSS18_DOSE_Numero3_cumu,RSSND_DOSE_Numero3_cumu,RSS99_DOSE_Numero3_cumu,RSSHQ_DOSE_Numero3_cumu,RSSAL_DOSE_Numero3_cumu,RSS01_DOSE_Numero3_jour,RSS02_DOSE_Numero3_jour,RSS03_DOSE_Numero3_jour,RSS04_DOSE_Numero3_jour,RSS05_DOSE_Numero3_jour,RSS06_DOSE_Numero3_jour,RSS07_DOSE_Numero3_jour,RSS08_DOSE_Numero3_jour,RSS09_DOSE_Numero3_jour,RSS10_DOSE_Numero3_jour,RSS11_DOSE_Numero3_jour,RSS12_DOSE_Numero3_jour,RSS13_DOSE_Numero3_jour,RSS14_DOSE_Numero3_jour,RSS15_DOSE_Numero3_jour,RSS16_DOSE_Numero3_jour,RSS17_DOSE_Numero3_jour,RSS18_DOSE_Numero3_jour,RSSND_DOSE_Numero3_jour,RSS99_DOSE_Numero3_jour,RSSHQ_DOSE_Numero3_jour,RSSAL_DOSE_Numero3_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSSND_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSSHQ_DOSES_Total_cumu,RSSAL_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSSND_DOSES_Total_jour,RSS99_DOSES_Total_jour,RSSHQ_DOSES_Total_jour,RSSAL_DOSES_Total_jour
2020-12-14,0,0,147,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2,295,0,0,147,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2,295,0,0,147,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2,295
2020-12-15,0,0,857,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,3,1468,15,1483,0,0,710,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,3,1175,13,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,3,1468,15,1483,0,0,710,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,3,1175,13,1188
2020-12-16,0,0,1417,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,4,2417,40,2457,0,0,560,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,1,949,25,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,4,2417,40,2457,0,0,560,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,1,949,25,974
2020-12-17,0,0,1949,0,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,9,3321,72,3393,0,0,532,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,5,904,32,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,9,3321,72,3393,0,0,532,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,5,904,32,936
2020-12-18,0,0,2486,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,10,4046,114,4160,0,0,537,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,1,725,42,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,10,4046,114,4160,0,0,537,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,1,725,42,767
2020-12-19,0,0,3090,0,0,1663,0,0,0,0,0,0,0,0,0,0,0,0,11,4764,128,4892,0,0,604,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1,718,14,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,1663,0,0,0,0,0,0,0,0,0,0,0,0,11,4764,128,4892,0,0,604,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1,718,14,732
2020-12-20,0,0,3090,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,0,11,4878,147,5025,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,114,19,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,0,11,4878,147,5025,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,114,19,133
2020-12-21,0,0,3090,0,0,2190,95,0,0,0,0,0,0,0,0,0,0,0,13,5388,188,5576,0,0,0,0,0,413,95,0,0,0,0,0,0,0,0,0,0,0,2,510,41,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,2190,95,0,0,0,0,0,0,0,0,0,0,0,13,5388,188,5576,0,0,0,0,0,413,95,0,0,0,0,0,0,0,0,0,0,0,2,510,41,551
2020-12-22,0,195,3265,400,0,2921,442,0,2,0,0,0,0,131,44,0,0,0,13,7413,253,7666,0,195,175,400,0,731,347,0,2,0,0,0,0,131,44,0,0,0,0,2025,65,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,3265,400,0,2921,442,0,2,0,0,0,0,131,44,0,0,0,13,7413,253,7666,0,195,175,400,0,731,347,0,2,0,0,0,0,131,44,0,0,0,0,2025,65,2090
2020-12-23,0,530,3305,770,102,3668,676,0,161,0,120,34,176,413,161,1043,0,0,13,11172,327,11499,0,335,40,370,102,747,234,0,159,0,120,34,176,282,117,1043,0,0,0,3759,74,3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,3305,770,102,3668,676,0,161,0,120,34,176,413,161,1043,0,0,13,11172,327,11499,0,335,40,370,102,747,234,0,159,0,120,34,176,282,117,1043,0,0,0,3759,74,3833
2020-12-24,437,705,3305,770,306,3884,804,0,304,0,262,272,318,517,245,2055,0,0,13,14197,354,14551,437,175,0,0,204,216,128,0,143,0,142,238,142,104,84,1012,0,0,0,3025,27,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,705,3305,770,306,3884,804,0,304,0,262,272,318,517,245,2055,0,0,13,14197,354,14551,437,175,0,0,204,216,128,0,143,0,142,238,142,104,84,1012,0,0,0,3025,27,3052
2020-12-25,437,705,3305,770,306,3884,804,0,304,0,262,272,318,517,245,2055,0,0,13,14197,368,14565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,705,3305,770,306,3884,804,0,304,0,262,272,318,517,245,2055,0,0,13,14197,368,14565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
2020-12-26,667,1026,3305,770,505,4161,935,136,373,0,262,488,503,692,329,3162,0,0,14,17328,376,17704,230,321,0,0,199,277,131,136,69,0,0,216,185,175,84,1107,0,0,1,3131,8,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,1026,3305,770,505,4161,935,136,373,0,262,488,503,692,329,3162,0,0,14,17328,376,17704,230,321,0,0,199,277,131,136,69,0,0,216,185,175,84,1107,0,0,1,3131,8,3139
2020-12-27,868,1026,3305,770,710,4372,935,136,373,0,262,673,630,891,402,4241,0,0,18,19612,401,20013,201,0,0,0,205,211,0,0,0,0,0,185,127,199,73,1079,0,0,4,2284,25,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,1026,3305,770,710,4372,935,136,373,0,262,673,630,891,402,4241,0,0,18,19612,401,20013,201,0,0,0,205,211,0,0,0,0,0,185,127,199,73,1079,0,0,4,2284,25,2309
2020-12-28,1086,1026,3493,1052,710,5235,1015,260,373,0,373,773,859,1100,506,4241,0,0,23,22125,446,22571,218,0,188,282,0,863,80,124,0,0,111,100,229,209,104,0,0,0,5,2513,45,2558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1026,3493,1052,710,5235,1016,260,373,0,373,773,859,1100,506,4241,0,0,23,22126,446,22572,218,0,188,282,0,863,81,124,0,0,111,100,229,209,104,0,0,0,5,2514,45,2559
2020-12-29,1086,1026,3817,1233,885,6041,1030,385,476,0,373,773,1080,1359,643,4241,0,0,36,24484,545,25029,0,0,324,181,175,806,15,125,103,0,0,0,221,259,137,0,0,0,13,2359,99,2458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1026,3817,1233,885,6041,1031,385,476,0,373,773,1080,1359,643,4241,0,0,36,24485,545,25030,0,0,324,181,175,806,15,125,103,0,0,0,221,259,137,0,0,0,13,2359,99,2458
2020-12-30,1086,1026,4165,1420,1062,6829,1031,508,476,0,557,1004,1368,1419,830,4730,0,0,37,27548,646,28194,0,0,348,187,177,788,1,123,0,0,184,231,288,60,187,489,0,0,1,3064,101,3165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1026,4165,1420,1062,6829,1032,508,476,0,557,1004,1368,1419,830,4730,0,0,37,27549,646,28195,0,0,348,187,177,788,1,123,0,0,184,231,288,60,187,489,0,0,1,3064,101,3165
2020-12-31,1086,1026,4166,1420,1062,6878,1031,508,476,0,557,1140,1368,1424,982,4730,0,0,39,27893,713,28606,0,0,1,0,0,49,0,0,0,0,0,136,0,5,152,0,0,0,2,345,67,412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1026,4166,1420,1062,6878,1032,508,476,0,557,1140,1368,1424,982,4730,0,0,39,27894,713,28607,0,0,1,0,0,49,0,0,0,0,0,136,0,5,152,0,0,0,2,345,67,412
2021-01-01,1086,1026,4166,1420,1063,6881,1031,508,476,0,557,1140,1368,1424,982,4732,0,0,42,27902,788,28690,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,3,9,75,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1026,4166,1420,1063,6881,1032,508,476,0,557,1140,1368,1424,982,4732,0,0,42,27903,788,28691,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,3,9,75,84
