date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,292,0,292,0,292,292,0.0030158815000000004,0.0,0.0005632775,257.0,0.0,257.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1172,0,1464,0,1172,1464,0.016323311899999998,0.0,0.0017719771,1134.0,0.0,1391.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,2414,0,950,2414,0.027694475899999998,0.0,0.0025699535,969.0,0.0,2360.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,910,0,3324,0,910,3324,0.038631447,0.0,0.0032505803999999996,932.0,0.0,3292.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727,0,4051,0,727,4051,0.0475265371,0.0,0.0042363159999999995,758.0,0.0,4050.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4771,0,720,4771,0.056034374000000005,0.0,0.0049638828000000005,725.0,0.0,4775.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4886,0,115,4886,0.0575012424,0.0,0.005139907,125.0,0.0,4900.0,0.0,1252.0
2020-12-21,Région,RSS99,Ensemble du Québec,509,0,5395,0,509,5395,0.0634860656,0.0,0.0061843173,510.0,0.0,5410.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,7420,0,2025,7420,0.0862870685,0.0,0.0100333801,1943.0,0.0,7353.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,11180,0,3760,11180,0.1302813864,0.0,0.014786033799999999,3749.0,0.0,11102.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3027,0,14207,0,3027,14207,0.16512244539999998,0.0,0.017602421200000003,2969.0,0.0,14071.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14207,0,0,14207,0.1652515298,0.0,0.017602421200000003,11.0,0.0,14082.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3133,0,17340,0,3133,17340,0.2016768066,0.0,0.021005555899999997,3104.0,0.0,17186.0,0.0,2442.0
2020-12-27,Région,RSS99,Ensemble du Québec,2286,0,19626,0,2286,19626,0.2286789207,0.0,0.0236341841,2301.0,0.0,19487.0,0.0,2344.0
2020-12-28,Région,RSS99,Ensemble du Québec,2520,1,22146,1,2521,22147,0.25862650649999996,0.0,0.0270725237,2552.0,0.0,22039.0,0.0,1961.0
