Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;18;411;306,2;21460;15985,7;< 5;n.p.;532;396,3
Anjou;6;95;222;7241;16919,8;< 5;n.p.;87;203,3
Baie D'urfé;< 5;17;* 444,7;343;8972;0;;< 5;n.p.
Beaconsfield;< 5;69;357,1;1798;9304,5;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;33;490;294,3;25631;15392,1;0;;414;248,6
Côte-Saint-Luc;12;157;483,9;5913;18223;0;;130;400,6
Dollard-des-Ormeaux;10;124;253,6;6678;13656,7;< 5;n.p.;132;269,9
Dorval;< 5;46;242,4;2296;12096,9;0;;70;368,8
Hampstead;< 5;38;545;1309;18772,4;< 5;n.p.;7;n.p.
Kirkland;< 5;69;342,4;2197;10902,7;0;;40;198,5
Lachine;7;141;316,9;6777;15233;0;;192;431,6
LaSalle;9;203;264,1;11857;15428,2;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;5;53;287,8;2578;14001;< 5;n.p.;80;434,5
Mercier–Hochelaga-Maisonneuve;21;394;289,7;20883;15352,4;6;n.p.;512;376,4
Montréal Est;0;45;1168,8;736;19116,9;0;;11;* 285,7
Montréal-Nord;10;209;248,1;15883;18855,8;< 5;n.p.;394;467,7
Montréal-Ouest;0;17;* 336,6;630;12475,2;0;;< 5;n.p.
Mont-Royal;7;77;379,8;2886;14233,6;0;;95;468,5
Outremont;< 5;61;254,7;3141;13112,6;0;;31;* 129,4
Pierrefonds–Roxboro;13;164;236,7;9566;13804,3;< 5;n.p.;105;151,5
Plateau Mont-Royal;17;300;288,5;13733;13204,8;< 5;n.p.;199;191,3
Pointe-Claire;< 5;104;331,4;3192;10172,1;< 5;n.p.;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;19;424;397,2;18858;17666,7;< 5;n.p.;358;335,4
Rosemont–La Petite Patrie;17;496;355,3;19377;13881,4;< 5;n.p.;360;257,9
Sainte-Anne-de-Bellevue;< 5;9;n.p.;518;10447,8;0;;15;* 302,5
Saint-Laurent;23;222;224,6;15589;15773,9;0;;173;175,1
Saint-Léonard;15;215;274,6;15003;19159,7;0;;169;215,8
Senneville;0;< 5;n.p.;94;10206,3;0;;0;
Sud-Ouest;10;228;291,7;10595;13557,1;0;;234;299,4
Verdun;9;237;342,3;8339;12045,5;< 5;n.p.;216;312
Ville-Marie;24;348;390,3;13105;14696,6;< 5;n.p.;158;177,2
Villeray–Saint-Michel–Parc-Extension;19;337;234,3;23040;16016,4;< 5;n.p.;249;173,1
Westmount;7;71;349,5;2396;11796;0;;65;320
Territoire à confirmer;24;206;;8332;;0;;31;
Total à Montréal;352;6079;294,3;301975;14618,8;27;*1,3;5421;262,4
