Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;209;155,7;3130;2331,6;0;;372;277,1
Anjou;n.d.;82;191,6;958;2238,5;< 5;n.p.;49;114,5
Baie D'urfé;n.d.;< 5;n.p.;36;* 941,7;0;;< 5;n.p.
Beaconsfield;n.d.;14;* 72,4;99;512,3;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;423;254;3330;1999,8;< 5;n.p.;272;163,3
Côte-Saint-Luc;n.d.;111;342,1;835;2573,3;< 5;n.p.;62;191,1
Dollard-des-Ormeaux;n.d.;84;171,8;671;1372,2;0;;88;180
Dorval;n.d.;17;* 89,6;300;1580,6;0;;61;321,4
Hampstead;n.d.;26;* 372,9;117;1677,9;0;;< 5;n.p.
Kirkland;n.d.;21;* 104,2;187;928;0;;27;* 134
Lachine;n.d.;54;121,4;822;1847,6;0;;108;242,8
LaSalle;n.d.;103;134;1617;2104;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;n.d.;20;* 108,6;278;1509,8;0;;49;266,1
Mercier–Hochelaga-Maisonneuve;n.d.;194;142,6;3166;2327,5;< 5;n.p.;389;286
Montréal Est;n.d.;5;n.p.;60;1558,4;0;;< 5;n.p.
Montréal-Nord;n.d.;245;290,9;3353;3980,6;0;;252;299,2
Montréal-Ouest;n.d.;5;n.p.;41;811,9;0;;< 5;n.p.
Mont-Royal;n.d.;42;207,1;446;2199,6;0;;90;443,9
Outremont;n.d.;40;167;544;2271;< 5;n.p.;11;* 45,9
Pierrefonds–Roxboro;n.d.;98;141,4;827;1193,4;0;;37;53,4
Plateau Mont-Royal;n.d.;119;114,4;1624;1561,5;< 5;n.p.;129;124
Pointe-Claire;n.d.;27;* 86;274;873,2;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;206;193;2851;2670,9;< 5;n.p.;253;237
Rosemont–La Petite Patrie;n.d.;214;153,3;2370;1697,8;< 5;n.p.;240;171,9
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;25;* 504,2;0;;< 5;n.p.
Saint-Laurent;n.d.;273;276,2;1757;1777,8;< 5;n.p.;104;105,2
Saint-Léonard;n.d.;200;255,4;1697;2167,2;0;;52;66,4
Senneville;n.d.;0;;< 5;n.p.;0;;0;
Sud-Ouest;n.d.;119;152,3;1414;1809,3;< 5;n.p.;180;230,3
Verdun;n.d.;78;112,7;1260;1820;0;;164;236,9
Ville-Marie;n.d.;159;178,3;1689;1894,1;< 5;n.p.;83;93,1
Villeray–Saint-Michel–Parc-Extension;n.d.;361;251;3246;2256,5;< 5;n.p.;130;90,4
Westmount;n.d.;17;* 83,7;262;1289,9;0;;36;* 177,2
Territoire à confirmer;n.d.;114;;944;;0;;37;
Total à Montréal;298;3686;178,4;40233;1947,7;18;*0,9;3513;170,1
