date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,1997221,
2020-12-15,Région,RSS06,06 - Montréal,377,0,0,0,524,0,0,0,377,524,0,,0,0,0,0,1997221,
2020-12-16,Région,RSS06,06 - Montréal,323,0,0,0,847,0,0,0,323,847,0,,0,0,0,0,1997221,
2020-12-17,Région,RSS06,06 - Montréal,291,0,0,0,1138,0,0,0,291,1138,0,,0,0,0,0,1997221,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1283,0,0,0,145,1283,0,,0,0,0,0,1997221,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1365,0,0,0,82,1365,0,,0,0,0,0,1997221,
2020-12-20,Région,RSS06,06 - Montréal,78,0,0,0,1443,0,0,0,78,1443,0,,0,0,0,0,1997221,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1765,0,0,0,322,1765,0,,0,0,0,0,1997221,
2020-12-22,Région,RSS06,06 - Montréal,585,0,0,0,2350,0,0,0,585,2350,0,,0,0,0,0,1997221,
2020-12-23,Région,RSS06,06 - Montréal,486,0,0,0,2836,0,0,0,486,2836,0,,0,0,0,0,1997221,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3018,0,0,0,182,3018,0,,0,0,0,0,1997221,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3018,0,0,0,0,3018,0,,0,0,0,0,1997221,
2020-12-26,Région,RSS06,06 - Montréal,224,0,0,0,3242,0,0,0,224,3242,0,,0,0,0,0,1997221,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3448,0,0,0,206,3448,0,,0,0,0,0,1997221,
2020-12-28,Région,RSS06,06 - Montréal,591,0,0,0,4039,0,0,0,591,4039,0,,0,0,0,0,1997221,
2020-12-29,Région,RSS06,06 - Montréal,554,0,0,0,4593,0,0,0,554,4593,0,,0,0,0,0,1997221,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,0,5154,0,0,0,561,5154,0,,0,0,0,0,1997221,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5187,0,0,0,33,5187,0,,0,0,0,0,1997221,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5193,0,0,0,6,5193,0,,0,0,0,0,1997221,
2021-01-02,Région,RSS06,06 - Montréal,17,0,0,0,5210,0,0,0,17,5210,0.0000500696,,0,1,0,0,1997221,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5224,0,0,0,14,5224,0.0000500696,,0,1,0,0,1997221,
2021-01-04,Région,RSS06,06 - Montréal,570,4,0,0,5794,4,0,0,574,5798,0.0000500696,,0,1,0,0,1997221,
2021-01-05,Région,RSS06,06 - Montréal,1884,6,0,0,7678,10,0,0,1890,7688,0.0000500696,,0,1,0,0,1997221,
2021-01-06,Région,RSS06,06 - Montréal,2729,7,0,0,10407,17,0,0,2736,10424,0.0001001391,,0,2,0,0,1997221,
2021-01-07,Région,RSS06,06 - Montréal,4118,0,0,0,14525,17,0,0,4118,14542,0.0002002783,,0,4,0,0,1997221,
2021-01-08,Région,RSS06,06 - Montréal,3782,4,0,0,18307,21,0,0,3786,18328,0.0002002783,,0,4,0,0,1997221,
2021-01-09,Région,RSS06,06 - Montréal,2019,0,0,0,20326,21,0,0,2019,20347,0.0002002783,,0,4,0,0,1997221,
2021-01-10,Région,RSS06,06 - Montréal,1407,1,0,0,21733,22,0,0,1408,21755,0.0002002783,,0,4,0,0,1997221,
2021-01-11,Région,RSS06,06 - Montréal,1613,2,0,0,23346,24,0,0,1615,23370,0.0002503479,,0,5,0,0,1997221,
2021-01-12,Région,RSS06,06 - Montréal,1106,2,0,0,24452,26,0,0,1108,24478,0.0002503479,,0,5,0,0,1997221,
2021-01-13,Région,RSS06,06 - Montréal,1312,0,0,0,25764,26,0,0,1312,25790,0.0002503479,,0,5,0,0,1997221,
2021-01-14,Région,RSS06,06 - Montréal,1897,1,0,0,27661,27,0,0,1898,27688,0.0002503479,,0,5,0,0,1997221,
2021-01-15,Région,RSS06,06 - Montréal,1765,1,0,0,29426,28,0,0,1766,29454,0.0002503479,,0,5,0,0,1997221,
2021-01-16,Région,RSS06,06 - Montréal,1131,3,0,0,30557,31,0,0,1134,30588,0.0002503479,,0,5,0,0,1997221,
2021-01-17,Région,RSS06,06 - Montréal,942,1,0,0,31499,32,0,0,943,31531,0.0002503479,,0,5,0,0,1997221,
2021-01-18,Région,RSS06,06 - Montréal,1088,7,0,0,32587,39,0,0,1095,32626,0.0003004174,,0,6,0,0,1997221,
2021-01-19,Région,RSS06,06 - Montréal,1309,1,0,0,33896,40,0,0,1310,33936,0.000350487,,0,7,0,0,1997221,
2021-01-20,Région,RSS06,06 - Montréal,1579,1,0,0,35475,41,0,0,1580,35516,0.0004005566,,0,8,0,0,1997221,
2021-01-21,Région,RSS06,06 - Montréal,1955,5,0,0,37430,46,0,0,1960,37476,0.0005507653,,0,11,0,0,1997221,
2021-01-22,Région,RSS06,06 - Montréal,2194,4,0,0,39624,50,0,0,2198,39674,0.0006008349,,0,12,0,0,1997221,
2021-01-23,Région,RSS06,06 - Montréal,1259,4,0,0,40883,54,0,0,1263,40937,0.0006008349,,0,12,0,0,1997221,
2021-01-24,Région,RSS06,06 - Montréal,393,2,0,0,41276,56,0,0,395,41332,0.0006008349,,0,12,0,0,1997221,
2021-01-25,Région,RSS06,06 - Montréal,623,4,0,0,41899,60,0,0,627,41959,0.0007510436,,0,15,0,0,1997221,
2021-01-26,Région,RSS06,06 - Montréal,767,27,0,0,42666,87,0,0,794,42753,0.0010013914,,0,20,0,0,1997221,
2021-01-27,Région,RSS06,06 - Montréal,699,11,0,0,43365,98,0,0,710,43463,0.0012016697,,0,24,0,0,1997221,
2021-01-28,Région,RSS06,06 - Montréal,853,33,0,0,44218,131,0,0,886,44349,0.0013018089,,0,26,0,0,1997221,
2021-01-29,Région,RSS06,06 - Montréal,206,19,0,0,44424,150,0,0,225,44574,0.0015020872,,0,30,0,0,1997221,
2021-01-30,Région,RSS06,06 - Montréal,34,37,0,0,44458,187,0,0,71,44645,0.0019026437,,0,38,0,0,1997221,
2021-01-31,Région,RSS06,06 - Montréal,8,16,0,0,44466,203,0,0,24,44669,0.002102922,,0,42,0,0,1997221,
2021-02-01,Région,RSS06,06 - Montréal,22,29,0,0,44488,232,0,0,51,44720,0.0025034786,,0,50,0,0,1997221,
2021-02-02,Région,RSS06,06 - Montréal,75,62,0,0,44563,294,0,0,137,44857,0.0029541047,,0,59,0,0,1997221,
2021-02-03,Région,RSS06,06 - Montréal,2205,49,0,0,46768,343,0,0,2254,47111,0.0030542439,,0,61,0,0,1997221,
2021-02-04,Région,RSS06,06 - Montréal,3395,23,0,0,50163,366,0,0,3418,50529,0.0034047309,,0,68,0,0,1997221,
2021-02-05,Région,RSS06,06 - Montréal,3442,36,0,0,53605,402,0,0,3478,54007,0.0037552179,,0,75,0,0,1997221,
2021-02-06,Région,RSS06,06 - Montréal,1488,14,0,0,55093,416,0,0,1502,55509,0.003855357,,0,77,0,0,1997221,
2021-02-07,Région,RSS06,06 - Montréal,455,3,0,0,55548,419,0,0,458,55967,0.0041057049,,0,82,0,0,1997221,
2021-02-08,Région,RSS06,06 - Montréal,1143,28,0,0,56691,447,0,0,1171,57138,0.0046564702,,0,93,0,0,1997221,
2021-02-09,Région,RSS06,06 - Montréal,541,19,0,0,57232,466,0,0,560,57698,0.004906818,,0,98,0,0,1997221,
2021-02-10,Région,RSS06,06 - Montréal,1164,27,0,0,58396,493,0,0,1191,58889,0.0052072355,,0,104,0,0,1997221,
2021-02-11,Région,RSS06,06 - Montréal,1807,29,0,0,60203,522,0,0,1836,60725,0.0058080703,,0,116,0,0,1997221,
2021-02-12,Région,RSS06,06 - Montréal,1841,22,0,0,62044,544,0,0,1863,62588,0.0063588356,,0,127,0,0,1997221,
2021-02-13,Région,RSS06,06 - Montréal,73,8,0,0,62117,552,0,0,81,62669,0.0064089052,,0,128,0,0,1997221,
2021-02-14,Région,RSS06,06 - Montréal,52,5,0,0,62169,557,0,0,57,62726,0.0064589747,,0,129,0,0,1997221,
2021-02-15,Région,RSS06,06 - Montréal,834,15,0,0,63003,572,0,0,849,63575,0.0066091835,,0,132,0,0,1997221,
2021-02-16,Région,RSS06,06 - Montréal,169,27,0,0,63172,599,0,0,196,63771,0.0068595313,,0,137,0,0,1997221,
2021-02-17,Région,RSS06,06 - Montréal,410,12,0,0,63582,611,0,0,422,64193,0.00700974,,0,140,0,0,1997221,
2021-02-18,Région,RSS06,06 - Montréal,2425,24,0,0,66007,635,0,0,2449,66642,0.0072600879,,0,145,0,0,1997221,
2021-02-19,Région,RSS06,06 - Montréal,3916,10,0,0,69923,645,0,0,3926,70568,0.0078108532,,0,156,0,0,1997221,
2021-02-20,Région,RSS06,06 - Montréal,2547,6,0,0,72470,651,0,0,2553,73121,0.0079610619,,0,159,0,0,1997221,
2021-02-21,Région,RSS06,06 - Montréal,1939,8,0,0,74409,659,0,0,1947,75068,0.0081613402,,0,163,0,0,1997221,
2021-02-22,Région,RSS06,06 - Montréal,2179,25,0,0,76588,684,0,0,2204,77272,0.008411688,,0,168,0,0,1997221,
2021-02-23,Région,RSS06,06 - Montréal,1606,24,0,0,78194,708,0,0,1630,78902,0.0088623142,,0,177,0,0,1997221,
2021-02-24,Région,RSS06,06 - Montréal,1909,15,0,0,80103,723,0,0,1924,80826,0.0093129403,,0,186,0,0,1997221,
2021-02-25,Région,RSS06,06 - Montréal,3646,17,0,0,83749,740,0,0,3663,84489,0.0096133578,,0,192,0,0,1997221,
2021-02-26,Région,RSS06,06 - Montréal,4631,18,0,0,88380,758,0,0,4649,89138,0.0097134969,,0,194,0,0,1997221,
2021-02-27,Région,RSS06,06 - Montréal,3508,18,0,0,91888,776,0,0,3526,92664,0.0099638448,,0,199,0,0,1997221,
2021-02-28,Région,RSS06,06 - Montréal,2280,5,0,0,94168,781,0,0,2285,94949,0.0099638448,,0,199,0,0,1997221,
2021-03-01,Région,RSS06,06 - Montréal,10964,18,0,0,105132,799,0,0,10982,105931,0.0100139143,,0,200,0,0,1997221,
2021-03-02,Région,RSS06,06 - Montréal,10867,25,0,0,115999,824,0,0,10892,116823,0.0103644013,,0,207,0,0,1997221,
2021-03-03,Région,RSS06,06 - Montréal,10966,19,0,0,126965,843,0,0,10985,127808,0.0104645405,,0,209,0,0,1997221,
2021-03-04,Région,RSS06,06 - Montréal,11350,16,0,0,138315,859,0,0,11366,139174,0.0106648188,,0,213,0,0,1997221,
2021-03-05,Région,RSS06,06 - Montréal,10650,18,0,0,148965,877,0,0,10668,149842,0.0109652362,,0,219,0,0,1997221,
2021-03-06,Région,RSS06,06 - Montréal,9015,10,0,0,157980,887,0,0,9025,158867,0.0110153058,,0,220,0,0,1997221,
2021-03-07,Région,RSS06,06 - Montréal,8702,4,0,0,166682,891,0,0,8706,167573,0.0112155841,,0,224,0,0,1997221,
2021-03-08,Région,RSS06,06 - Montréal,9677,338,0,0,176359,1229,0,0,10015,177588,0.0176745588,,0,353,0,0,1997221,
2021-03-09,Région,RSS06,06 - Montréal,10150,477,0,0,186509,1706,0,0,10627,188215,0.0274381253,,0,548,0,0,1997221,
2021-03-10,Région,RSS06,06 - Montréal,8625,424,0,0,195134,2130,0,0,9049,197264,0.0356996046,,0,713,0,0,1997221,
2021-03-11,Région,RSS06,06 - Montréal,9621,197,0,0,204755,2327,0,0,9818,207082,0.0397552399,,0,794,0,0,1997221,
2021-03-12,Région,RSS06,06 - Montréal,10706,164,1,0,215461,2491,1,0,10871,217953,0.0432100404,,0,863,0,0,1997221,
2021-03-13,Région,RSS06,06 - Montréal,9588,10,0,0,225049,2501,1,0,9598,227551,0.0432601099,,0,864,0,0,1997221,
2021-03-14,Région,RSS06,06 - Montréal,9533,7,0,0,234582,2508,1,0,9540,237091,0.0434103186,,0,867,0,0,1997221,
2021-03-15,Région,RSS06,06 - Montréal,9762,16,0,0,244344,2524,1,0,9778,246869,0.0434603882,,0,868,0,0,1997221,
2021-03-16,Région,RSS06,06 - Montréal,9589,17,0,0,253933,2541,1,0,9606,256475,0.0438108752,,0,875,0,0,1997221,
2021-03-17,Région,RSS06,06 - Montréal,7277,17,0,0,261210,2558,1,0,7294,263769,0.0441112926,,0,881,0,0,1997221,
2021-03-18,Région,RSS06,06 - Montréal,6828,31,0,0,268038,2589,1,0,6859,270628,0.0447621971,,0,894,0,0,1997221,
2021-03-19,Région,RSS06,06 - Montréal,6545,10,0,0,274583,2599,1,0,6555,277183,0.0448623362,,0,896,0,0,1997221,
2021-03-20,Région,RSS06,06 - Montréal,4518,3,0,0,279101,2602,1,0,4521,281704,0.0449624754,,0,898,0,0,1997221,
2021-03-21,Région,RSS06,06 - Montréal,4071,9,0,0,283172,2611,1,0,4080,285784,0.0451627536,,0,902,0,0,1997221,
2021-03-22,Région,RSS06,06 - Montréal,11418,24,0,0,294590,2635,1,0,11442,297226,0.0454631711,,0,908,0,0,1997221,
2021-03-23,Région,RSS06,06 - Montréal,14201,22,1,0,308791,2657,2,0,14224,311450,0.0459137972,,0,917,0,0,1997221,
2021-03-24,Région,RSS06,06 - Montréal,14815,24,0,0,323606,2681,2,0,14839,326289,0.0462142147,,0,923,0,0,1997221,
2021-03-25,Région,RSS06,06 - Montréal,13920,34,0,0,337526,2715,2,0,13954,340243,0.0464645625,,0,928,0,0,1997221,
2021-03-26,Région,RSS06,06 - Montréal,12826,20,0,0,350352,2735,2,0,12846,353089,0.0466648408,,0,932,0,0,1997221,
2021-03-27,Région,RSS06,06 - Montréal,9934,20,0,0,360286,2755,2,0,9954,363043,0.0468150495,,0,935,0,0,1997221,
2021-03-28,Région,RSS06,06 - Montréal,8836,8,0,0,369122,2763,2,0,8844,371887,0.0469652582,,0,938,0,0,1997221,
2021-03-29,Région,RSS06,06 - Montréal,10868,22,0,0,379990,2785,2,0,10890,382777,0.0470653974,,0,940,0,0,1997221,
2021-03-30,Région,RSS06,06 - Montréal,11205,48,0,0,391195,2833,2,0,11253,394030,0.0475160235,,0,949,0,0,1997221,
2021-03-31,Région,RSS06,06 - Montréal,10676,45,0,0,401871,2878,2,0,10721,404751,0.0480667888,,0,960,0,0,1997221,
2021-04-01,Région,RSS06,06 - Montréal,9088,19,0,0,410959,2897,2,0,9107,413858,0.0486676237,,0,972,0,0,1997221,
2021-04-02,Région,RSS06,06 - Montréal,7090,23,0,0,418049,2920,2,0,7113,420971,0.0490181107,,0,979,0,0,1997221,
2021-04-03,Région,RSS06,06 - Montréal,5297,17,0,0,423346,2937,2,0,5314,426285,0.0491182498,,0,981,0,0,1997221,
2021-04-04,Région,RSS06,06 - Montréal,3405,12,0,0,426751,2949,2,0,3417,429702,0.0493185281,,0,985,0,0,1997221,
2021-04-05,Région,RSS06,06 - Montréal,3868,21,0,0,430619,2970,2,0,3889,433591,0.0497190847,,0,993,0,0,1997221,
2021-04-06,Région,RSS06,06 - Montréal,4139,67,0,0,434758,3037,2,0,4206,437797,0.0499694325,,0,998,0,0,1997221,
2021-04-07,Région,RSS06,06 - Montréal,6072,76,0,0,440830,3113,2,0,6148,443945,0.0508706848,,0,1016,0,0,1997221,
2021-04-08,Région,RSS06,06 - Montréal,10635,66,0,0,451465,3179,2,0,10701,454646,0.0518220067,,0,1035,0,0,1997221,
2021-04-09,Région,RSS06,06 - Montréal,11560,99,0,0,463025,3278,2,0,11659,466305,0.0531238155,,0,1061,0,0,1997221,
2021-04-10,Région,RSS06,06 - Montréal,6957,30,0,0,469982,3308,2,0,6987,473292,0.0533240938,,0,1065,0,0,1997221,
2021-04-11,Région,RSS06,06 - Montréal,6158,18,0,0,476140,3326,2,0,6176,479468,0.0536745808,,0,1072,0,0,1997221,
2021-04-12,Région,RSS06,06 - Montréal,10218,165,0,0,486358,3491,2,0,10383,489851,0.0574798683,,0,1148,0,0,1997221,
2021-04-13,Région,RSS06,06 - Montréal,11396,446,0,0,497754,3937,2,0,11842,501693,0.0666425999,,0,1331,0,0,1997221,
2021-04-14,Région,RSS06,06 - Montréal,11117,472,0,0,508871,4409,2,0,11589,513282,0.0750542879,,0,1499,0,0,1997221,
2021-04-15,Région,RSS06,06 - Montréal,10877,357,2,0,519748,4766,4,0,11236,524518,0.0828150715,,0,1654,0,0,1997221,
2021-04-16,Région,RSS06,06 - Montréal,11234,230,0,0,530982,4996,4,0,11464,535982,0.0878220287,,0,1754,0,0,1997221,
2021-04-17,Région,RSS06,06 - Montréal,8289,178,0,0,539271,5174,4,0,8467,544449,0.0913769683,,0,1825,0,0,1997221,
2021-04-18,Région,RSS06,06 - Montréal,6265,140,0,0,545536,5314,4,0,6405,550854,0.0945313513,,0,1888,0,0,1997221,
