date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,143,0,143,143,0.0067366553,0.0,0.0023837396,130.0,0.0,130.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,358,0,501,0,358,501,0.0250292656,0.0,0.005855708100000001,353.0,0.0,483.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,285,0,786,0,285,786,0.0400053686,0.0,0.0072030392000000006,289.0,0.0,772.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,279,0,1065,0,279,1065,0.0549296512,0.0,0.008135806800000001,288.0,0.0,1060.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,141,0,1206,0,141,1206,0.0628063559,0.0,0.009224035799999999,152.0,0.0,1212.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,1285,0,79,1285,0.0670556308,0.0,0.0097940604,82.0,0.0,1294.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,1364,0,79,1364,0.0714085465,0.0,0.0104159056,84.0,0.0,1378.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,319,0,1683,0,319,1683,0.0876801602,0.0,0.0140951558,314.0,0.0,1692.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,570,0,2253,0,570,2253,0.1155595492,0.0,0.0231119098,538.0,0.0,2230.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,2729,0,476,2729,0.1401224309,0.0,0.0261174945,474.0,0.0,2704.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,190,0,2919,0,190,2919,0.1501237731,0.0,0.0275684664,193.0,0.0,2897.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2919,0,0,2919,0.1506937978,0.0,0.0275684664,11.0,0.0,2908.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,222,0,3141,0,222,3141,0.162405214,0.0,0.0296931039,226.0,0.0,3134.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,195,0,3336,0,195,3336,0.17328750329999998,0.0,0.0307813328,210.0,0.0,3344.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,589,0,3925,0,589,3925,0.20536434679999999,0.0,0.0357042733,619.0,0.0,3963.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,562,0,4487,0,562,4487,0.2363529614,0.0,0.039228062200000004,598.0,0.0,4561.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,565,0,5052,0,565,5052,0.267237935,0.0,0.0439437209,596.0,0.0,5157.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5091,0,39,5091,0.2701398789,0.0,0.044099182199999996,56.0,0.0,5213.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5096,0,5,5096,0.2713317487,0.0,0.0442028231,23.0,0.0,5236.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,13,0,5109,0,13,5109,0.27283454100000004,0.0,0.0442028231,29.0,0.0,5265.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,5122,0,13,5122,0.27464825589999997,0.0,0.0442028231,35.0,0.0,5300.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,575,0,5697,0,575,5697,0.3049113845,0.0,0.0536341405,584.0,0.0,5884.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1897,0,7594,0,1897,7594,0.4031629115,0.0001554613,0.0786115857,1896.0,3.0,7780.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2729,1,10323,1,2730,10324,0.5425080361,0.0004145634,0.1096520207,2689.0,5.0,10469.0,8.0,
2021-01-07,Région,RSS06,06 - Montréal,4112,0,14435,1,4112,14436,0.7459550271,0.000725486,0.16390800630000002,3926.0,6.0,14395.0,14.0,
2021-01-08,Région,RSS06,06 - Montréal,3779,1,18214,2,3780,18216,0.9377424223999999,0.0012436902,0.21075367109999998,3701.0,10.0,18096.0,24.0,
2021-01-09,Région,RSS06,06 - Montréal,2029,0,20243,2,2029,20245,1.0417460167,0.0014509719,0.2315854822,2007.0,4.0,20103.0,28.0,
2021-01-10,Région,RSS06,06 - Montréal,1414,1,21657,3,1415,21660,1.1157974049,0.0016582536,0.2456288175,1429.0,4.0,21532.0,32.0,
2021-01-11,Région,RSS06,06 - Montréal,1600,1,23257,4,1601,23261,1.1993319311,0.0020728170000000002,0.2615376882,1612.0,8.0,23144.0,40.0,
2021-01-12,Région,RSS06,06 - Montréal,1104,2,24361,6,1106,24367,1.2607909559000001,0.0025392009,0.2675488576,1186.0,9.0,24330.0,49.0,
2021-01-13,Région,RSS06,06 - Montréal,1280,0,25641,6,1280,25647,1.3315776573,0.0031092255,0.2729381819,1366.0,11.0,25696.0,60.0,
2021-01-14,Région,RSS06,06 - Montréal,1890,1,27531,7,1891,27538,1.4340784591999998,0.0036792502000000003,0.285012341,1978.0,11.0,27674.0,71.0,
2021-01-15,Région,RSS06,06 - Montréal,1753,1,29284,8,1754,29292,1.5283398135,0.0042492749,0.292319021,1819.0,11.0,29493.0,82.0,
2021-01-16,Région,RSS06,06 - Montréal,1140,2,30424,10,1142,30434,1.59000612,0.0046638383000000005,0.29890021510000003,1190.0,8.0,30683.0,90.0,
2021-01-17,Région,RSS06,06 - Montréal,933,0,31357,10,933,31367,1.6389246018,0.0051820426,0.3050150253,944.0,10.0,31627.0,100.0,
2021-01-18,Région,RSS06,06 - Montréal,1083,3,32440,13,1086,32453,1.6969116581,0.0064775532,0.315690033,1119.0,25.0,32746.0,125.0,
2021-01-19,Région,RSS06,06 - Montréal,1312,0,33752,13,1312,33765,1.7679574616,0.0074621413,0.323722199,1371.0,19.0,34117.0,144.0,
2021-01-20,Région,RSS06,06 - Montréal,1576,1,35328,14,1577,35342,1.8553785197,0.008032166,0.33071795649999997,1687.0,11.0,35804.0,155.0,
2021-01-21,Région,RSS06,06 - Montréal,1937,4,37265,18,1941,37283,1.9604185225,0.0091203949,0.34030473520000004,2027.0,21.0,37831.0,176.0,
2021-01-22,Région,RSS06,06 - Montréal,2143,3,39408,21,2146,39429,2.0759780717,0.0096385992,0.348440542,2230.0,10.0,40061.0,186.0,
2021-01-23,Région,RSS06,06 - Montréal,1244,4,40652,25,1248,40677,2.1435000863,0.010104983,0.3523270739,1303.0,9.0,41364.0,195.0,
2021-01-24,Région,RSS06,06 - Montréal,402,1,41054,26,403,41080,2.1656792284999997,0.0107268281,0.35414078880000005,428.0,12.0,41792.0,207.0,
2021-01-25,Région,RSS06,06 - Montréal,626,5,41680,31,631,41711,2.2019535263999996,0.0123850817,0.35719819399999997,700.0,32.0,42492.0,239.0,
2021-01-26,Région,RSS06,06 - Montréal,767,28,42447,59,795,42506,2.2458454269,0.0167379975,0.3639348493,847.0,84.0,43339.0,323.0,
2021-01-27,Région,RSS06,06 - Montréal,697,10,43144,69,707,43213,2.2851253096,0.0201581456,0.3690650714,758.0,66.0,44097.0,389.0,
2021-01-28,Région,RSS06,06 - Montréal,844,33,43988,102,877,44090,2.3316600518,0.0247701635,0.37704541700000005,898.0,89.0,44995.0,478.0,
2021-01-29,Région,RSS06,06 - Montréal,205,18,44193,120,223,44313,2.3448742603,0.028242132000000003,0.3820719983,255.0,67.0,45250.0,545.0,
2021-01-30,Région,RSS06,06 - Montréal,30,34,44223,154,64,44377,2.3477243837,0.0322323047,0.3860103506,55.0,77.0,45305.0,622.0,
2021-01-31,Région,RSS06,06 - Montréal,8,18,44231,172,26,44403,2.3501599437,0.034823326,0.3885495515,47.0,50.0,45352.0,672.0,
2021-02-01,Région,RSS06,06 - Montréal,20,26,44251,198,46,44449,2.3533728100999998,0.0384507558,0.39202152,62.0,70.0,45414.0,742.0,
2021-02-02,Région,RSS06,06 - Montréal,70,67,44321,265,137,44586,2.3599021838,0.0459647175,0.39979458380000005,126.0,145.0,45540.0,887.0,
2021-02-03,Région,RSS06,06 - Montréal,2224,47,46545,312,2271,46857,2.4764981415,0.0509394784,0.4147706868,2250.0,96.0,47790.0,983.0,
2021-02-04,Région,RSS06,06 - Montréal,3423,24,49968,336,3447,50304,2.6557449938,0.055758777999999995,0.43109412090000004,3459.0,93.0,51249.0,1076.0,
2021-02-05,Région,RSS06,06 - Montréal,3486,36,53454,372,3522,53826,2.8378419695,0.059904412000000004,0.4444637907,3514.0,80.0,54763.0,1156.0,
2021-02-06,Région,RSS06,06 - Montréal,1511,15,54965,387,1526,55352,2.9182154496,0.0625472538,0.4529105201,1551.0,51.0,56314.0,1207.0,
2021-02-07,Région,RSS06,06 - Montréal,445,3,55410,390,448,55800,2.9444884054,0.0636873031,0.4547760554,507.0,22.0,56821.0,1229.0,
2021-02-08,Région,RSS06,06 - Montréal,1184,27,56594,417,1211,57011,3.0076575043,0.0675220146,0.4615127108,1219.0,74.0,58040.0,1303.0,
2021-02-09,Région,RSS06,06 - Montréal,540,18,57134,435,558,57569,3.0382315554000003,0.0721858529,0.4666947533,590.0,90.0,58630.0,1393.0,
2021-02-10,Région,RSS06,06 - Montréal,1194,25,58328,460,1219,58788,3.1022816014999997,0.0785597653,0.4756078665,1236.0,123.0,59866.0,1516.0,
2021-02-11,Région,RSS06,06 - Montréal,1823,32,60151,492,1855,60643,3.1978384664,0.0850373185,0.4866456172,1844.0,125.0,61710.0,1641.0,
2021-02-12,Région,RSS06,06 - Montréal,1881,22,62032,514,1903,62546,3.2966600181,0.0882501849,0.4978388291,1907.0,62.0,63617.0,1703.0,
2021-02-13,Région,RSS06,06 - Montréal,71,8,62103,522,79,62625,3.3018938811000003,0.0901675406,0.5001189279,101.0,37.0,63718.0,1740.0,
2021-02-14,Région,RSS06,06 - Montréal,54,7,62157,529,61,62686,3.3064022581,0.09172215339999999,0.5016217202000001,87.0,30.0,63805.0,1770.0,
2021-02-15,Région,RSS06,06 - Montréal,831,16,62988,545,847,63533,3.3517451306,0.0953495832,0.5086174777,875.0,70.0,64680.0,1840.0,
2021-02-16,Région,RSS06,06 - Montréal,167,23,63155,568,190,63723,3.3635083672,0.0990806538,0.512918573,227.0,72.0,64907.0,1912.0,
2021-02-17,Région,RSS06,06 - Montréal,419,9,63574,577,428,64151,3.3884858123000003,0.1025008019,0.5171678479,482.0,66.0,65389.0,1978.0,
2021-02-18,Région,RSS06,06 - Montréal,2451,21,66025,598,2472,66623,3.5175186722000005,0.106646436,0.5318848488,2490.0,80.0,67879.0,2058.0,
2021-02-19,Région,RSS06,06 - Montréal,3948,10,69973,608,3958,70581,3.7234012233,0.111154813,0.5520429943999999,3973.0,87.0,71852.0,2145.0,
2021-02-20,Région,RSS06,06 - Montréal,2571,5,72544,613,2576,73157,3.8578234074,0.1131239892,0.5626143612,2594.0,38.0,74446.0,2183.0,
2021-02-21,Région,RSS06,06 - Montréal,1964,8,74508,621,1972,75129,3.9599614663,0.11530044710000001,0.5698174004,1971.0,42.0,76417.0,2225.0,
2021-02-22,Région,RSS06,06 - Montréal,2202,22,76710,643,2224,77353,4.0751582725,0.12011974660000001,0.5815806370000001,2223.0,93.0,78640.0,2318.0,
2021-02-23,Région,RSS06,06 - Montréal,1605,25,78315,668,1630,78983,4.1600401297000005,0.12452448279999999,0.59168562,1638.0,85.0,80278.0,2403.0,
2021-02-24,Région,RSS06,06 - Montréal,1924,14,80239,682,1938,80921,4.2621781887,0.1280482718,0.6019460643,1971.0,68.0,82249.0,2471.0,
2021-02-25,Région,RSS06,06 - Montréal,3681,18,83920,700,3699,84620,4.4545874291,0.1322975467,0.6161966813,3713.0,82.0,85962.0,2553.0,
2021-02-26,Région,RSS06,06 - Montréal,4694,17,88614,717,4711,89331,4.7000089649,0.1346812862,0.6323646541,4736.0,46.0,90698.0,2599.0,
2021-02-27,Région,RSS06,06 - Montréal,3505,18,92119,735,3523,92854,4.8826241449,0.1371686667,0.640137718,3524.0,48.0,94222.0,2647.0,
2021-02-28,Région,RSS06,06 - Montréal,2305,5,94424,740,2310,95164,5.0033657366,0.1389305611,0.6456306831,2330.0,34.0,96552.0,2681.0,
2021-03-01,Région,RSS06,06 - Montréal,11053,16,105477,756,11069,106233,5.575307774500001,0.1412624803,0.6567720746,11037.0,45.0,107589.0,2726.0,
2021-03-02,Région,RSS06,06 - Montréal,10984,26,116461,782,11010,117243,6.1451251748,0.1456153961,0.6713336142,10996.0,84.0,118585.0,2810.0,
2021-03-03,Région,RSS06,06 - Montréal,11106,18,127567,800,11124,128367,6.724581174400001,0.1488800829,0.682267724,11182.0,63.0,129767.0,2873.0,
2021-03-04,Région,RSS06,06 - Montréal,11496,17,139063,817,11513,139880,7.3226925271,0.151574745,0.6978656721,11542.0,52.0,141309.0,2925.0,
2021-03-05,Région,RSS06,06 - Montréal,10735,19,149798,836,10754,150634,7.88307861,0.1550985339,0.7112353418999999,10814.0,68.0,152123.0,2993.0,
2021-03-06,Région,RSS06,06 - Montréal,9104,11,158902,847,9115,159749,8.3566136596,0.157171351,0.7217030679,9138.0,40.0,161261.0,3033.0,
2021-03-07,Région,RSS06,06 - Montréal,8805,4,167707,851,8809,168558,8.8133588912,0.15924416800000002,0.731082565,8814.0,40.0,170075.0,3073.0,
2021-03-08,Région,RSS06,06 - Montréal,9762,315,177469,1166,10077,178635,9.322598214,0.17774406,0.7564227531000001,9827.0,357.0,179902.0,3430.0,
2021-03-09,Région,RSS06,06 - Montréal,10245,467,187714,1633,10712,189347,9.8586805172,0.2034469911,0.7882404944,10345.0,496.0,190247.0,3926.0,
2021-03-10,Région,RSS06,06 - Montréal,8693,417,196407,2050,9110,198457,10.313301111,0.227906232,0.8188145456,8773.0,472.0,199020.0,4398.0,
2021-03-11,Région,RSS06,06 - Montréal,9698,191,206105,2241,9889,208346,10.820519438,0.2409649792,0.8419782758,9788.0,252.0,208808.0,4650.0,
2021-03-12,Région,RSS06,06 - Montréal,10808,149,216913,2390,10958,219304,11.386450305999999,0.2515363461,0.8649347244,10921.0,204.0,219729.0,4854.0,
2021-03-13,Région,RSS06,06 - Montréal,9698,12,226611,2402,9710,229014,11.890507585999998,0.2537128039,0.87778619,9727.0,42.0,229456.0,4896.0,
2021-03-14,Région,RSS06,06 - Montréal,9624,7,236235,2409,9631,238645,12.390937437,0.2551637759,0.8889275815000001,9657.0,28.0,239113.0,4924.0,
2021-03-15,Région,RSS06,06 - Montréal,9886,12,246121,2421,9898,248543,12.909089873,0.2587393852,0.9038518641,9999.0,69.0,249112.0,4993.0,
2021-03-16,Région,RSS06,06 - Montréal,9745,18,255866,2439,9763,258306,13.417085505,0.2629368397,0.9184134037,9803.0,81.0,258915.0,5074.0,
2021-03-17,Région,RSS06,06 - Montréal,7386,18,263252,2457,7404,265710,13.804184085,0.266253347,0.9352032215999999,7470.0,64.0,266385.0,5138.0,
2021-03-18,Région,RSS06,06 - Montréal,6878,35,270130,2492,6913,272623,14.167341627999999,0.27070990359999997,0.9534440114,7008.0,86.0,273393.0,5224.0,
2021-03-19,Région,RSS06,06 - Montréal,6600,11,276730,2503,6611,279234,14.515937631,0.2736636678,0.9668136812,6727.0,57.0,280120.0,5281.0,
2021-03-20,Région,RSS06,06 - Montréal,4540,3,281270,2506,4543,283777,14.756125304000001,0.2753737419,0.9739648999999999,4635.0,33.0,284755.0,5314.0,
2021-03-21,Région,RSS06,06 - Montréal,4131,9,285401,2515,4140,287917,14.974237475,0.2776538406,0.9811679391,4209.0,44.0,288964.0,5358.0,
2021-03-22,Région,RSS06,06 - Montréal,11580,27,296981,2542,11607,299524,15.578826380999999,0.2810739887,1.0032952609,11667.0,66.0,300631.0,5424.0,
2021-03-23,Région,RSS06,06 - Montréal,14399,21,311380,2563,14420,313944,16.33099986,0.285012341,1.0277026812999999,14515.0,76.0,315146.0,5500.0,
2021-03-24,Région,RSS06,06 - Montréal,15026,23,326406,2586,15049,328993,17.114991079,0.2888470525,1.0572921444,15129.0,74.0,330275.0,5574.0,
2021-03-25,Région,RSS06,06 - Montréal,14148,34,340554,2620,14182,343175,17.854675835,0.29309632739999997,1.0815441036,14274.0,82.0,344549.0,5656.0,
2021-03-26,Région,RSS06,06 - Montréal,13077,18,353631,2638,13095,356270,18.539171837,0.2972937819,1.1066251896,13209.0,81.0,357758.0,5737.0,
2021-03-27,Région,RSS06,06 - Montréal,10050,21,363681,2659,10071,366341,19.065045515999998,0.3005584687,1.1274570007,10148.0,63.0,367906.0,5800.0,
2021-03-28,Région,RSS06,06 - Montréal,8948,10,372629,2669,8958,375299,19.53303578,0.3028385675,1.1438840756,9031.0,44.0,376937.0,5844.0,
2021-03-29,Région,RSS06,06 - Montréal,11077,26,383706,2695,11103,386402,20.11368365,0.307657867,1.1649231684,11205.0,93.0,388142.0,5937.0,
2021-03-30,Région,RSS06,06 - Montréal,11371,46,395077,2741,11417,397819,20.711017696,0.3148609062,1.1974663957,11527.0,139.0,399669.0,6076.0,
2021-03-31,Région,RSS06,06 - Montréal,10864,45,405941,2786,10909,408728,21.282907914000003,0.3223230475,1.2313051337,11036.0,144.0,410705.0,6220.0,
2021-04-01,Région,RSS06,06 - Montréal,9240,17,415181,2803,9257,417985,21.771781809,0.3273496288,1.2579926529,9434.0,97.0,420139.0,6317.0,
2021-04-02,Région,RSS06,06 - Montréal,7225,29,422406,2832,7254,425239,22.155097498000003,0.3327907735,1.2804827176,7397.0,105.0,427536.0,6422.0,
2021-04-03,Région,RSS06,06 - Montréal,5399,17,427805,2849,5416,430655,22.44156081,0.33595181939999996,1.2967025109,5528.0,61.0,433064.0,6483.0,
2021-04-04,Région,RSS06,06 - Montréal,3479,12,431284,2861,3491,434146,22.625056938,0.3384910203,1.3062374692,3541.0,49.0,436605.0,6532.0,
2021-04-05,Région,RSS06,06 - Montréal,3957,21,435241,2882,3978,438124,22.838971655,0.3443467284,1.3189334735,4128.0,113.0,440733.0,6645.0,
2021-04-06,Région,RSS06,06 - Montréal,4222,69,439463,2951,4291,442415,23.068121577,0.3538298663,1.3388325169,4422.0,183.0,445155.0,6828.0,
2021-04-07,Région,RSS06,06 - Montréal,6170,79,445633,3030,6249,448664,23.399150455999997,0.3628984408,1.3622035288999998,6388.0,175.0,451543.0,7003.0,
2021-04-08,Région,RSS06,06 - Montréal,10849,68,456482,3098,10917,459581,23.97544541,0.3711378885,1.3929848616999998,11121.0,159.0,462664.0,7162.0,
2021-04-09,Région,RSS06,06 - Montréal,11752,97,468234,3195,11849,471430,24.599207873,0.38051738549999997,1.4295182618,12037.0,181.0,474701.0,7343.0,
2021-04-10,Région,RSS06,06 - Montréal,7048,27,475282,3222,7075,478505,24.974439575,0.3848703012,1.4496764074000001,7241.0,84.0,481942.0,7427.0,
2021-04-11,Région,RSS06,06 - Montréal,6280,15,481562,3237,6295,484800,25.305779376999997,0.3887050127,1.4656370984,6394.0,74.0,488336.0,7501.0,
2021-04-12,Région,RSS06,06 - Montréal,10376,163,491938,3400,10539,495339,25.854764965999998,0.40352565450000005,1.5047096994,10594.0,286.0,498930.0,7787.0,
2021-04-13,Région,RSS06,06 - Montréal,11600,435,503538,3835,12035,507374,26.466660551999997,0.4311977618,1.5542500262999999,11808.0,534.0,510738.0,8321.0,
2021-04-14,Région,RSS06,06 - Montréal,11288,452,514826,4287,11740,519114,27.062077241999997,0.4600617389,1.6049822230000002,11490.0,557.0,522228.0,8878.0,
2021-04-15,Région,RSS06,06 - Montréal,11088,355,525914,4642,11444,530558,27.648891741999996,0.4848837227,1.6584090818000001,11324.0,479.0,533552.0,9357.0,
2021-04-16,Région,RSS06,06 - Montréal,11505,227,537419,4869,11732,542290,28.255190722,0.5019326428,1.70566931,11700.0,329.0,545252.0,9686.0,
2021-04-17,Région,RSS06,06 - Montréal,8452,166,545871,5035,8618,550908,28.701779151,0.5140068018999999,1.7412699424,8618.0,233.0,553870.0,9919.0,
2021-04-18,Région,RSS06,06 - Montréal,6405,131,552276,5166,6536,557444,29.040011069000002,0.5238526828,1.7678538208,6527.0,190.0,560397.0,10109.0,
2021-04-19,Région,RSS06,06 - Montréal,8823,610,561099,5776,9433,566877,29.507586769,0.5620443365,1.8259445179,9023.0,737.0,569420.0,10846.0,
2021-04-20,Région,RSS06,06 - Montréal,9477,1459,570576,7235,10937,577814,30.012421355999997,0.6449051971,1.9249215309,9742.0,1599.0,579162.0,12445.0,
2021-04-21,Région,RSS06,06 - Montréal,15173,1563,585749,8798,16736,594550,30.814601545,0.733880868,2.0427093584000002,15480.0,1717.0,594642.0,14162.0,
2021-04-22,Région,RSS06,06 - Montréal,12987,1088,598736,9886,14077,608627,31.504124129,0.7964799421,2.1319959518,13306.0,1208.0,607948.0,15370.0,
2021-04-23,Région,RSS06,06 - Montréal,11623,769,610359,10655,12392,621019,32.120631732,0.8426519414,2.2038708822,11897.0,891.0,619845.0,16261.0,
2021-04-24,Région,RSS06,06 - Montréal,6998,313,617357,10968,7311,628330,32.493013311,0.8638464954999999,2.2393160533,7186.0,409.0,627031.0,16670.0,
2021-04-25,Région,RSS06,06 - Montréal,5040,69,622397,11037,5109,633439,32.76196132,0.8708422529000001,2.2562095121,5190.0,135.0,632221.0,16805.0,
2021-04-26,Région,RSS06,06 - Montréal,7060,1128,629457,12165,8189,641628,33.140043146,0.9354105033,2.3324373582,7296.0,1246.0,639517.0,18051.0,
2021-04-27,Région,RSS06,06 - Montréal,6176,2131,635633,14296,8309,649937,33.472367535,1.0521619222,2.448929675,6413.0,2253.0,645930.0,20304.0,
2021-04-28,Région,RSS06,06 - Montréal,7120,2625,642753,16921,9746,659683,33.854335893000005,1.1958081421,2.5888966447,7371.0,2772.0,653301.0,23076.0,
2021-04-29,Région,RSS06,06 - Montréal,7409,2909,650162,19830,10318,670001,34.250813969,1.3526167501,2.7360148331,7651.0,3026.0,660952.0,26102.0,
2021-04-30,Région,RSS06,06 - Montréal,7483,3242,657645,23072,10730,680731,34.651904064,1.5294280424000002,2.9046384981,7740.0,3412.0,668692.0,29514.0,
2021-05-01,Région,RSS06,06 - Montréal,6361,1586,664006,24658,7949,688680,34.992882465,1.6162272554,2.9954278838,6580.0,1675.0,675272.0,31189.0,
2021-05-02,Région,RSS06,06 - Montréal,6530,1463,670536,26121,7994,696674,35.338887447,1.6963934538,3.0810870474,6677.0,1547.0,681949.0,32736.0,
2021-05-03,Région,RSS06,06 - Montréal,8132,2459,678668,28580,10592,707266,35.775578173,1.8298828703,3.2212094783999996,8427.0,2576.0,690376.0,35312.0,
2021-05-04,Région,RSS06,06 - Montréal,12123,2106,690791,30686,14230,721496,36.423385314,1.9476188774,3.3531961025,12501.0,2272.0,702877.0,37584.0,
2021-05-05,Région,RSS06,06 - Montréal,13608,2160,704399,32846,15771,737267,37.149026735,2.067375881,3.4926966882999997,14003.0,2311.0,716880.0,39895.0,
2021-05-06,Région,RSS06,06 - Montréal,16920,2011,721319,34857,18932,756199,38.047955658,2.1798262047,3.6310572248,17347.0,2170.0,734227.0,42065.0,
2021-05-07,Région,RSS06,06 - Montréal,14683,2151,736002,37008,16835,773034,38.830184983,2.2985986202,3.7704023493000003,15095.0,2292.0,749322.0,44357.0,
2021-05-08,Région,RSS06,06 - Montréal,14864,698,750866,37706,15562,788596,39.616767224,2.3417132144,3.8454383257,15179.0,832.0,764501.0,45189.0,
2021-05-09,Région,RSS06,06 - Montréal,13709,504,764575,38210,14213,802809,40.340232187,2.3727018289,3.9037363044999998,13961.0,598.0,778462.0,45787.0,
2021-05-10,Région,RSS06,06 - Montréal,16495,1526,781070,39736,18022,820831,41.216515584,2.4581537108,4.018674008600001,16910.0,1649.0,795372.0,47436.0,
2021-05-11,Région,RSS06,06 - Montréal,16425,1797,797495,41533,18222,839053,42.08896427,2.5591517204,4.1479659706,16836.0,1949.0,812208.0,49385.0,
2021-05-12,Région,RSS06,06 - Montréal,19126,2258,816621,43791,21384,860437,43.10309,2.6832616398,4.3031681454,19570.0,2395.0,831778.0,51780.0,
2021-05-13,Région,RSS06,06 - Montréal,20250,2685,836871,46476,22935,883372,44.177379243999994,2.8294988808999997,4.4817413320999995,20731.0,2822.0,852509.0,54602.0,
2021-05-14,Région,RSS06,06 - Montréal,19994,2719,856865,49195,22719,906091,45.236536924,2.9783789638,4.6719222942,20439.0,2873.0,872948.0,57475.0,
2021-05-15,Région,RSS06,06 - Montréal,18352,896,875217,50091,19248,925339,46.207392598,3.0314430797000003,4.7662872893,18735.0,1024.0,891683.0,58499.0,
2021-05-16,Région,RSS06,06 - Montréal,17044,378,892261,50469,17423,942762,47.10730611,3.0551250142,4.8240670639,17366.0,457.0,909049.0,58956.0,
2021-05-17,Région,RSS06,06 - Montréal,17843,2623,910104,53092,20467,963229,48.053806183999995,3.1986157727999998,4.9995310251,18265.0,2769.0,927314.0,61725.0,
2021-05-18,Région,RSS06,06 - Montréal,16649,2452,926753,55544,19102,982331,48.941230973,3.3330379569,5.1686728944,17125.0,2594.0,944439.0,64319.0,
