date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,143,0,0,143,143,0.0065703865,0.0,0.0023612327,128.0,0.0,128.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,360,0,0,503,0,0,360,503,0.025100929900000003,0.0,0.0057490881999999995,361.0,0.0,489.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,288,0,0,791,0,0,288,791,0.040448942200000004,0.0,0.007135029100000001,299.0,0.0,788.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,283,0,0,1074,0,0,283,1074,0.055694292199999995,0.0,0.0080589898,297.0,0.0,1085.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,139,0,0,1213,0,0,139,1213,0.0637019508,0.0,0.0091369438,156.0,0.0,1241.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,0,1292,0,0,79,1292,0.0681164293,0.0,0.0097015864,86.0,0.0,1327.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,1372,0,0,80,1372,0.0726335701,0.0,0.0103175601,88.0,0.0,1415.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,1693,0,0,321,1693,0.0889568741,0.0,0.0139620714,318.0,0.0,1733.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,571,0,0,2264,0,0,571,2264,0.116521699,0.0,0.022739697200000002,537.0,0.0,2270.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,0,2740,0,0,476,2740,0.1411093174,0.0,0.0256655725,479.0,0.0,2749.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,189,0,0,2929,0,0,189,2929,0.1511188906,0.0,0.0271028445,195.0,0.0,2944.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,2929,0,0,0,2929,0.1517348644,0.0,0.0271028445,12.0,0.0,2956.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,222,0,0,3151,0,0,222,3151,0.16343836539999998,0.0,0.0292074215,228.0,0.0,3184.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,196,0,0,3347,0,0,196,3347,0.1744232304,0.0,0.0302853755,214.0,0.0,3398.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,587,0,0,3934,0,0,587,3934,0.206505196,0.0,0.0351618343,625.0,0.0,4023.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,560,0,0,4494,0,0,560,4494,0.23791985670000002,0.0,0.038601021,612.0,0.0,4635.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,564,0,0,5058,0,0,564,5058,0.2689238682,0.0,0.043220824000000005,604.0,0.0,5239.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,0,5097,0,0,39,5097,0.27220906149999996,0.0,0.0433748175,64.0,0.0,5303.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,5103,0,0,6,5103,0.2736463335,0.0,0.043477479699999995,28.0,0.0,5331.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,15,0,0,5118,0,0,15,5118,0.2754429236,0.0,0.0435288109,35.0,0.0,5366.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,17,0,0,5135,0,0,17,5135,0.2778041563,0.0,0.0435288109,46.0,0.0,5412.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,577,0,0,5712,0,0,577,5712,0.3083975187,0.0,0.052819748099999994,596.0,0.0,6008.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1902,0,0,7614,0,0,1902,7614,0.4061320186,0.0001539934,0.077202042,1904.0,3.0,7912.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2735,1,0,10349,1,0,2736,10350,0.5446747787,0.0005133114,0.10784673550000001,2699.0,7.0,10611.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4121,0,0,14470,1,0,4121,14471,0.745636211,0.0008726294999999999,0.16112846390000002,3915.0,7.0,14526.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3787,1,0,18257,2,0,3788,18259,0.9356641095,0.0014372720999999999,0.20665918940000003,3702.0,11.0,18228.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2042,0,0,20299,2,0,2042,20301,1.0395070157,0.0018479212,0.22708898510000003,2023.0,8.0,20251.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1413,1,0,21712,3,0,1414,21715,1.1132185398,0.0020532458,0.24074306969999998,1436.0,4.0,21687.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1613,1,0,23325,4,0,1614,23329,1.1976582731999998,0.0026178883999999998,0.2567070557,1645.0,11.0,23332.0,51.0,
2021-01-12,Région,RSS06,06 - Montréal,1110,2,0,24435,6,0,1112,24441,1.2593583094,0.0031825309999999997,0.2626614685,1202.0,11.0,24534.0,62.0,
2021-01-13,Région,RSS06,06 - Montréal,1301,1,0,25736,7,0,1302,25743,1.3313759056999999,0.0037985046999999997,0.2680512387,1403.0,12.0,25937.0,74.0,
2021-01-14,Région,RSS06,06 - Montréal,1886,1,0,27622,8,0,1887,27630,1.4337815397999998,0.0043631473,0.2799600644,1995.0,11.0,27932.0,85.0,
2021-01-15,Région,RSS06,06 - Montréal,1824,1,0,29446,9,0,1825,29455,1.5322860069,0.0051331145,0.2878137295,1919.0,15.0,29851.0,100.0,
2021-01-16,Région,RSS06,06 - Montréal,1144,2,0,30590,11,0,1146,30601,1.5939347119,0.0055950947999999995,0.2943327849,1201.0,9.0,31052.0,109.0,
2021-01-17,Région,RSS06,06 - Montréal,939,2,0,31529,13,0,941,31542,1.6428019619,0.0061597374,0.3004411912,952.0,11.0,32004.0,120.0,
2021-01-18,Région,RSS06,06 - Montréal,1087,5,0,32616,18,0,1092,32634,1.7006521622,0.007751002900000001,0.3111694005,1127.0,31.0,33131.0,151.0,
