Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-02-10;310425;272332
2021-02-09;310 425;266923
2021-02-08;294825;263464
2021-02-07;294825;260055
2021-02-06;294825;257760
2021-02-05;294825;254560
2021-02-04;256625;249 581
