Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;31;552;411,2;7926;5904,1;17;*12,7;448;333,7
Anjou;18;232;542,1;2628;6140,8;< 5;n.p.;68;158,9
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;25;* 129,4;341;1764,6;< 5;n.p.;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;43;606;363,9;8759;5260;6;n.p.;333;200
Côte-Saint-Luc;17;99;305,1;1986;6120,6;< 5;n.p.;106;326,7
Dollard-des-Ormeaux;7;153;312,9;2005;4100,3;< 5;n.p.;117;239,3
Dorval;< 5;34;* 179,1;613;3229,7;0;;67;353
Hampstead;< 5;16;* 229,5;302;4331;< 5;n.p.;< 5;n.p.
Kirkland;-1;24;* 119,1;501;2486,2;< 5;n.p.;31;* 153,8
Lachine;9;184;413,6;2314;5201,3;< 5;n.p.;163;366,4
LaSalle;16;219;285;4163;5416,8;< 5;n.p.;227;295,4
L'Île-Bizard–Sainte-Geneviève;< 5;24;* 130,3;809;4393,6;< 5;n.p.;71;385,6
Mercier–Hochelaga-Maisonneuve;32;473;347,7;6756;4966,8;< 5;n.p.;423;311
Montréal Est;< 5;13;* 337,7;208;5402,6;< 5;n.p.;7;n.p.
Montréal-Nord;25;413;490,3;7317;8686,5;8;n.p.;317;376,3
Montréal-Ouest;0;< 5;n.p.;121;2396;0;;< 5;n.p.
Mont-Royal;< 5;60;295,9;886;4369,7;0;;91;448,8
Outremont;7;51;212,9;1001;4178,8;< 5;n.p.;20;* 83,5
Pierrefonds–Roxboro;6;209;301,6;2966;4280,1;< 5;n.p.;76;109,7
Plateau Mont-Royal;46;201;193,3;3453;3320,2;5;n.p.;167;160,6
Pointe-Claire;< 5;36;* 114,7;797;2539,8;< 5;n.p.;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;44;558;522,8;7036;6591,5;7;n.p.;300;281
Rosemont–La Petite Patrie;29;302;216,3;5580;3997,4;6;n.p.;311;222,8
Sainte-Anne-de-Bellevue;< 5;7;n.p.;108;2178,3;0;;12;* 242
Saint-Laurent;27;484;489,7;5539;5604,7;8;n.p.;132;133,6
Saint-Léonard;34;526;671,7;5847;7467;7;n.p.;115;146,9
Senneville;0;0;;21;* 2280,1;0;;0;
Sud-Ouest;15;140;179,1;3025;3870,7;< 5;n.p.;203;259,8
Verdun;11;133;192,1;2404;3472,5;5;n.p.;188;271,6
Ville-Marie;18;215;241,1;3745;4199,8;< 5;n.p.;109;122,2
Villeray–Saint-Michel–Parc-Extension;46;640;444,9;8324;5786,5;10;*7;167;116,1
Westmount;0;30;* 147,7;590;2904,7;0;;55;270,8
Territoire à confirmer;7;85;;1633;;< 5;;23;
Total à Montréal;503;6748;326,7;99771;4830;115;5,6;4424;214,2
