date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2030995,
2020-12-15,Région,RSS06,06 - Montréal,375,0,0,0,522,0,0,0,375,522,0,,0,0,0,0,2030995,
2020-12-16,Région,RSS06,06 - Montréal,321,0,0,0,843,0,0,0,321,843,0,,0,0,0,0,2030995,
2020-12-17,Région,RSS06,06 - Montréal,290,0,0,0,1133,0,0,0,290,1133,0,,0,0,0,0,2030995,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1277,0,0,0,144,1277,0,,0,0,0,0,2030995,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1359,0,0,0,82,1359,0,,0,0,0,0,2030995,
2020-12-20,Région,RSS06,06 - Montréal,79,0,0,0,1438,0,0,0,79,1438,0,,0,0,0,0,2030995,
2020-12-21,Région,RSS06,06 - Montréal,320,0,0,0,1758,0,0,0,320,1758,0,,0,0,0,0,2030995,
2020-12-22,Région,RSS06,06 - Montréal,583,0,0,0,2341,0,0,0,583,2341,0,,0,0,0,0,2030995,
2020-12-23,Région,RSS06,06 - Montréal,491,0,0,0,2832,0,0,0,491,2832,0,,0,0,0,0,2030995,
2020-12-24,Région,RSS06,06 - Montréal,183,0,0,0,3015,0,0,0,183,3015,0,,0,0,0,0,2030995,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3015,0,0,0,0,3015,0,,0,0,0,0,2030995,
2020-12-26,Région,RSS06,06 - Montréal,219,0,0,0,3234,0,0,0,219,3234,0,,0,0,0,0,2030995,
2020-12-27,Région,RSS06,06 - Montréal,204,0,0,0,3438,0,0,0,204,3438,0,,0,0,0,0,2030995,
2020-12-28,Région,RSS06,06 - Montréal,596,0,0,0,4034,0,0,0,596,4034,0,,0,0,0,0,2030995,
2020-12-29,Région,RSS06,06 - Montréal,568,0,0,0,4602,0,0,0,568,4602,0,,0,0,0,0,2030995,
2020-12-30,Région,RSS06,06 - Montréal,587,0,0,0,5189,0,0,0,587,5189,0,,0,0,0,0,2030995,
