date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8822742,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8822742,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8822742,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8822742,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8822742,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8822742,859
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8822742,1258
2020-12-21,Région,RSS99,Ensemble du Québec,521,0,0,0,5479,0,0,0,521,5479,0,,0,0,0,0,8822742,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7509,0,0,0,2030,7509,0,,0,0,0,0,8822742,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11275,0,0,0,3766,11275,0,,0,0,0,0,8822742,1797
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14299,0,0,0,3024,14299,0,,0,0,0,0,8822742,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14299,0,0,0,0,14299,0,,0,0,0,0,8822742,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17426,0,0,0,3127,17426,0,,0,0,0,0,8822742,2442
2020-12-27,Région,RSS99,Ensemble du Québec,2282,0,0,0,19708,0,0,0,2282,19708,0,,0,0,0,0,8822742,2341
2020-12-28,Région,RSS99,Ensemble du Québec,2532,0,0,0,22240,0,0,0,2532,22240,0,,0,0,0,0,8822742,1958
2020-12-29,Région,RSS99,Ensemble du Québec,2361,0,0,0,24601,0,0,0,2361,24601,0,,0,0,0,0,8822742,1959
2020-12-30,Région,RSS99,Ensemble du Québec,3063,0,0,0,27664,0,0,0,3063,27664,0,,0,0,0,0,8822742,1603
2020-12-31,Région,RSS99,Ensemble du Québec,343,0,0,0,28007,0,0,0,343,28007,0,,0,0,0,0,8822742,1497
2021-01-01,Région,RSS99,Ensemble du Québec,7,0,0,0,28014,0,0,0,7,28014,0,,0,0,0,0,8822742,1535
2021-01-02,Région,RSS99,Ensemble du Québec,633,0,0,0,28647,0,0,0,633,28647,0.0000113343,,0,1,0,0,8822742,2053
2021-01-03,Région,RSS99,Ensemble du Québec,1539,0,0,0,30186,0,0,0,1539,30186,0.0000113343,,0,1,0,0,8822742,3155
2021-01-04,Région,RSS99,Ensemble du Québec,2780,17,0,0,32966,17,0,0,2797,32983,0.0000113343,,0,1,0,0,8822742,5073
2021-01-05,Région,RSS99,Ensemble du Québec,5974,15,0,0,38940,32,0,0,5989,38972,0.0000226687,,0,2,0,0,8822742,6989
2021-01-06,Région,RSS99,Ensemble du Québec,10759,19,0,0,49699,51,0,0,10778,49750,0.0000793404,,0,7,0,0,8822742,8152
2021-01-07,Région,RSS99,Ensemble du Québec,13758,7,0,0,63457,58,0,0,13765,63515,0.0001360121,,0,12,0,0,8822742,8943
2021-01-08,Région,RSS99,Ensemble du Québec,13397,22,0,0,76854,80,0,0,13419,76934,0.0002380212,,0,21,0,0,8822742,9597
2021-01-09,Région,RSS99,Ensemble du Québec,8775,1,0,0,85629,81,0,0,8776,85710,0.0002380212,,0,21,0,0,8822742,9880
2021-01-10,Région,RSS99,Ensemble du Québec,7076,2,0,0,92705,83,0,0,7078,92788,0.0002380212,,0,21,0,0,8822742,9649
2021-01-11,Région,RSS99,Ensemble du Québec,7372,3,0,0,100077,86,0,0,7375,100163,0.0002493556,,0,22,0,0,8822742,9376
2021-01-12,Région,RSS99,Ensemble du Québec,7964,3,0,0,108041,89,0,0,7967,108130,0.0002493556,,0,22,0,0,8822742,9058
2021-01-13,Région,RSS99,Ensemble du Québec,9159,5,0,0,117200,94,0,0,9164,117294,0.0003060273,,0,27,0,0,8822742,9011
2021-01-14,Région,RSS99,Ensemble du Québec,11850,2,0,0,129050,96,0,0,11852,129146,0.0003060273,,0,27,0,0,8822742,9019
2021-01-15,Région,RSS99,Ensemble du Québec,11189,8,0,0,140239,104,0,0,11197,140343,0.0003853677,,0,34,0,0,8822742,9487
2021-01-16,Région,RSS99,Ensemble du Québec,8441,4,0,0,148680,108,0,0,8445,148788,0.0005553829,,0,49,0,0,8822742,9827
2021-01-17,Région,RSS99,Ensemble du Québec,7134,1,0,0,155814,109,0,0,7135,155923,0.0005553829,,0,49,0,0,8822742,10156
2021-01-18,Région,RSS99,Ensemble du Québec,10635,12,0,0,166449,121,0,0,10647,166570,0.0006007203,,0,53,0,0,8822742,10430
2021-01-19,Région,RSS99,Ensemble du Québec,10346,2,0,0,176795,123,0,0,10348,176918,0.0006120546,,0,54,0,0,8822742,10533
2021-01-20,Région,RSS99,Ensemble du Québec,11465,4,0,0,188260,127,0,0,11469,188387,0.0006460577,,0,57,0,0,8822742,10541
2021-01-21,Région,RSS99,Ensemble du Québec,13757,14,0,0,202017,141,0,0,13771,202158,0.0007820698,,0,69,0,0,8822742,9819
2021-01-22,Région,RSS99,Ensemble du Québec,11911,6,0,0,213928,147,0,0,11917,214075,0.0008954132,,0,79,0,0,8822742,8940
2021-01-23,Région,RSS99,Ensemble du Québec,8497,3,0,0,222425,150,0,0,8500,222575,0.0009067476,,0,80,0,0,8822742,8050
2021-01-24,Région,RSS99,Ensemble du Québec,2081,3,0,0,224506,153,0,0,2084,224659,0.0009067476,,0,80,0,0,8822742,6953
2021-01-25,Région,RSS99,Ensemble du Québec,4485,6,0,0,228991,159,0,0,4491,229150,0.0009407506,,0,83,0,0,8822742,5467
2021-01-26,Région,RSS99,Ensemble du Québec,4082,37,0,0,233073,196,0,0,4119,233269,0.0011107658,,0,98,0,0,8822742,4091
2021-01-27,Région,RSS99,Ensemble du Québec,3766,21,0,0,236839,217,0,0,3787,237056,0.0011787719,,0,104,0,0,8822742,2961
2021-01-28,Région,RSS99,Ensemble du Québec,3332,39,0,0,240171,256,0,0,3371,240427,0.0012921153,,0,114,0,0,8822742,2776
2021-01-29,Région,RSS99,Ensemble du Québec,2261,23,0,0,242432,279,0,0,2284,242711,0.0014507961,,0,128,0,0,8822742,2195
2021-01-30,Région,RSS99,Ensemble du Québec,552,41,0,0,242984,320,0,0,593,243304,0.0015414709,,0,136,0,0,8822742,1708
2021-01-31,Région,RSS99,Ensemble du Québec,770,15,0,0,243754,335,0,0,785,244089,0.001609477,,0,142,0,0,8822742,1595
2021-02-01,Région,RSS99,Ensemble du Québec,392,31,0,0,244146,366,0,0,423,244512,0.0017454891,,0,154,0,0,8822742,1848
2021-02-02,Région,RSS99,Ensemble du Québec,654,62,0,0,244800,428,0,0,716,245228,0.0019608417,,0,173,0,0,8822742,2247
2021-02-03,Région,RSS99,Ensemble du Québec,2936,57,0,0,247736,485,0,0,2993,248221,0.0021081881,,0,186,0,0,8822742,2627
2021-02-04,Région,RSS99,Ensemble du Québec,5074,68,0,0,252810,553,0,0,5142,253363,0.002334875,,0,206,0,0,8822742,2847
2021-02-05,Région,RSS99,Ensemble du Québec,5028,47,0,0,257838,600,0,0,5075,258438,0.0025275589,,0,223,0,0,8822742,3286
2021-02-06,Région,RSS99,Ensemble du Québec,3240,17,0,0,261078,617,0,0,3257,261695,0.0026522367,,0,234,0,0,8822742,3705
2021-02-07,Région,RSS99,Ensemble du Québec,2314,9,0,0,263392,626,0,0,2323,264018,0.0027882488,,0,246,0,0,8822742,4119
2021-02-08,Région,RSS99,Ensemble du Québec,3462,36,0,0,266854,662,0,0,3498,267516,0.0030829418,,0,272,0,0,8822742,4796
2021-02-09,Région,RSS99,Ensemble du Québec,3578,66,0,0,270432,728,0,0,3644,271160,0.0034003034,,0,300,0,0,8822742,5540
2021-02-10,Région,RSS99,Ensemble du Québec,5765,127,2,0,276197,855,2,0,5894,277054,0.0039556863,,0,349,0,0,8822742,5312
2021-02-11,Région,RSS99,Ensemble du Québec,9761,120,0,0,285958,975,2,0,9881,286935,0.0047037531,,0,415,0,0,8822742,5115
2021-02-12,Région,RSS99,Ensemble du Québec,10204,79,0,0,296162,1054,2,0,10283,297218,0.0051684612,,0,456,0,0,8822742,5050
2021-02-13,Région,RSS99,Ensemble du Québec,1649,12,0,0,297811,1066,2,0,1661,298879,0.0053158077,,0,469,0,0,8822742,4816
2021-02-14,Région,RSS99,Ensemble du Québec,934,8,0,0,298745,1074,2,0,942,299821,0.0053838138,,0,475,0,0,8822742,4355
2021-02-15,Région,RSS99,Ensemble du Québec,2990,55,0,0,301735,1129,2,0,3045,302866,0.0055311603,,0,488,0,0,8822742,4649
2021-02-16,Région,RSS99,Ensemble du Québec,1911,98,0,0,303646,1227,2,0,2009,304875,0.0057351785,,0,506,0,0,8822742,5812
2021-02-17,Région,RSS99,Ensemble du Québec,2589,75,0,0,306235,1302,2,0,2664,307539,0.0058938593,,0,520,0,0,8822742,7702
2021-02-18,Région,RSS99,Ensemble du Québec,11850,84,2,0,318085,1386,4,0,11936,319475,0.0061545492,,0,543,0,0,8822742,8885
