Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;12;144;107,3;20166;15021,8;< 5;n.p.;527;392,6
Anjou;< 5;53;123,8;6901;16125,3;0;;84;196,3
Baie D'urfé;< 5;< 5;n.p.;294;7690,3;0;;< 5;n.p.
Beaconsfield;0;23;* 119;1556;8052,2;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;19;199;119,5;24029;14430,1;< 5;n.p.;407;244,4
Côte-Saint-Luc;< 5;51;157,2;5375;16565;0;;129;397,6
Dollard-des-Ormeaux;11;83;169,7;6182;12642,4;0;;131;267,9
Dorval;< 5;23;* 121,2;2093;11027,4;0;;70;368,8
Hampstead;< 5;29;* 415,9;1073;15387,9;0;;6;n.p.
Kirkland;< 5;40;198,5;1949;9672;0;;40;198,5
Lachine;< 5;57;128,1;6317;14199;0;;189;424,8
LaSalle;10;92;119,7;11155;14514,7;< 5;n.p.;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;35;* 190,1;2391;12985,4;0;;79;429
Mercier–Hochelaga-Maisonneuve;19;199;146,3;19497;14333,5;< 5;n.p.;499;366,8
Montréal Est;0;10;* 259,7;658;17090,9;0;;11;* 285,7
Montréal-Nord;< 5;78;92,6;15309;18174,4;< 5;n.p.;386;458,2
Montréal-Ouest;0;8;n.p.;560;11089,1;0;;< 5;n.p.
Mont-Royal;< 5;34;* 167,7;2586;12754;0;;95;468,5
Outremont;< 5;33;* 137,8;2837;11843,5;0;;30;* 125,2
Pierrefonds–Roxboro;< 5;83;119,8;8991;12974,6;< 5;n.p.;102;147,2
Plateau Mont-Royal;17;126;121,2;12525;12043,3;< 5;n.p.;194;186,5
Pointe-Claire;5;41;130,7;2864;9126,8;0;;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;17;162;151,8;17807;16682,1;0;;352;329,8
Rosemont–La Petite Patrie;12;183;131,1;17741;12709,4;0;;352;252,2
Sainte-Anne-de-Bellevue;0;10;* 201,7;451;9096,4;0;;14;* 282,4
Saint-Laurent;5;139;140,6;14805;14980,6;0;;171;173
Saint-Léonard;6;86;109,8;14406;18397,3;0;;167;213,3
Senneville;< 5;< 5;n.p.;86;9337,7;0;;0;
Sud-Ouest;14;109;139,5;9770;12501,4;0;;228;291,7
Verdun;8;105;151,7;7622;11009,8;0;;211;304,8
Ville-Marie;19;167;187,3;11933;13382,3;< 5;n.p.;151;169,3
Villeray–Saint-Michel–Parc-Extension;< 5;151;105;21883;15212,1;< 5;n.p.;242;168,2
Westmount;< 5;62;305,2;1991;9802,1;0;;64;315,1
Territoire à confirmer;< 5;87;;7439;;0;;31;
Total à Montréal;210;2708;131,1;281243;13615,2;14;*0,7;5319;257,5
