date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,145,0,145,0,145,145,0.0069394923,0.0,0.0023304264999999998,134.0,0.0,134.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,362,0,507,0,362,507,0.0252203936,0.0,0.0058001727,353.0,0.0,487.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,283,0,790,0,283,790,0.0399279743,0.0,0.0071466413,284.0,0.0,771.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,278,0,1068,0,278,1068,0.0544284059,0.0,0.0080788119,280.0,0.0,1051.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,142,0,1210,0,142,1210,0.0618857708,0.0,0.0091663443,144.0,0.0,1195.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,80,0,1290,0,80,1290,0.0660287512,0.0,0.0097360041,80.0,0.0,1275.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,1369,0,79,1369,0.0701717317,0.0,0.0104092384,80.0,0.0,1355.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,319,0,1688,0,319,1688,0.086225781,0.0,0.0141897081,310.0,0.0,1665.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,569,0,2257,0,569,2257,0.11413911199999999,0.0,0.0233560524,539.0,0.0,2204.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,475,0,2732,0,475,2732,0.1380648242,0.0,0.0264632878,462.0,0.0,2666.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,197,0,2929,0,197,2929,0.1480597646,0.0,0.028120479900000002,193.0,0.0,2859.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2929,0,0,2929,0.1481633391,0.0,0.028120479900000002,2.0,0.0,2861.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,229,0,3158,0,229,3158,0.1600744079,0.0,0.030295544700000003,230.0,0.0,3091.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,193,0,3351,0,193,3351,0.1703800718,0.0,0.0313830771,199.0,0.0,3290.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,593,0,3944,0,593,3944,0.20155599989999998,0.0,0.036458228100000004,602.0,0.0,3892.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,554,0,4498,0,554,4498,0.23102294850000002,0.0,0.0398243998,569.0,0.0,4461.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,577,0,5075,0,577,5075,0.2613702804,0.0,0.0444334655,586.0,0.0,5047.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5114,0,39,5114,0.2635453452,0.0,0.0445888273,42.0,0.0,5089.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5119,0,5,5119,0.2640632177,0.0,0.044692401799999996,10.0,0.0,5099.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,11,0,5130,0,11,5130,0.26499538829999997,0.0,0.044692401799999996,18.0,0.0,5117.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,14,0,5144,0,14,5144,0.2662382825,0.0,0.044692401799999996,24.0,0.0,5141.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,570,1,5714,1,571,5715,0.2952391458,5.17873e-05,0.054480193200000006,560.0,1.0,5701.0,1.0,
2021-01-05,Région,RSS06,06 - Montréal,1906,0,7620,1,1906,7621,0.3924438251,5.17873e-05,0.0799595231,1877.0,0.0,7578.0,1.0,
2021-01-06,Région,RSS06,06 - Montréal,2725,2,10345,3,2727,10348,0.5309229473,0.000207149,0.1113426001,2674.0,3.0,10252.0,4.0,
2021-01-07,Région,RSS06,06 - Montréal,4093,0,14438,3,4093,14441,0.7360004806,0.0003107235,0.1665996022,3960.0,2.0,14212.0,6.0,
2021-01-08,Région,RSS06,06 - Montréal,3775,2,18213,5,3777,18218,0.927147242,0.0006214470999999999,0.2149688992,3691.0,6.0,17903.0,12.0,
2021-01-09,Région,RSS06,06 - Montréal,2032,0,20245,5,2032,20250,1.0308253283,0.0006214470999999999,0.2362534613,2002.0,0.0,19905.0,12.0,
2021-01-10,Région,RSS06,06 - Montréal,1418,1,21663,6,1419,21669,1.1041560826,0.0007250216,0.2501842332,1416.0,2.0,21321.0,14.0,
2021-01-11,Région,RSS06,06 - Montréal,1603,1,23266,7,1604,23273,1.1867567558,0.0009839579,0.266341857,1595.0,5.0,22916.0,19.0,
2021-01-12,Région,RSS06,06 - Montréal,1101,1,24367,8,1102,24375,1.2457424402,0.0010357450999999998,0.2720384551,1139.0,1.0,24055.0,20.0,
2021-01-13,Région,RSS06,06 - Montréal,1278,0,25645,8,1278,25653,1.3143605543,0.0010357450999999998,0.2766993082,1325.0,0.0,25380.0,20.0,
2021-01-14,Région,RSS06,06 - Montréal,1902,1,27547,9,1903,27556,1.4144135325999998,0.0011393196000000002,0.2883514407,1932.0,2.0,27312.0,22.0,
2021-01-15,Région,RSS06,06 - Montréal,1746,2,29293,11,1748,29304,1.5057144647999998,0.0013464687,0.2951873585,1763.0,4.0,29075.0,26.0,
2021-01-16,Région,RSS06,06 - Montréal,1125,1,30418,12,1126,30430,1.565476958,0.0015536177,0.3016089783,1154.0,4.0,30229.0,30.0,
2021-01-17,Région,RSS06,06 - Montréal,925,0,31343,12,925,31355,1.6133801697,0.0018125539999999999,0.3075645127,925.0,5.0,31154.0,35.0,
2021-01-18,Région,RSS06,06 - Montréal,1080,1,32423,13,1081,32436,1.6696729169,0.0023304264999999998,0.3172487295,1087.0,10.0,32241.0,45.0,
2021-01-19,Région,RSS06,06 - Montréal,1324,0,33747,13,1324,33760,1.7398446486,0.0025375755,0.3248614561,1355.0,4.0,33596.0,49.0,
2021-01-20,Région,RSS06,06 - Montréal,1579,1,35326,14,1580,35340,1.82493111,0.0027965118,0.33174916120000003,1643.0,5.0,35239.0,54.0,
2021-01-21,Région,RSS06,06 - Montréal,1946,4,37272,18,1950,37290,1.9280395365,0.0031072354,0.3407083564,1991.0,6.0,37230.0,60.0,
2021-01-22,Région,RSS06,06 - Montréal,2138,3,39410,21,2141,39431,2.0401071582,0.0034179589000000003,0.3483728703,2164.0,6.0,39394.0,66.0,
2021-01-23,Région,RSS06,06 - Montréal,1224,2,40634,23,1226,40657,2.1043751427,0.0036251078999999997,0.35215334,1241.0,4.0,40635.0,70.0,
2021-01-24,Région,RSS06,06 - Montréal,403,1,41037,24,404,41061,2.1259186412,0.0040911932,0.35381053219999997,416.0,9.0,41051.0,79.0,
2021-01-25,Région,RSS06,06 - Montréal,631,6,41668,30,637,41698,2.1600982301,0.0047126403,0.356192746,660.0,12.0,41711.0,91.0,
2021-01-26,Région,RSS06,06 - Montréal,771,29,42439,59,800,42498,2.2018905456,0.0078198756,0.3616304078,807.0,60.0,42518.0,151.0,
2021-01-27,Région,RSS06,06 - Montréal,691,11,43130,70,702,43200,2.2390737953,0.0100467276,0.365721601,718.0,43.0,43236.0,194.0,
2021-01-28,Région,RSS06,06 - Montréal,849,36,43979,106,885,44085,2.2837661971000003,0.0135164738,0.3728682423,863.0,67.0,44099.0,261.0,
2021-01-29,Région,RSS06,06 - Montréal,209,22,44188,128,231,44316,2.2959879895,0.0161576238,0.37711479729999997,236.0,51.0,44335.0,312.0,
2021-01-30,Région,RSS06,06 - Montréal,31,34,44219,162,65,44381,2.2982148415,0.019420221,0.38032560719999997,43.0,63.0,44378.0,375.0,
2021-01-31,Région,RSS06,06 - Montréal,6,18,44225,180,24,44405,2.2993541611,0.0213363494,0.38218994840000003,22.0,37.0,44400.0,412.0,
2021-02-01,Région,RSS06,06 - Montréal,21,27,44246,207,48,44453,2.3014774386,0.0240292867,0.3848310985,41.0,52.0,44441.0,464.0,
2021-02-02,Région,RSS06,06 - Montréal,68,71,44314,278,139,44592,2.3063454407,0.0306580555,0.3918741653,94.0,128.0,44535.0,592.0,
2021-02-03,Région,RSS06,06 - Montréal,2211,46,46525,324,2257,46849,2.4211059997,0.0344903124,0.4057013626,2216.0,74.0,46751.0,666.0,
2021-02-04,Région,RSS06,06 - Montréal,3409,24,49934,348,3433,50282,2.5981666276,0.0373903987,0.42015000700000005,3419.0,56.0,50170.0,722.0,
2021-02-05,Région,RSS06,06 - Montréal,3487,35,53421,383,3522,53804,2.7788005761,0.0402386978,0.4326825229,3488.0,55.0,53658.0,777.0,
2021-02-06,Région,RSS06,06 - Montréal,1508,15,54929,398,1523,55327,2.8576207795,0.0422066135,0.4405023985,1522.0,38.0,55180.0,815.0,
2021-02-07,Région,RSS06,06 - Montréal,439,3,55368,401,442,55769,2.8816500662999998,0.0427244861,0.4419006544,464.0,10.0,55644.0,825.0,
2021-02-08,Région,RSS06,06 - Montréal,1171,26,56539,427,1197,56966,2.943121539,0.0454174234,0.4476490398,1187.0,52.0,56831.0,877.0,
2021-02-09,Région,RSS06,06 - Montréal,535,22,57074,449,557,57523,2.9717598914999996,0.048783595,0.4517920203,553.0,65.0,57384.0,942.0,
2021-02-10,Région,RSS06,06 - Montréal,1192,22,58266,471,1214,58737,3.0344224711,0.0528747883,0.4587832999,1210.0,79.0,58594.0,1021.0,
2021-02-11,Région,RSS06,06 - Montréal,1826,31,60092,502,1857,60594,3.1295038729000004,0.0573802795,0.4682085804,1836.0,87.0,60430.0,1108.0,
2021-02-12,Région,RSS06,06 - Montréal,1864,21,61956,523,1885,62479,3.2265531904,0.05919283349999999,0.4782035208,1874.0,35.0,62304.0,1143.0,
2021-02-13,Région,RSS06,06 - Montréal,70,8,62026,531,78,62557,3.2309551072000002,0.0603839404,0.479860713,85.0,23.0,62389.0,1166.0,
2021-02-14,Région,RSS06,06 - Montréal,52,6,62078,537,58,62615,3.2343212788,0.061212536500000005,0.48089645810000003,65.0,16.0,62454.0,1182.0,
2021-02-15,Région,RSS06,06 - Montréal,837,13,62915,550,850,63465,3.2784958081,0.0627661541,0.48623054549999994,853.0,30.0,63307.0,1212.0,
2021-02-16,Région,RSS06,06 - Montréal,165,21,63080,571,186,63651,3.2886978975,0.0651483679,0.48933778079999996,197.0,46.0,63504.0,1258.0,
2021-02-17,Région,RSS06,06 - Montréal,431,7,63511,578,438,64089,3.3125200352,0.0672716454,0.4927557397,460.0,41.0,63964.0,1299.0,
2021-02-18,Région,RSS06,06 - Montréal,2454,19,65965,597,2473,66562,3.4397095356,0.0697574337,0.5062722135000001,2456.0,48.0,66420.0,1347.0,
2021-02-19,Région,RSS06,06 - Montréal,3941,10,69906,607,3951,70513,3.6427673658999997,0.072450371,0.5251227746,3921.0,52.0,70341.0,1399.0,
2021-02-20,Région,RSS06,06 - Montréal,2584,5,72490,612,2589,73102,3.777155295,0.0732271798,0.5348587787,2595.0,15.0,72936.0,1414.0,
2021-02-21,Région,RSS06,06 - Montréal,1966,7,74456,619,1973,75075,3.8788654655,0.0742111377,0.5412803985,1964.0,19.0,74900.0,1433.0,
2021-02-22,Région,RSS06,06 - Montréal,2207,24,76663,643,2231,77306,3.9935742373000003,0.07705943679999999,0.5521557222,2215.0,55.0,77115.0,1488.0,
2021-02-23,Région,RSS06,06 - Montréal,1611,25,78274,668,1636,78942,4.0774695918,0.0800630976,0.5612184920000001,1620.0,58.0,78735.0,1546.0,
2021-02-24,Région,RSS06,06 - Montréal,1925,14,80199,682,1939,80881,4.1778332937,0.08187565150000001,0.5702294745,1938.0,35.0,80673.0,1581.0,
2021-02-25,Région,RSS06,06 - Montréal,3689,19,83888,701,3708,84589,4.369342566,0.08405071630000001,0.5830727139999999,3698.0,42.0,84371.0,1623.0,
2021-02-26,Région,RSS06,06 - Montréal,4698,20,88586,721,4718,89307,4.6132087538999995,0.085604334,0.5990231888,4709.0,30.0,89080.0,1653.0,
2021-02-27,Région,RSS06,06 - Montréal,3516,17,92102,738,3533,92840,4.7957588309,0.0874686752,0.6063769791,3525.0,36.0,92605.0,1689.0,
2021-02-28,Région,RSS06,06 - Montréal,2299,5,94401,743,2304,95144,4.9153356047,0.08865978210000001,0.6115557047,2309.0,23.0,94914.0,1712.0,
2021-03-01,Région,RSS06,06 - Montréal,11053,14,105454,757,11067,106211,5.4871186969000005,0.08990267619999999,0.6217577941,11041.0,24.0,105955.0,1736.0,
2021-03-02,Région,RSS06,06 - Montréal,10996,27,116450,784,11023,117234,6.0566749371,0.092699188,0.6352742679,10998.0,54.0,116953.0,1790.0,
2021-03-03,Région,RSS06,06 - Montréal,11130,19,127580,803,11149,128383,6.6344135637,0.09482246550000001,0.6455799318,11156.0,41.0,128109.0,1831.0,
2021-03-04,Région,RSS06,06 - Montréal,11517,17,139097,820,11534,139917,7.2306920279,0.096945743,0.6609089596,11514.0,41.0,139623.0,1872.0,
2021-03-05,Région,RSS06,06 - Montréal,10741,17,149838,837,10758,150675,7.7876121777,0.099172595,0.6735968372,10754.0,43.0,150377.0,1915.0,
2021-03-06,Région,RSS06,06 - Montréal,9142,11,158980,848,9153,159828,8.2611548454,0.1007262127,0.6835399904,9144.0,30.0,159521.0,1945.0,
2021-03-07,Région,RSS06,06 - Montréal,8826,4,167806,852,8830,168658,8.718280953099999,0.1017619578,0.6919813131,8827.0,20.0,168348.0,1965.0,
2021-03-08,Région,RSS06,06 - Montréal,9784,316,177590,1168,10100,178758,9.2264692951,0.119007114,0.7164248979000001,9813.0,333.0,178161.0,2298.0,
2021-03-09,Région,RSS06,06 - Montréal,10277,470,187867,1638,10747,189505,9.759878030700001,0.14417572039999998,0.7476526132,10300.0,486.0,188461.0,2784.0,
2021-03-10,Région,RSS06,06 - Montréal,8710,421,196577,2059,9132,198637,10.212964732,0.16732462380000002,0.7772749234999999,8749.0,447.0,197210.0,3231.0,
2021-03-11,Région,RSS06,06 - Montréal,9719,192,206296,2251,9911,208548,10.718097626,0.17861424550000002,0.7994916563,9754.0,218.0,206964.0,3449.0,
2021-03-12,Région,RSS06,06 - Montréal,10822,151,217118,2402,10974,219522,11.279678629000001,0.1873662918,0.8209315802,10844.0,169.0,217808.0,3618.0,
2021-03-13,Région,RSS06,06 - Montréal,9715,12,226833,2414,9727,229249,11.782895394,0.1886609732,0.8328944362999999,9717.0,25.0,227525.0,3643.0,
2021-03-14,Région,RSS06,06 - Montréal,9646,5,236479,2419,9651,238900,12.283212073,0.1892824202,0.8433036748,9661.0,12.0,237186.0,3655.0,
2021-03-15,Région,RSS06,06 - Montréal,9907,13,246386,2432,9920,248820,12.798443482,0.1914056977,0.8569237231,9949.0,41.0,247135.0,3696.0,
2021-03-16,Région,RSS06,06 - Montréal,9773,19,256159,2451,9792,258612,13.30595859,0.194098635,0.8702848351000001,9800.0,52.0,256935.0,3748.0,
2021-03-17,Région,RSS06,06 - Montréal,7396,18,263555,2469,7414,266026,13.690789687999999,0.19601476350000002,0.8862353099,7431.0,37.0,264366.0,3785.0,
2021-03-18,Région,RSS06,06 - Montréal,6889,34,270444,2503,6923,272949,14.049002137,0.19865591359999998,0.9028072318000001,6917.0,51.0,271283.0,3836.0,
2021-03-19,Région,RSS06,06 - Montréal,6602,11,277046,2514,6613,279562,14.392351644000001,0.2000023822,0.9148736623999999,6630.0,26.0,277913.0,3862.0,
2021-03-20,Région,RSS06,06 - Montréal,4551,1,281597,2515,4552,284114,14.629122978,0.2006756165,0.9211399204,4572.0,13.0,282485.0,3875.0,
2021-03-21,Région,RSS06,06 - Montréal,4127,11,285724,2526,4138,288252,14.843574004,0.2022810215,0.9277686891,4141.0,31.0,286626.0,3906.0,
2021-03-22,Région,RSS06,06 - Montréal,11628,28,297352,2554,11656,299908,15.447206259000001,0.2043007245,0.9486907405,11656.0,39.0,298282.0,3945.0,
2021-03-23,Région,RSS06,06 - Montréal,14448,22,311800,2576,14470,314378,16.196153553,0.20657936370000002,0.9716842820999999,14462.0,44.0,312744.0,3989.0,
2021-03-24,Région,RSS06,06 - Montréal,15080,23,326880,2599,15103,329481,16.978814351,0.2085472794,0.9997011875,15113.0,38.0,327857.0,4027.0,
2021-03-25,Région,RSS06,06 - Montréal,14215,35,341095,2634,14250,343731,17.71636845,0.2109812805,1.0224875801,14242.0,47.0,342099.0,4074.0,
2021-03-26,Région,RSS06,06 - Montréal,13123,19,354218,2653,13142,356873,18.397733375,0.2128974089,1.045532909,13157.0,37.0,355256.0,4111.0,
2021-03-27,Région,RSS06,06 - Montréal,10062,20,364280,2673,10082,366955,18.919956064,0.21465817559999997,1.0650567045000001,10084.0,34.0,365340.0,4145.0,
2021-03-28,Région,RSS06,06 - Montréal,8995,9,373275,2682,9004,375959,19.386455665,0.215952857,1.0808518175,9008.0,25.0,374348.0,4170.0,
