"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-28;26471075;22749814
2022-12-27;26471075;22743431
2022-12-26;26471075;22739100
2022-12-25;26471075;22738692
2022-12-24;26471075;22738685
2022-12-23;26471075;22738562
2022-12-22;26471075;22735214
