Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-02-28;537825;438815
2021-02-27;537825;432507
2021-02-26;537825;419795
2021-02-25;537825;402626
2021-02-24;509325;388911
2021-02-23;509325;379 133
2021-02-22;509325;368 470
