Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;22;428;318,8;19938;14851,9;< 5;n.p.;523;389,6
Anjou;6;107;250;6837;15975,8;< 5;n.p.;84;196,3
Baie D'urfé;< 5;7;n.p.;290;7585,7;0;;< 5;n.p.
Beaconsfield;13;74;382,9;1521;7871;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;34;492;295,5;23748;14261,3;5;n.p.;402;241,4
Côte-Saint-Luc;8;147;453;5300;16333,8;< 5;n.p.;127;391,4
Dollard-des-Ormeaux;13;161;329,3;6059;12390,8;< 5;n.p.;131;267,9
Dorval;6;67;353;2061;10858,8;0;;70;368,8
Hampstead;7;38;545;1018;14599,2;0;;6;n.p.
Kirkland;7;37;183,6;1902;9438,7;< 5;n.p.;40;198,5
Lachine;10;169;379,9;6239;14023,7;< 5;n.p.;188;422,6
LaSalle;18;209;271,9;11037;14361,2;< 5;n.p.;258;335,7
L'Île-Bizard–Sainte-Geneviève;11;99;537,7;2350;12762,7;< 5;n.p.;79;429
Mercier–Hochelaga-Maisonneuve;27;382;280,8;19247;14149,7;< 5;n.p.;497;365,4
Montréal Est;< 5;13;* 337,7;648;16831,2;0;;11;* 285,7
Montréal-Nord;24;259;307,5;15203;18048,5;6;n.p.;380;451,1
Montréal-Ouest;< 5;26;* 514,9;548;10851,5;0;;< 5;n.p.
Mont-Royal;11;104;512,9;2533;12492,6;0;;95;468,5
Outremont;16;100;417,5;2783;11618,1;< 5;n.p.;30;* 125,2
Pierrefonds–Roxboro;13;199;287,2;8880;12814,4;< 5;n.p.;100;144,3
Plateau Mont-Royal;22;345;331,7;12347;11872,1;< 5;n.p.;192;184,6
Pointe-Claire;15;113;360,1;2816;8973,9;< 5;n.p.;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;26;327;306,3;17589;16477,9;< 5;n.p.;351;328,8
Rosemont–La Petite Patrie;25;403;288,7;17491;12530,3;< 5;n.p.;350;250,7
Sainte-Anne-de-Bellevue;< 5;16;* 322,7;435;8773,7;0;;14;* 282,4
Saint-Laurent;28;305;308,6;14629;14802,5;< 5;n.p.;171;173
Saint-Léonard;10;222;283,5;14284;18241,5;< 5;n.p.;166;212
Senneville;0;5;n.p.;84;9120,5;0;;0;
Sud-Ouest;9;190;243,1;9623;12313,3;< 5;n.p.;228;291,7
Verdun;7;191;275,9;7486;10813,4;< 5;n.p.;211;304,8
Ville-Marie;21;265;297,2;11722;13145,7;< 5;n.p.;148;166
Villeray–Saint-Michel–Parc-Extension;26;354;246,1;21688;15076,5;< 5;n.p.;240;166,8
Westmount;12;87;428,3;1903;9368,8;< 5;n.p.;64;315,1
Territoire à confirmer;22;212;;7342;;0;;30;
Total à Montréal;477;6153;297,9;277582;13438;55;2,7;5282;255,7
