Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;69;1051;782,9;6539;4870,9;12;*8,9;399;297,2
Anjou;13;318;743,1;2088;4879;< 5;n.p.;58;135,5
Baie D'urfé;0;5;n.p.;61;1595,6;0;;< 5;n.p.
Beaconsfield;< 5;38;196,6;279;1443,8;0;;11;* 56,9
Côte-des-Neiges–Notre-Dame-de-Grâce;76;1093;656,4;7315;4392,9;8;n.p.;318;191
Côte-Saint-Luc;10;195;601;1775;5470,3;< 5;n.p.;98;302
Dollard-des-Ormeaux;24;304;621,7;1665;3405;< 5;n.p.;103;210,6
Dorval;< 5;43;226,6;521;2745;< 5;n.p.;67;353
Hampstead;< 5;49;702,7;250;3585,3;0;;< 5;n.p.
Kirkland;< 5;77;382,1;450;2233,1;0;;30;* 148,9
Lachine;15;236;530,5;1977;4443,8;< 5;n.p.;154;346,2
LaSalle;58;576;749,5;3611;4698,6;6;n.p.;201;261,5
L'Île-Bizard–Sainte-Geneviève;12;119;646,3;679;3687,6;6;n.p.;65;353
Mercier–Hochelaga-Maisonneuve;33;774;569;5721;4205,9;9;n.p.;401;294,8
Montréal Est;< 5;35;* 909,1;170;4415,6;0;;5;n.p.
Montréal-Nord;57;792;940,2;6216;7379,4;12;*14,2;284;337,2
Montréal-Ouest;< 5;27;* 534,7;103;2039,6;0;;< 5;n.p.
Mont-Royal;10;89;438,9;786;3876,5;0;;91;448,8
Outremont;6;90;375,7;909;3794,8;< 5;n.p.;18;* 75,1
Pierrefonds–Roxboro;32;441;636,4;2482;3581,7;< 5;n.p.;69;99,6
Plateau Mont-Royal;24;404;388,5;2972;2857,7;< 5;n.p.;141;135,6
Pointe-Claire;8;97;309,1;715;2278,5;5;n.p.;45;143,4
Rivière-des-Prairies–Pointe-aux-Trembles;44;827;774,8;5792;5426,1;12;*11,2;276;258,6
Rosemont–La Petite Patrie;43;669;479,3;4873;3490,9;7;n.p.;280;200,6
Sainte-Anne-de-Bellevue;0;12;* 242;92;1855,6;< 5;n.p.;12;* 242
Saint-Laurent;53;708;716,4;4493;4546,3;< 5;n.p.;118;119,4
Saint-Léonard;64;829;1058,7;4719;6026,4;15;*19,2;84;107,3
Senneville;0;< 5;n.p.;20;* 2171,6;0;;0;
Sud-Ouest;28;350;447,9;2665;3410,1;< 5;n.p.;194;248,2
Verdun;11;221;319,2;2089;3017,5;< 5;n.p.;178;257,1
Ville-Marie;32;437;490,1;3149;3531,5;< 5;n.p.;98;109,9
Villeray–Saint-Michel–Parc-Extension;54;984;684;6900;4796,6;6;n.p.;145;100,8
Westmount;6;49;241,2;507;2496,1;0;;52;256
Territoire à confirmer;16;263;;1438;;< 5;;21;
Total à Montréal;811;12203;590,8;84021;4067,5;128;6,2;4023;194,8
