date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,295,0,0,295,0,0,295,295,0.0029720654,0.0,0.0005594476,255.0,0.0,255.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,0,1468,0,0,1173,1468,0.016142394299999998,0.0,0.0017482738000000001,1130.0,0.0,1385.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,0,2418,0,0,950,2418,0.0274595531,0.0,0.0025524797,971.0,0.0,2356.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,911,0,0,3329,0,0,911,3329,0.0383571262,0.0,0.0032284789,935.0,0.0,3291.0,0.0,699.0
2020-12-18,Région,RSS99,Ensemble du Québec,726,0,0,4055,0,0,726,4055,0.047250012,0.0,0.0042075122,763.0,0.0,4054.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,0,4775,0,0,720,4775,0.055711657000000005,0.0,0.004930132,726.0,0.0,4780.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,0,4890,0,0,115,4890,0.0572035172,0.0,0.0051049594,128.0,0.0,4908.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,0,5401,0,0,511,5401,0.06324088929999999,0.0,0.0061422685,518.0,0.0,5426.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7426,0,0,2025,7426,0.0857353449,0.0,0.009906884599999999,1930.0,0.0,7356.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3762,0,0,11188,0,0,3762,11188,0.1293955681,0.0,0.014568948,3746.0,0.0,11102.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,14213,0,0,3025,14213,0.1639298024,0.0,0.017366186000000002,2963.0,0.0,14065.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,14213,0,0,0,14213,0.1640696643,0.0,0.017366186000000002,12.0,0.0,14077.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3132,0,0,17345,0,0,3132,17345,0.200189,0.0,0.020757837,3099.0,0.0,17176.0,0.0,2441.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,19629,0,0,2284,19629,0.2270308298,0.0,0.0233685925,2303.0,0.0,19479.0,0.0,2342.0
2020-12-28,Région,RSS99,Ensemble du Québec,2519,1,0,22148,1,0,2520,22149,0.25683306969999997,0.0,0.0267835539,2557.0,0.0,22036.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,24512,1,0,2364,24513,0.2853998628,0.0,0.0295574816,2451.0,0.0,24487.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3071,0,0,27583,1,0,3071,27584,0.3220903014,0.0,0.0333454081,3148.0,0.0,27635.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,27929,1,0,346,27930,0.326775675,0.0,0.0334969251,402.0,0.0,28037.0,0.0,1499.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,27938,1,0,9,27939,0.3276031913,0.0,0.033520235499999995,71.0,0.0,28108.0,0.0,1539.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,28574,1,0,636,28575,0.33571518149999996,0.0,0.0343127862,696.0,0.0,28804.0,0.0,2055.0
2021-01-03,Région,RSS99,Ensemble du Québec,1549,0,0,30123,1,0,1549,30124,0.35459653799999996,0.0,0.0358163017,1620.0,0.0,30424.0,0.0,3153.0
2021-01-04,Région,RSS99,Ensemble du Québec,2795,0,0,32918,1,0,2795,32919,0.3877787739,1.16552e-05,0.0399538829,2847.0,1.0,33271.0,1.0,5072.0
2021-01-05,Région,RSS99,Ensemble du Québec,5976,1,0,38894,2,0,5977,38896,0.4561129674,0.0001048964,0.0500006294,5863.0,8.0,39134.0,9.0,6986.0
