Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;21;226;168,3;10988;8185;0;;480;357,6
Anjou;5;50;116,8;3655;8540,5;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;96;2511,1;0;;< 5;n.p.
Beaconsfield;0;16;* 82,8;521;2696,1;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;28;207;124,3;12353;7418,3;0;;369;221,6
Côte-Saint-Luc;< 5;38;117,1;2895;8922;0;;119;366,7
Dollard-des-Ormeaux;7;42;85,9;2922;5975,6;0;;125;255,6
Dorval;< 5;12;* 63,2;846;4457,3;0;;68;358,3
Hampstead;0;13;* 186,4;421;6037,6;0;;6;n.p.
Kirkland;< 5;8;n.p.;796;3950,2;0;;33;* 163,8
Lachine;< 5;38;85,4;3028;6806,2;0;;170;382,1
LaSalle;14;112;145,7;5900;7677;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;12;* 65,2;1107;6012,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;16;144;105,9;9156;6731,2;0;;446;327,9
Montréal Est;< 5;6;n.p.;292;7584,4;0;;9;* 233,8
Montréal-Nord;14;150;178,1;9457;11227,1;0;;336;398,9
Montréal-Ouest;< 5;6;n.p.;198;3920,8;0;;< 5;n.p.
Mont-Royal;-1;16;* 78,9;1153;5686,5;0;;93;458,7
Outremont;< 5;15;* 62,6;1301;5431,2;0;;29;* 121,1
Pierrefonds–Roxboro;6;68;98,1;4420;6378,3;0;;84;121,2
Plateau Mont-Royal;13;114;109,6;5006;4813,5;0;;172;165,4
Pointe-Claire;< 5;17;* 54,2;1115;3553,2;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;30;244;228,6;9396;8802,5;0;;314;294,2
Rosemont–La Petite Patrie;15;127;91;7370;5279,7;0;;324;232,1
Sainte-Anne-de-Bellevue;0;8;n.p.;155;3126,3;0;;12;* 242
Saint-Laurent;8;129;130,5;8679;8781,9;0;;155;156,8
Saint-Léonard;18;183;233,7;8105;10350,6;0;;144;183,9
Senneville;0;0;;24;* 2605,9;0;;0;
Sud-Ouest;10;133;170,2;4219;5398,5;0;;206;263,6
Verdun;< 5;42;60,7;3302;4769,7;0;;198;286
Ville-Marie;15;146;163,7;5219;5852,9;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;17;228;158,5;11695;8129,8;< 5;n.p.;199;138,3
Westmount;0;20;* 98,5;776;3820,4;0;;58;285,5
Territoire à confirmer;6;73;;2036;;0;;25;
Total à Montréal;262;2644;128;138602;6709,8;< 5;n.p.;4776;231,2
