No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,734,0,20742,3538.71,0.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1362,n.d.,34840,3909.30,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,423,n.d.,19055.5,2219.83,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,222,0,8507,2609.62,0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,878,16,57728,1520.93,27.67
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,201,n.d.,17948.5,1119.87,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,274,8,20658.5,1326.33,38.85
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,310,104,17455,1776.00,597.84
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),4404,132,196934.5,2236.28,67.07
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,810,n.d.,31025,2610.80,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1128,18,25019.5,4508.48,72.07
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2860,n.d.,52281,5470.44,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2537,n.d.,67384,3764.99,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3255,7,79237.5,4107.90,8.83
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,826,0,22558,3661.67,0.00
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11425,31,277505,4117.04,11.18
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2174,5,55121,3944.05,9.03
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,15410,77,321832.5,4788.21,23.86
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,16351,195,352784,4634.85,55.06
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,702,n.d.,28065.5,2501.29,n.d.
