Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;7;140;104,3;20304;15124,6;< 5;n.p.;528;393,3
Anjou;< 5;40;93,5;6943;16223,5;< 5;n.p.;85;198,6
Baie D'urfé;0;14;* 366,2;307;8030,3;0;;< 5;n.p.
Beaconsfield;< 5;24;* 124,2;1581;8181,5;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;10;148;88,9;24173;14516,6;0;;407;244,4
Côte-Saint-Luc;< 5;49;151;5423;16712,9;0;;129;397,6
Dollard-des-Ormeaux;5;63;128,8;6244;12769,2;0;;131;267,9
Dorval;< 5;22;* 115,9;2114;11138;0;;70;368,8
Hampstead;< 5;25;* 358,5;1104;15832,5;0;;6;n.p.
Kirkland;5;30;* 148,9;1978;9815,9;0;;40;198,5
Lachine;6;32;* 71,9;6351;14275,4;< 5;n.p.;190;427,1
LaSalle;7;72;93,7;11226;14607,1;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;0;45;244,4;2436;13229,8;0;;79;429
Mercier–Hochelaga-Maisonneuve;10;132;97;19600;14409,2;0;;500;367,6
Montréal Est;0;6;n.p.;663;17220,8;0;;11;* 285,7
Montréal-Nord;< 5;54;64,1;15367;18243,2;< 5;n.p.;388;460,6
Montréal-Ouest;0;7;n.p.;568;11247,5;0;;< 5;n.p.
Mont-Royal;0;25;* 123,3;2618;12911,8;0;;95;468,5
Outremont;7;35;* 146,1;2873;11993,8;0;;31;* 129,4
Pierrefonds–Roxboro;10;70;101;9063;13078,5;0;;103;148,6
Plateau Mont-Royal;18;135;129,8;12655;12168,3;0;;194;186,5
Pointe-Claire;8;40;127,5;2903;9251,1;< 5;n.p.;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;5;85;79,6;17896;16765,5;0;;352;329,8
Rosemont–La Petite Patrie;15;163;116,8;17896;12820,4;0;;352;252,2
Sainte-Anne-de-Bellevue;< 5;14;* 282,4;471;9499,8;0;;14;* 282,4
Saint-Laurent;< 5;82;83;14888;15064,6;0;;171;173
Saint-Léonard;< 5;64;81,7;14471;18480,3;0;;167;213,3
Senneville;< 5;< 5;n.p.;90;9772;0;;0;
Sud-Ouest;11;84;107,5;9851;12605,1;0;;228;291,7
Verdun;6;72;104;7694;11113,8;0;;211;304,8
Ville-Marie;8;109;122,2;12035;13496,7;< 5;n.p.;154;172,7
Villeray–Saint-Michel–Parc-Extension;8;120;83,4;22001;15294,1;< 5;n.p.;245;170,3
Westmount;< 5;33;* 162,5;2029;9989,2;0;;64;315,1
Territoire à confirmer;0;71;;7468;;0;;31;
Total à Montréal;175;2109;102,1;283285;13714;11;*0,5;5333;258,2
