Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;21;300;223,5;21623;16107,1;< 5;n.p.;532;396,3
Anjou;6;95;222;7291;17036,6;0;;87;203,3
Baie D'urfé;< 5;15;* 392,4;353;9233,6;0;;< 5;n.p.
Beaconsfield;6;52;269,1;1828;9459,7;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;26;405;243,2;25851;15524,3;< 5;n.p.;415;249,2
Côte-Saint-Luc;< 5;120;369,8;5978;18423,3;0;;130;400,6
Dollard-des-Ormeaux;12;111;227;6742;13787,6;0;;132;269,9
Dorval;< 5;51;268,7;2323;12239,2;0;;70;368,8
Hampstead;< 5;37;530,6;1338;19188,3;0;;7;n.p.
Kirkland;5;53;263;2227;11051,6;0;;40;198,5
Lachine;8;121;272;6850;15397,1;0;;192;431,6
LaSalle;10;191;248,5;11962;15564,8;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;49;266,1;2604;14142,2;< 5;n.p.;82;445,3
Mercier–Hochelaga-Maisonneuve;23;297;218,3;21041;15468,6;< 5;n.p.;512;376,4
Montréal Est;0;23;* 597,4;744;19324,7;0;;12;* 311,7
Montréal-Nord;13;150;178,1;15959;18946;< 5;n.p.;395;468,9
Montréal-Ouest;< 5;14;* 277,2;640;12673,3;0;;< 5;n.p.
Mont-Royal;7;63;310,7;2920;14401,3;0;;95;468,5
Outremont;8;45;187,9;3163;13204,5;0;;31;* 129,4
Pierrefonds–Roxboro;8;152;219,3;9653;13929,9;< 5;n.p.;105;151,5
Plateau Mont-Royal;9;212;203,8;13837;13304,8;< 5;n.p.;200;192,3
Pointe-Claire;15;83;264,5;3238;10318,7;< 5;n.p.;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;19;270;252,9;19004;17803,5;< 5;n.p.;359;336,3
Rosemont–La Petite Patrie;23;356;255;19563;14014,6;< 5;n.p.;361;258,6
Sainte-Anne-de-Bellevue;0;12;* 242;523;10548,6;< 5;n.p.;16;* 322,7
Saint-Laurent;15;185;187,2;15701;15887,2;0;;173;175,1
Saint-Léonard;10;171;218,4;15074;19250,4;< 5;n.p.;170;217,1
Senneville;0;< 5;n.p.;96;10423,5;0;;0;
Sud-Ouest;14;203;259,8;10704;13696,6;< 5;n.p.;235;300,7
Verdun;9;180;260;8432;12179,9;< 5;n.p.;218;314,9
Ville-Marie;22;306;343,2;13265;14876,1;< 5;n.p.;159;178,3
Villeray–Saint-Michel–Parc-Extension;13;257;178,7;23177;16111,6;< 5;n.p.;250;173,8
Westmount;5;53;260,9;2424;11933,8;0;;65;320
Territoire à confirmer;23;176;;8433;;0;;31;
Total à Montréal;347;4812;233;304562;14744,1;28;*1,4;5436;263,2
