date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,305,0,0,0,305,0,0,0,305,305,0.0027719586,0.0,0.0004850928,240.0,0.0,240.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1183,0,0,0,1488,0,0,0,1183,1488,0.0156153667,0.0,0.0015707765,1112.0,0.0,1352.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,958,0,0,0,2446,0,0,0,958,2446,0.0269226478,0.0,0.0023677146,979.0,0.0,2331.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,908,0,0,0,3354,0,0,0,908,3354,0.0377101866,0.0,0.0030376046,934.0,0.0,3265.0,0.0,703.0
2020-12-18,Région,RSS99,Ensemble du Québec,732,0,0,0,4086,0,0,0,732,4086,0.0466035538,0.0,0.0040077901,770.0,0.0,4035.0,0.0,732.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4804,0,0,0,718,4804,0.0549656289,0.0,0.0047354293,724.0,0.0,4759.0,0.0,852.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4918,0,0,0,114,4918,0.0564555566,0.0,0.0049086767,129.0,0.0,4888.0,0.0,1252.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,0,0,5428,0,0,0,510,5428,0.0622304703,0.0,0.0058673123,500.0,0.0,5388.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,0,7453,0,0,0,2025,7453,0.0829624106,0.0,0.0092167623,1795.0,0.0,7183.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,0,0,11213,0,0,0,3760,11213,0.1252809784,0.0,0.0136749957,3664.0,0.0,10847.0,0.0,1795.0
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14237,0,0,0,3024,14237,0.158914076,0.0,0.0164123048,2912.0,0.0,13759.0,0.0,2105.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14237,0,0,0,0,14237,0.1590526739,0.0,0.0164123048,12.0,0.0,13771.0,0.0,2391.0
2020-12-26,Région,RSS99,Ensemble du Québec,3131,0,0,0,17368,0,0,0,3131,17368,0.1945452937,0.0,0.0197848544,3073.0,0.0,16844.0,0.0,2440.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,0,19652,0,0,0,2284,19652,0.2211560961,0.0,0.0223720158,2304.0,0.0,19148.0,0.0,2340.0
2020-12-28,Région,RSS99,Ensemble du Québec,2515,1,0,0,22167,1,0,0,2516,22168,0.2506428056,0.0,0.0257561152,2553.0,0.0,21701.0,0.0,1958.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24531,1,0,0,2364,24532,0.2789629826,0.0,0.0285049742,2452.0,0.0,24153.0,0.0,1959.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,0,0,0,27595,1,0,0,3064,27596,0.3152409906,0.0,0.0322586681,3141.0,0.0,27294.0,0.0,1603.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,0,27941,1,0,0,346,27942,0.3199302206,0.0,0.0324088158,406.0,0.0,27700.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,27950,1,0,0,9,27951,0.3208311071,0.0,0.0324319155,78.0,0.0,27778.0,0.0,1536.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28586,1,0,0,636,28587,0.3289621856,0.0,0.0332173038,704.0,0.0,28482.0,0.0,2053.0
2021-01-03,Région,RSS99,Ensemble du Québec,1543,0,0,0,30129,1,0,0,1543,30130,0.3477884044,0.0,0.0346956817,1630.0,0.0,30112.0,0.0,3155.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,7,0,0,32910,8,0,0,2788,32918,0.3799200244,9.23986e-05,0.0385302244,2782.0,8.0,32894.0,8.0,5073.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,9,0,0,38889,17,0,0,5988,38906,0.4451765495,0.0002771959,0.047793186,5650.0,16.0,38544.0,24.0,6988.0
2021-01-06,Région,RSS99,Ensemble du Québec,10763,11,0,0,49652,28,0,0,10774,49680,0.5622687003,0.0006236907,0.0599320547,10138.0,30.0,48682.0,54.0,8152.0
2021-01-07,Région,RSS99,Ensemble du Québec,13772,4,0,0,63424,32,0,0,13776,63456,0.7054519113,0.000935536,0.0795436617,12397.0,27.0,61079.0,81.0,8944.0
